lon lat veast_eu vnorth_eu seast snorth covassumed0 name type
102.08000 23.83000 NaN NaN NaN NaN 0 leve Leveling
102.10000 23.84000 NaN NaN NaN NaN 0 leve Leveling
102.08000 23.87000 NaN NaN NaN NaN 0 leve Leveling
102.12000 23.87000 NaN NaN NaN NaN 0 leve Leveling
101.07000 23.13000 NaN NaN NaN NaN 0 leve Leveling
101.06000 23.17000 NaN NaN NaN NaN 0 leve Leveling
101.05000 23.06000 NaN NaN NaN NaN 0 leve Leveling
102.76000 24.74000 NaN NaN NaN NaN 0 leve Leveling
102.58000 24.63000 NaN NaN NaN NaN 0 leve Leveling
102.55000 24.45000 NaN NaN NaN NaN 0 leve Leveling
102.52000 24.30000 NaN NaN NaN NaN 0 leve Leveling
102.52000 24.26000 NaN NaN NaN NaN 0 leve Leveling
102.31000 24.12000 NaN NaN NaN NaN 0 leve Leveling
102.19000 24.02000 NaN NaN NaN NaN 0 leve Leveling
102.16000 23.88000 NaN NaN NaN NaN 0 leve Leveling
102.18000 23.88000 NaN NaN NaN NaN 0 leve Leveling
102.32000 23.87000 NaN NaN NaN NaN 0 leve Leveling
102.44000 23.74000 NaN NaN NaN NaN 0 leve Leveling
102.50000 23.66000 NaN NaN NaN NaN 0 leve Leveling
102.57000 23.64000 NaN NaN NaN NaN 0 leve Leveling
102.65000 23.65000 NaN NaN NaN NaN 0 leve Leveling
103.26000 26.40000 NaN NaN NaN NaN 0 leve Leveling
103.77000 26.50000 NaN NaN NaN NaN 0 leve Leveling
103.60000 26.54000 NaN NaN NaN NaN 0 leve Leveling
103.56000 26.51000 NaN NaN NaN NaN 0 leve Leveling
103.39000 26.44000 NaN NaN NaN NaN 0 leve Leveling
103.28000 26.43000 NaN NaN NaN NaN 0 leve Leveling
103.23000 26.52000 NaN NaN NaN NaN 0 leve Leveling
103.28000 26.57000 NaN NaN NaN NaN 0 leve Leveling
103.33000 26.67000 NaN NaN NaN NaN 0 leve Leveling
103.33000 26.68000 NaN NaN NaN NaN 0 leve Leveling
103.32000 26.70000 NaN NaN NaN NaN 0 leve Leveling
103.28000 26.71000 NaN NaN NaN NaN 0 leve Leveling
103.25000 26.79000 NaN NaN NaN NaN 0 leve Leveling
103.25000 26.84000 NaN NaN NaN NaN 0 leve Leveling
103.25000 26.86000 NaN NaN NaN NaN 0 leve Leveling
103.22000 26.92000 NaN NaN NaN NaN 0 leve Leveling
103.22000 26.94000 NaN NaN NaN NaN 0 leve Leveling
103.18000 26.96000 NaN NaN NaN NaN 0 leve Leveling
103.17000 26.97000 NaN NaN NaN NaN 0 leve Leveling
103.15000 26.99000 NaN NaN NaN NaN 0 leve Leveling
103.15000 27.02000 NaN NaN NaN NaN 0 leve Leveling
103.13000 27.04000 NaN NaN NaN NaN 0 leve Leveling
103.06000 27.04000 NaN NaN NaN NaN 0 leve Leveling
103.03000 27.09000 NaN NaN NaN NaN 0 leve Leveling
103.00000 27.09000 NaN NaN NaN NaN 0 leve Leveling
102.93000 24.90000 NaN NaN NaN NaN 0 leve Leveling
102.94000 24.90000 NaN NaN NaN NaN 0 leve Leveling
102.97000 24.92000 NaN NaN NaN NaN 0 leve Leveling
103.00000 24.96000 NaN NaN NaN NaN 0 leve Leveling
103.05000 24.93000 NaN NaN NaN NaN 0 leve Leveling
103.16000 24.93000 NaN NaN NaN NaN 0 leve Leveling
103.18000 24.92000 NaN NaN NaN NaN 0 leve Leveling
103.23000 24.90000 NaN NaN NaN NaN 0 leve Leveling
103.27000 24.75000 NaN NaN NaN NaN 0 leve Leveling
103.34000 24.72000 NaN NaN NaN NaN 0 leve Leveling
103.37000 24.63000 NaN NaN NaN NaN 0 leve Leveling
103.39000 24.57000 NaN NaN NaN NaN 0 leve Leveling
103.41000 24.55000 NaN NaN NaN NaN 0 leve Leveling
103.43000 24.47000 NaN NaN NaN NaN 0 leve Leveling
103.44000 24.44000 NaN NaN NaN NaN 0 leve Leveling
103.44000 24.40000 NaN NaN NaN NaN 0 leve Leveling
103.45000 24.31000 NaN NaN NaN NaN 0 leve Leveling
103.44000 24.18000 NaN NaN NaN NaN 0 leve Leveling
103.41000 24.10000 NaN NaN NaN NaN 0 leve Leveling
103.40000 24.07000 NaN NaN NaN NaN 0 leve Leveling
103.39000 24.04000 NaN NaN NaN NaN 0 leve Leveling
103.38000 24.02000 NaN NaN NaN NaN 0 leve Leveling
103.28000 23.86000 NaN NaN NaN NaN 0 leve Leveling
103.25000 23.73000 NaN NaN NaN NaN 0 leve Leveling
103.26000 23.58000 NaN NaN NaN NaN 0 leve Leveling
103.17000 23.54000 NaN NaN NaN NaN 0 leve Leveling
100.10000 24.46000 NaN NaN NaN NaN 0 leve Leveling
100.14000 24.44000 NaN NaN NaN NaN 0 leve Leveling
100.17000 24.46000 NaN NaN NaN NaN 0 leve Leveling
100.08000 24.48000 NaN NaN NaN NaN 0 leve Leveling
100.03000 24.53000 NaN NaN NaN NaN 0 leve Leveling
100.47000 24.95000 NaN NaN NaN NaN 0 leve Leveling
100.49000 24.92000 NaN NaN NaN NaN 0 leve Leveling
100.46000 25.02000 NaN NaN NaN NaN 0 leve Leveling
100.42000 24.99000 NaN NaN NaN NaN 0 leve Leveling
100.33000 24.95000 NaN NaN NaN NaN 0 leve Leveling
100.32000 24.95000 NaN NaN NaN NaN 0 leve Leveling
100.31000 24.94000 NaN NaN NaN NaN 0 leve Leveling
100.29000 24.91000 NaN NaN NaN NaN 0 leve Leveling
100.29000 24.87000 NaN NaN NaN NaN 0 leve Leveling
100.28000 24.88000 NaN NaN NaN NaN 0 leve Leveling
100.30000 24.86000 NaN NaN NaN NaN 0 leve Leveling
100.31000 24.82000 NaN NaN NaN NaN 0 leve Leveling
100.37000 24.76000 NaN NaN NaN NaN 0 leve Leveling
100.39000 24.73000 NaN NaN NaN NaN 0 leve Leveling
100.40000 24.69000 NaN NaN NaN NaN 0 leve Leveling
100.42000 24.67000 NaN NaN NaN NaN 0 leve Leveling
100.43000 24.64000 NaN NaN NaN NaN 0 leve Leveling
100.47000 24.60000 NaN NaN NaN NaN 0 leve Leveling
100.48000 24.52000 NaN NaN NaN NaN 0 leve Leveling
100.43000 24.50000 NaN NaN NaN NaN 0 leve Leveling
100.28000 24.50000 NaN NaN NaN NaN 0 leve Leveling
100.26000 24.51000 NaN NaN NaN NaN 0 leve Leveling
100.22000 24.48000 NaN NaN NaN NaN 0 leve Leveling
100.56000 24.81000 NaN NaN NaN NaN 0 leve Leveling
100.57000 24.79000 NaN NaN NaN NaN 0 leve Leveling
100.59000 24.76000 NaN NaN NaN NaN 0 leve Leveling
100.62000 24.74000 NaN NaN NaN NaN 0 leve Leveling
100.65000 24.72000 NaN NaN NaN NaN 0 leve Leveling
100.69000 24.69000 NaN NaN NaN NaN 0 leve Leveling
100.72000 24.65000 NaN NaN NaN NaN 0 leve Leveling
100.74000 24.63000 NaN NaN NaN NaN 0 leve Leveling
100.76000 24.60000 NaN NaN NaN NaN 0 leve Leveling
100.80000 24.53000 NaN NaN NaN NaN 0 leve Leveling
100.81000 24.50000 NaN NaN NaN NaN 0 leve Leveling
100.83000 24.45000 NaN NaN NaN NaN 0 leve Leveling
100.88000 24.42000 NaN NaN NaN NaN 0 leve Leveling
100.89000 24.38000 NaN NaN NaN NaN 0 leve Leveling
100.91000 24.33000 NaN NaN NaN NaN 0 leve Leveling
100.93000 24.29000 NaN NaN NaN NaN 0 leve Leveling
100.96000 24.25000 NaN NaN NaN NaN 0 leve Leveling
101.03000 24.15000 NaN NaN NaN NaN 0 leve Leveling
101.05000 24.11000 NaN NaN NaN NaN 0 leve Leveling
101.08000 24.07000 NaN NaN NaN NaN 0 leve Leveling
101.09000 24.02000 NaN NaN NaN NaN 0 leve Leveling
101.07000 24.00000 NaN NaN NaN NaN 0 leve Leveling
101.01000 24.02000 NaN NaN NaN NaN 0 leve Leveling
100.98000 24.01000 NaN NaN NaN NaN 0 leve Leveling
100.95000 23.94000 NaN NaN NaN NaN 0 leve Leveling
100.94000 23.92000 NaN NaN NaN NaN 0 leve Leveling
100.93000 23.90000 NaN NaN NaN NaN 0 leve Leveling
100.91000 23.89000 NaN NaN NaN NaN 0 leve Leveling
100.89000 23.86000 NaN NaN NaN NaN 0 leve Leveling
100.89000 23.82000 NaN NaN NaN NaN 0 leve Leveling
100.84000 23.76000 NaN NaN NaN NaN 0 leve Leveling
100.82000 23.70000 NaN NaN NaN NaN 0 leve Leveling
100.79000 23.68000 NaN NaN NaN NaN 0 leve Leveling
100.76000 23.64000 NaN NaN NaN NaN 0 leve Leveling
100.73000 23.61000 NaN NaN NaN NaN 0 leve Leveling
100.71000 23.57000 NaN NaN NaN NaN 0 leve Leveling
100.70000 23.56000 NaN NaN NaN NaN 0 leve Leveling
100.71000 23.55000 NaN NaN NaN NaN 0 leve Leveling
100.70000 23.50000 NaN NaN NaN NaN 0 leve Leveling
100.74000 23.51000 NaN NaN NaN NaN 0 leve Leveling
100.80000 23.48000 NaN NaN NaN NaN 0 leve Leveling
100.81000 23.45000 NaN NaN NaN NaN 0 leve Leveling
100.83000 23.43000 NaN NaN NaN NaN 0 leve Leveling
100.85000 23.40000 NaN NaN NaN NaN 0 leve Leveling
100.87000 23.37000 NaN NaN NaN NaN 0 leve Leveling
100.90000 23.37000 NaN NaN NaN NaN 0 leve Leveling
100.93000 23.37000 NaN NaN NaN NaN 0 leve Leveling
100.96000 23.38000 NaN NaN NaN NaN 0 leve Leveling
100.96000 23.34000 NaN NaN NaN NaN 0 leve Leveling
100.98000 23.30000 NaN NaN NaN NaN 0 leve Leveling
101.00000 23.27000 NaN NaN NaN NaN 0 leve Leveling
101.01000 23.26000 NaN NaN NaN NaN 0 leve Leveling
101.02000 23.24000 NaN NaN NaN NaN 0 leve Leveling
99.99000 24.55000 NaN NaN NaN NaN 0 leve Leveling
99.97000 24.56000 NaN NaN NaN NaN 0 leve Leveling
99.94000 24.58000 NaN NaN NaN NaN 0 leve Leveling
99.91000 24.61000 NaN NaN NaN NaN 0 leve Leveling
99.88000 24.62000 NaN NaN NaN NaN 0 leve Leveling
99.86000 24.64000 NaN NaN NaN NaN 0 leve Leveling
99.78000 24.64000 NaN NaN NaN NaN 0 leve Leveling
99.77000 24.63000 NaN NaN NaN NaN 0 leve Leveling
99.73000 24.62000 NaN NaN NaN NaN 0 leve Leveling
99.72000 24.65000 NaN NaN NaN NaN 0 leve Leveling
99.70000 24.68000 NaN NaN NaN NaN 0 leve Leveling
99.57000 24.80000 NaN NaN NaN NaN 0 leve Leveling
99.56000 24.78000 NaN NaN NaN NaN 0 leve Leveling
99.53000 24.79000 NaN NaN NaN NaN 0 leve Leveling
99.47000 24.78000 NaN NaN NaN NaN 0 leve Leveling
99.46000 24.84000 NaN NaN NaN NaN 0 leve Leveling
99.44000 24.90000 NaN NaN NaN NaN 0 leve Leveling
99.30000 24.94000 NaN NaN NaN NaN 0 leve Leveling
99.27000 24.95000 NaN NaN NaN NaN 0 leve Leveling
99.16000 25.07000 NaN NaN NaN NaN 0 leve Leveling
99.17000 25.10000 NaN NaN NaN NaN 0 leve Leveling
99.22000 25.17000 NaN NaN NaN NaN 0 leve Leveling
99.22000 25.22000 NaN NaN NaN NaN 0 leve Leveling
99.20000 25.32000 NaN NaN NaN NaN 0 leve Leveling
99.20000 25.33000 NaN NaN NaN NaN 0 leve Leveling
99.23000 25.33000 NaN NaN NaN NaN 0 leve Leveling
99.26000 25.36000 NaN NaN NaN NaN 0 leve Leveling
99.28000 25.38000 NaN NaN NaN NaN 0 leve Leveling
99.28000 25.40000 NaN NaN NaN NaN 0 leve Leveling
99.32000 25.42000 NaN NaN NaN NaN 0 leve Leveling
99.33000 25.42000 NaN NaN NaN NaN 0 leve Leveling
99.35000 25.45000 NaN NaN NaN NaN 0 leve Leveling
99.38000 25.45000 NaN NaN NaN NaN 0 leve Leveling
99.44000 25.44000 NaN NaN NaN NaN 0 leve Leveling
99.48000 25.43000 NaN NaN NaN NaN 0 leve Leveling
99.52000 25.42000 NaN NaN NaN NaN 0 leve Leveling
99.55000 25.45000 NaN NaN NaN NaN 0 leve Leveling
99.58000 25.50000 NaN NaN NaN NaN 0 leve Leveling
99.60000 25.48000 NaN NaN NaN NaN 0 leve Leveling
99.63000 25.50000 NaN NaN NaN NaN 0 leve Leveling
99.77000 25.52000 NaN NaN NaN NaN 0 leve Leveling
99.82000 25.45000 NaN NaN NaN NaN 0 leve Leveling
99.92000 25.48000 NaN NaN NaN NaN 0 leve Leveling
99.95000 25.48000 NaN NaN NaN NaN 0 leve Leveling
100.08000 25.57000 NaN NaN NaN NaN 0 leve Leveling
100.20000 25.58000 NaN NaN NaN NaN 0 leve Leveling
101.43000 37.47000 NaN NaN NaN NaN 0 leve Leveling
101.48000 37.45000 NaN NaN NaN NaN 0 leve Leveling
101.60000 37.38000 NaN NaN NaN NaN 0 leve Leveling
101.66000 37.38000 NaN NaN NaN NaN 0 leve Leveling
101.72000 37.37000 NaN NaN NaN NaN 0 leve Leveling
101.77000 37.35000 NaN NaN NaN NaN 0 leve Leveling
101.92000 37.30000 NaN NaN NaN NaN 0 leve Leveling
101.95000 37.30000 NaN NaN NaN NaN 0 leve Leveling
102.02000 37.22000 NaN NaN NaN NaN 0 leve Leveling
102.07000 37.18000 NaN NaN NaN NaN 0 leve Leveling
102.15000 37.17000 NaN NaN NaN NaN 0 leve Leveling
102.22000 37.17000 NaN NaN NaN NaN 0 leve Leveling
102.25000 37.13000 NaN NaN NaN NaN 0 leve Leveling
103.45000 36.18000 NaN NaN NaN NaN 0 leve Leveling
101.42000 37.45000 NaN NaN NaN NaN 0 leve Leveling
101.42000 37.42000 NaN NaN NaN NaN 0 leve Leveling
101.40000 37.39000 NaN NaN NaN NaN 0 leve Leveling
101.42000 37.38000 NaN NaN NaN NaN 0 leve Leveling
101.40000 37.35000 NaN NaN NaN NaN 0 leve Leveling
101.40000 37.33000 NaN NaN NaN NaN 0 leve Leveling
101.42000 37.28000 NaN NaN NaN NaN 0 leve Leveling
101.42000 37.25000 NaN NaN NaN NaN 0 leve Leveling
101.45000 37.23000 NaN NaN NaN NaN 0 leve Leveling
101.48000 37.23000 NaN NaN NaN NaN 0 leve Leveling
101.52000 37.22000 NaN NaN NaN NaN 0 leve Leveling
101.55000 37.18000 NaN NaN NaN NaN 0 leve Leveling
101.57000 37.10000 NaN NaN NaN NaN 0 leve Leveling
101.57000 37.05000 NaN NaN NaN NaN 0 leve Leveling
101.55000 37.03000 NaN NaN NaN NaN 0 leve Leveling
101.58000 37.00000 NaN NaN NaN NaN 0 leve Leveling
101.63000 36.97000 NaN NaN NaN NaN 0 leve Leveling
101.67000 36.95000 NaN NaN NaN NaN 0 leve Leveling
101.70000 36.92000 NaN NaN NaN NaN 0 leve Leveling
101.73000 36.88000 NaN NaN NaN NaN 0 leve Leveling
101.73000 36.82000 NaN NaN NaN NaN 0 leve Leveling
101.77000 36.76000 NaN NaN NaN NaN 0 leve Leveling
101.75000 36.73000 NaN NaN NaN NaN 0 leve Leveling
101.75000 36.68000 NaN NaN NaN NaN 0 leve Leveling
101.76000 36.64000 NaN NaN NaN NaN 0 leve Leveling
101.97000 36.53000 NaN NaN NaN NaN 0 leve Leveling
103.12000 36.20000 NaN NaN NaN NaN 0 leve Leveling
103.10000 36.23000 NaN NaN NaN NaN 0 leve Leveling
103.05000 36.23000 NaN NaN NaN NaN 0 leve Leveling
103.02000 36.27000 NaN NaN NaN NaN 0 leve Leveling
102.98000 36.28000 NaN NaN NaN NaN 0 leve Leveling
102.92000 36.32000 NaN NaN NaN NaN 0 leve Leveling
102.83000 36.35000 NaN NaN NaN NaN 0 leve Leveling
102.77000 36.35000 NaN NaN NaN NaN 0 leve Leveling
102.75000 36.37000 NaN NaN NaN NaN 0 leve Leveling
102.70000 36.37000 NaN NaN NaN NaN 0 leve Leveling
102.60000 36.43000 NaN NaN NaN NaN 0 leve Leveling
102.53000 36.45000 NaN NaN NaN NaN 0 leve Leveling
102.51000 36.46000 NaN NaN NaN NaN 0 leve Leveling
102.47000 36.45000 NaN NaN NaN NaN 0 leve Leveling
102.38000 36.48000 NaN NaN NaN NaN 0 leve Leveling
102.35000 36.48000 NaN NaN NaN NaN 0 leve Leveling
102.23000 36.47000 NaN NaN NaN NaN 0 leve Leveling
102.19000 36.48000 NaN NaN NaN NaN 0 leve Leveling
102.12000 36.50000 NaN NaN NaN NaN 0 leve Leveling
102.09000 36.51000 NaN NaN NaN NaN 0 leve Leveling
101.99000 36.52000 NaN NaN NaN NaN 0 leve Leveling
103.86000 36.31000 NaN NaN NaN NaN 0 leve Leveling
103.89000 36.05000 NaN NaN NaN NaN 0 leve Leveling
103.81000 36.25000 NaN NaN NaN NaN 0 leve Leveling
103.50000 36.15000 NaN NaN NaN NaN 0 leve Leveling
103.57000 36.12000 NaN NaN NaN NaN 0 leve Leveling
103.65000 36.10000 NaN NaN NaN NaN 0 leve Leveling
103.71000 36.07000 NaN NaN NaN NaN 0 leve Leveling
106.13000 37.87000 NaN NaN NaN NaN 0 leve Leveling
105.98000 37.87000 NaN NaN NaN NaN 0 leve Leveling
103.94000 36.36000 NaN NaN NaN NaN 0 leve Leveling
103.97000 36.41000 NaN NaN NaN NaN 0 leve Leveling
103.99000 36.44000 NaN NaN NaN NaN 0 leve Leveling
104.00000 36.48000 NaN NaN NaN NaN 0 leve Leveling
104.10000 36.49000 NaN NaN NaN NaN 0 leve Leveling
104.10000 36.53000 NaN NaN NaN NaN 0 leve Leveling
104.17000 36.53000 NaN NaN NaN NaN 0 leve Leveling
104.25000 36.55000 NaN NaN NaN NaN 0 leve Leveling
104.28000 36.55000 NaN NaN NaN NaN 0 leve Leveling
104.38000 36.61000 NaN NaN NaN NaN 0 leve Leveling
104.44000 36.65000 NaN NaN NaN NaN 0 leve Leveling
104.48000 36.66000 NaN NaN NaN NaN 0 leve Leveling
104.52000 36.67000 NaN NaN NaN NaN 0 leve Leveling
104.65000 36.61000 NaN NaN NaN NaN 0 leve Leveling
104.65000 36.59000 NaN NaN NaN NaN 0 leve Leveling
104.65000 36.56000 NaN NaN NaN NaN 0 leve Leveling
104.68000 36.56000 NaN NaN NaN NaN 0 leve Leveling
104.74000 36.65000 NaN NaN NaN NaN 0 leve Leveling
104.74000 36.68000 NaN NaN NaN NaN 0 leve Leveling
104.75000 36.70000 NaN NaN NaN NaN 0 leve Leveling
104.75000 36.74000 NaN NaN NaN NaN 0 leve Leveling
105.73000 37.16000 NaN NaN NaN NaN 0 leve Leveling
105.78000 37.23000 NaN NaN NaN NaN 0 leve Leveling
105.62000 37.32000 NaN NaN NaN NaN 0 leve Leveling
105.66000 37.31000 NaN NaN NaN NaN 0 leve Leveling
105.60000 37.35000 NaN NaN NaN NaN 0 leve Leveling
105.62000 37.41000 NaN NaN NaN NaN 0 leve Leveling
105.65000 37.44000 NaN NaN NaN NaN 0 leve Leveling
105.65000 37.46000 NaN NaN NaN NaN 0 leve Leveling
105.68000 37.47000 NaN NaN NaN NaN 0 leve Leveling
105.73000 37.48000 NaN NaN NaN NaN 0 leve Leveling
105.75000 37.48000 NaN NaN NaN NaN 0 leve Leveling
105.85000 37.54000 NaN NaN NaN NaN 0 leve Leveling
105.89000 37.58000 NaN NaN NaN NaN 0 leve Leveling
105.92000 37.62000 NaN NaN NaN NaN 0 leve Leveling
105.98000 37.62000 NaN NaN NaN NaN 0 leve Leveling
106.03000 37.60000 NaN NaN NaN NaN 0 leve Leveling
106.08000 37.63000 NaN NaN NaN NaN 0 leve Leveling
106.11000 37.66000 NaN NaN NaN NaN 0 leve Leveling
106.10000 37.70000 NaN NaN NaN NaN 0 leve Leveling
106.11000 37.75000 NaN NaN NaN NaN 0 leve Leveling
106.13000 37.80000 NaN NaN NaN NaN 0 leve Leveling
106.13000 37.84000 NaN NaN NaN NaN 0 leve Leveling
106.12000 37.91000 NaN NaN NaN NaN 0 leve Leveling
106.14000 37.95000 NaN NaN NaN NaN 0 leve Leveling
106.21000 38.03000 NaN NaN NaN NaN 0 leve Leveling
106.23000 38.06000 NaN NaN NaN NaN 0 leve Leveling
106.23000 38.08000 NaN NaN NaN NaN 0 leve Leveling
106.18000 38.11000 NaN NaN NaN NaN 0 leve Leveling
106.21000 38.17000 NaN NaN NaN NaN 0 leve Leveling
106.24000 38.25000 NaN NaN NaN NaN 0 leve Leveling
106.26000 38.29000 NaN NaN NaN NaN 0 leve Leveling
106.28000 38.39000 NaN NaN NaN NaN 0 leve Leveling
106.33000 38.55000 NaN NaN NaN NaN 0 leve Leveling
106.36000 38.62000 NaN NaN NaN NaN 0 leve Leveling
106.39000 38.69000 NaN NaN NaN NaN 0 leve Leveling
106.43000 38.72000 NaN NaN NaN NaN 0 leve Leveling
106.48000 38.77000 NaN NaN NaN NaN 0 leve Leveling
106.53000 38.87000 NaN NaN NaN NaN 0 leve Leveling
106.59000 38.99000 NaN NaN NaN NaN 0 leve Leveling
106.68000 39.11000 NaN NaN NaN NaN 0 leve Leveling
106.73000 39.14000 NaN NaN NaN NaN 0 leve Leveling
106.76000 39.19000 NaN NaN NaN NaN 0 leve Leveling
106.77000 39.21000 NaN NaN NaN NaN 0 leve Leveling
106.78000 39.24000 NaN NaN NaN NaN 0 leve Leveling
106.78000 39.23000 NaN NaN NaN NaN 0 leve Leveling
106.79000 39.25000 NaN NaN NaN NaN 0 leve Leveling
106.79000 39.26000 NaN NaN NaN NaN 0 leve Leveling
106.74000 39.36000 NaN NaN NaN NaN 0 leve Leveling
106.73000 39.40000 NaN NaN NaN NaN 0 leve Leveling
106.74000 39.43000 NaN NaN NaN NaN 0 leve Leveling
106.70000 39.45000 NaN NaN NaN NaN 0 leve Leveling
106.63000 39.45000 NaN NaN NaN NaN 0 leve Leveling
106.58000 39.43000 NaN NaN NaN NaN 0 leve Leveling
106.56000 39.41000 NaN NaN NaN NaN 0 leve Leveling
106.53000 39.39000 NaN NaN NaN NaN 0 leve Leveling
106.50000 39.38000 NaN NaN NaN NaN 0 leve Leveling
106.44000 39.37000 NaN NaN NaN NaN 0 leve Leveling
106.39000 39.37000 NaN NaN NaN NaN 0 leve Leveling
106.31000 39.37000 NaN NaN NaN NaN 0 leve Leveling
106.31000 39.34000 NaN NaN NaN NaN 0 leve Leveling
106.32000 39.29000 NaN NaN NaN NaN 0 leve Leveling
106.32000 39.28000 NaN NaN NaN NaN 0 leve Leveling
106.30000 39.28000 NaN NaN NaN NaN 0 leve Leveling
106.29000 39.28000 NaN NaN NaN NaN 0 leve Leveling
106.25000 39.27000 NaN NaN NaN NaN 0 leve Leveling
106.22000 39.27000 NaN NaN NaN NaN 0 leve Leveling
106.20000 39.25000 NaN NaN NaN NaN 0 leve Leveling
106.13000 39.23000 NaN NaN NaN NaN 0 leve Leveling
106.10000 39.23000 NaN NaN NaN NaN 0 leve Leveling
106.05000 39.18000 NaN NaN NaN NaN 0 leve Leveling
106.04000 39.19000 NaN NaN NaN NaN 0 leve Leveling
106.04000 39.21000 NaN NaN NaN NaN 0 leve Leveling
106.03000 39.21000 NaN NaN NaN NaN 0 leve Leveling
106.01000 39.20000 NaN NaN NaN NaN 0 leve Leveling
106.00000 39.18000 NaN NaN NaN NaN 0 leve Leveling
105.98000 39.18000 NaN NaN NaN NaN 0 leve Leveling
105.96000 39.14000 NaN NaN NaN NaN 0 leve Leveling
105.92000 39.13000 NaN NaN NaN NaN 0 leve Leveling
105.90000 39.10000 NaN NaN NaN NaN 0 leve Leveling
105.89000 39.06000 NaN NaN NaN NaN 0 leve Leveling
105.88000 39.03000 NaN NaN NaN NaN 0 leve Leveling
105.86000 39.01000 NaN NaN NaN NaN 0 leve Leveling
105.86000 39.00000 NaN NaN NaN NaN 0 leve Leveling
105.84000 38.97000 NaN NaN NaN NaN 0 leve Leveling
105.82000 38.95000 NaN NaN NaN NaN 0 leve Leveling
105.77000 38.92000 NaN NaN NaN NaN 0 leve Leveling
105.75000 38.93000 NaN NaN NaN NaN 0 leve Leveling
105.73000 38.92000 NaN NaN NaN NaN 0 leve Leveling
105.70000 38.90000 NaN NaN NaN NaN 0 leve Leveling
105.69000 38.88000 NaN NaN NaN NaN 0 leve Leveling
105.67000 38.86000 NaN NaN NaN NaN 0 leve Leveling
105.67000 38.84000 NaN NaN NaN NaN 0 leve Leveling
105.67000 38.80000 NaN NaN NaN NaN 0 leve Leveling
105.67000 38.76000 NaN NaN NaN NaN 0 leve Leveling
105.64000 38.70000 NaN NaN NaN NaN 0 leve Leveling
105.64000 38.67000 NaN NaN NaN NaN 0 leve Leveling
105.63000 38.64000 NaN NaN NaN NaN 0 leve Leveling
105.64000 38.61000 NaN NaN NaN NaN 0 leve Leveling
105.64000 38.58000 NaN NaN NaN NaN 0 leve Leveling
105.64000 38.55000 NaN NaN NaN NaN 0 leve Leveling
105.66000 38.52000 NaN NaN NaN NaN 0 leve Leveling
105.67000 38.50000 NaN NaN NaN NaN 0 leve Leveling
105.68000 38.48000 NaN NaN NaN NaN 0 leve Leveling
105.70000 38.44000 NaN NaN NaN NaN 0 leve Leveling
105.71000 38.42000 NaN NaN NaN NaN 0 leve Leveling
105.73000 38.38000 NaN NaN NaN NaN 0 leve Leveling
105.72000 38.39000 NaN NaN NaN NaN 0 leve Leveling
105.70000 38.36000 NaN NaN NaN NaN 0 leve Leveling
105.69000 38.33000 NaN NaN NaN NaN 0 leve Leveling
105.68000 38.30000 NaN NaN NaN NaN 0 leve Leveling
105.65000 38.27000 NaN NaN NaN NaN 0 leve Leveling
105.62000 38.25000 NaN NaN NaN NaN 0 leve Leveling
105.65000 38.23000 NaN NaN NaN NaN 0 leve Leveling
105.67000 38.22000 NaN NaN NaN NaN 0 leve Leveling
105.70000 38.21000 NaN NaN NaN NaN 0 leve Leveling
105.71000 38.20000 NaN NaN NaN NaN 0 leve Leveling
105.74000 38.18000 NaN NaN NaN NaN 0 leve Leveling
105.77000 38.17000 NaN NaN NaN NaN 0 leve Leveling
105.80000 38.15000 NaN NaN NaN NaN 0 leve Leveling
105.83000 38.14000 NaN NaN NaN NaN 0 leve Leveling
105.87000 38.12000 NaN NaN NaN NaN 0 leve Leveling
105.91000 38.12000 NaN NaN NaN NaN 0 leve Leveling
105.89000 38.07000 NaN NaN NaN NaN 0 leve Leveling
105.90000 38.04000 NaN NaN NaN NaN 0 leve Leveling
105.90000 38.03000 NaN NaN NaN NaN 0 leve Leveling
105.87000 38.00000 NaN NaN NaN NaN 0 leve Leveling
105.90000 37.97000 NaN NaN NaN NaN 0 leve Leveling
105.92000 37.93000 NaN NaN NaN NaN 0 leve Leveling
105.92000 37.92000 NaN NaN NaN NaN 0 leve Leveling
105.98000 38.38000 NaN NaN NaN NaN 0 leve Leveling
105.95000 38.38000 NaN NaN NaN NaN 0 leve Leveling
105.92000 38.37000 NaN NaN NaN NaN 0 leve Leveling
105.83000 38.35000 NaN NaN NaN NaN 0 leve Leveling
105.92000 38.32000 NaN NaN NaN NaN 0 leve Leveling
105.93000 38.30000 NaN NaN NaN NaN 0 leve Leveling
105.97000 38.28000 NaN NaN NaN NaN 0 leve Leveling
106.02000 38.25000 NaN NaN NaN NaN 0 leve Leveling
106.05000 38.22000 NaN NaN NaN NaN 0 leve Leveling
106.13000 38.18000 NaN NaN NaN NaN 0 leve Leveling
106.15000 38.17000 NaN NaN NaN NaN 0 leve Leveling
106.13000 38.17000 NaN NaN NaN NaN 0 leve Leveling
105.51000 36.62000 NaN NaN NaN NaN 0 leve Leveling
104.79000 36.71000 NaN NaN NaN NaN 0 leve Leveling
105.07000 36.64000 NaN NaN NaN NaN 0 leve Leveling
105.10000 36.64000 NaN NaN NaN NaN 0 leve Leveling
105.13000 36.63000 NaN NaN NaN NaN 0 leve Leveling
