lon lat veast_eu vnorth_eu seast snorth covassumed0 types names studies
77.24800 38.41200 -2.72701 20.68738 1.04925 1.05000 0 GNSS shac dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_kreemer14(Zubovich_Tectonics_2010)_li18(wang17)_rui19(Zubovich_Tectonics_2010)_wang17(wang17)_wangshen20(wangshen20)_zhou16(Zubovich_Tectonics_2010)
76.97792 40.84425 -0.50570 12.06192 0.57824 0.83400 0 GNSS qiqi dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_kreemer14(Zubovich_Tectonics_2010)_li18(wang17)_li22(li22)_rui19(Zubovich_Tectonics_2010)_wang17(wang17)_wangshen20(wangshen20)
78.96607 39.87701 0.07263 16.96627 0.63927 0.76697 0 GNSS akta dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_kreemer14(Zubovich_Tectonics_2010)_li18(wang17)_li22(li22)_rui19(Zubovich_Tectonics_2010)_wang17(wang17)_wangshen20(wangshen20)
76.46300 38.65600 -1.46857 20.31837 0.61184 0.62849 0 GNSS kizi dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_kreemer14(Zubovich_Tectonics_2010)_li18(wang17)_rui19(Zubovich_Tectonics_2010)_wang17(wang17)_wangshen20(wangshen20)_zhou16(Zubovich_Tectonics_2010)
75.47900 38.85300 0.24362 22.00348 0.61240 0.60569 0 GNSS gaze dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_kreemer14(Zubovich_Tectonics_2010)_li18(wang17)_rui19(Zubovich_Tectonics_2010)_wang17(wang17)_wangshen20(wangshen20)_zhou16(Zubovich_Tectonics_2010)
85.57500 38.06500 -1.00890 11.58744 0.72166 0.68454 0 GNSS i405 dzwang20(dzwang20)_dzwang24(dzwang24)_li18(wang17)_pan19(pan19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
113.05700 39.81900 3.01736 -1.33664 0.43363 0.48576 0 GNSS a030 hao19(hao19)_hao21(hao21)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
112.96900 38.44300 3.19706 -2.01089 0.50335 0.53686 0 GNSS a035 hao19(hao19)_hao21(hao21)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
99.17000 23.62000 -2.66203 -5.36268 1.39506 1.25560 0 GNSS h221 hao19(hao19)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
84.85200 45.63000 1.68375 5.69939 0.48685 0.69640 0 GNSS i039 hao19(hao19)_kreemer14(Shen_PersComm_2013)_li18(wang17)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
