lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 types names studies
32.75848 39.88736 2.15188 11.19469 -1.04979 0.52692 0.35217 0.20737 0 0 0 GNSS ankr_anks_ldml bitharis24(bitharis24)_eposuga(eposuga)_ergintav23(ergintav23)_eurefedv(eurefedv)_hamiel21(hamiel21)_kurt22(kurt22)_measures(measures)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_rudenko13(rudenko13)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_sokhadze18(sokhadze18)
33.39645 35.14099 19.39188 15.67211 0.13384 0.07151 0.11029 0.15047 0 0 0 GNSS nico ULR5(ULR5)_bitharis24(bitharis24)_castroperdomo22(castroperdomo22)_eposuga(eposuga)_ergintav23(ergintav23)_eurefedv(eurefedv)_hamiel21(hamiel21)_measures(measures)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_rudenko13(rudenko13)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_sokhadze18(sokhadze18)_wangshen20(wangshen20)
34.76314 30.59760 23.56107 19.68562 0.92934 0.10237 0.10119 0.22502 0 0 0 GNSS ramo ULR5(ULR5)_bitharis24(bitharis24)_castroperdomo22(castroperdomo22)_eposuga(eposuga)_eurefedv(eurefedv)_hamiel21(hamiel21)_measures(measures)_ozdemir19(ozdemir19)_palano18(palano18)_pinavaldes22(pinavaldes22)_rudenko13(rudenko13)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_sokhadze18(sokhadze18)_vardic21(vardic21)_viltres22(viltres22)
8.40904 49.01068 19.49445 15.98522 -0.13362 0.08320 0.08026 0.21572 0 0 0 GNSS 0403_d403_karj_karl dagostino20(dagostino20)_demets20(demets20)_eposuga(eposuga)_eurefedv(eurefedv)_measures(measures)_pinavaldes22(pinavaldes22)_pintori22(pintori22)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)_vardic21(vardic21)
11.35546 44.50252 21.97289 19.03652 -1.02142 0.30444 0.36301 0.90863 0 0 0 GNSS blgn_bolg eposuga(eposuga)_eurefedv(eurefedv)_mantovani15(mantovani15)_pinavaldes22(pinavaldes22)_pintori22(pintori22)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)
13.78816 45.66054 21.08274 17.80115 -0.20042 0.14339 0.06473 0.31091 0 0 0 GNSS rtri_rtrs_tri0_tri1_trse_trun eurefedv(eurefedv)_mantovani15(mantovani15)_pinavaldes22(pinavaldes22)_pintori22(pintori22)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)
102.79735 25.02963 32.34892 -17.66082 -0.29911 0.86971 0.71144 0.44608 0 0 0 GNSS kmin_kunm hao16(hao16)_jade17(jade17)_jade20(jade20)_measures(measures)_pan21_vert(pan21_vert)_rudenko13(rudenko13)_rui19(vernant14)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_zheng17(zheng17)
14.98979 36.87586 21.41946 19.84203 -0.72991 0.11026 0.09826 0.15989 0 0 0 GNSS not1_noto ULR5(ULR5)_bitharis24(bitharis24)_castroperdomo22(castroperdomo22)_eposuga(eposuga)_eurefedv(eurefedv)_hamiel21(hamiel21)_mantovani15(mantovani15)_measures(measures)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_sokhadze18(sokhadze18)
29.45069 40.78672 19.66192 11.76232 -0.80074 0.29492 0.16350 0.23545 0 0 0 GNSS tubi bitharis24(bitharis24)_dagostino20(dagostino20)_eposuga(eposuga)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_hamiel21(hamiel21)_kurt22(kurt22)_measures(measures)_ozarpaci21(ozarpaci21)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_yavasoglu21(yavasoglu21)
4.35913 50.79785 17.79125 16.20447 0.38961 0.11903 0.07995 0.20315 0 0 0 GNSS brus_brux ULR5(ULR5)_demets20(demets20)_eposuga(eposuga)_eurefedv(eurefedv)_measures(measures)_pinavaldes22(pinavaldes22)_rudenko13(rudenko13)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)_vardic21(vardic21)
8.97275 39.13590 21.57426 16.15577 -0.30810 0.08258 0.04461 0.18310 0 0 0 GNSS cagl_cagz ULR5(ULR5)_demets20(demets20)_eposuga(eposuga)_eurefedv(eurefedv)_measures(measures)_pinavaldes22(pinavaldes22)_rudenko13(rudenko13)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_vardic21(vardic21)
6.92061 43.75471 20.40328 16.18630 0.12156 0.06694 0.05196 0.14137 0 0 0 GNSS grac_gras demets20(demets20)_eposuga(eposuga)_eurefedv(eurefedv)_measures(measures)_nocquet16(nocquet16)_pinavaldes22(pinavaldes22)_pintori22(pintori22)_rudenko13(rudenko13)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_vardic21(vardic21)_wangshen20(wangshen20)
17.27388 48.37270 21.52357 15.18207 0.19841 0.09437 0.08176 0.45917 0 0 0 GNSS mop2_mopi demets20(demets20)_eposuga(eposuga)_eurefedv(eurefedv)_mantovani15(mantovani15)_measures(measures)_pinavaldes22(pinavaldes22)_pintori22(pintori22)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)
87.60067 43.80795 30.86778 5.70046 0.63846 0.31088 0.53005 0.40029 0 0 0 GNSS uru2_urum dzwang20(dzwang20)_measures(measures)_pan19(pan19)_pan21_vert(pan21_vert)_pan22_vert(pan22_vert)_pappachen21(pappachen21)_rui19(rui19)_serpelloni22(serpelloni22)_wang17(wang17)_wangshen20(wangshen20)_zhao23_vert(zhao23_vert)_zheng17(zheng17)_zhou16(zhou16)
115.89249 39.60860 30.41726 -10.80464 1.50693 0.32070 0.22857 0.77970 0 0 0 GNSS bjfs ULR5(ULR5)_dzwang22(dzwang22)_hao21(hao21)_lswang17(lswang17)_measures(measures)_pan21_vert(pan21_vert)_pappachen21(pappachen21)_rudenko13(rudenko13)_serpelloni22(serpelloni22)_wangshen20(wangshen20)_zhao17(zhao17)_zheng17(zheng17)_zhou16(zhou16)
79.03528 40.50338 29.84438 15.37918 -0.57806 0.38592 0.29275 0.72008 0 0 0 GNSS i073_kalp dzwang20(dzwang20)_dzwang24(dzwang24)_hao19(hao19)_li22(li22)_pan19(pan19)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
75.25018 39.71807 27.94757 14.44912 -0.99859 0.24254 0.24552 0.26839 0 0 0 GNSS i078_wuqi dzwang20(dzwang20)_dzwang24(dzwang24)_hao19(hao19)_pan19(pan19)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
76.17408 38.93539 28.62014 21.56039 -3.26912 0.41906 0.28328 0.25794 0 0 0 GNSS i083_yeng dzwang20(dzwang20)_dzwang24(dzwang24)_hao19(hao19)_pan19(pan19)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
104.81680 33.42300 35.37950 -8.74365 -1.07873 0.45244 0.34641 0.18410 0 0 0 GNSS gswd_h021 gan22(Cmonoc_C)_hao19(hao19)_hao21(hao21)_pan21_vert(pan21_vert)_su19(su19)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_zhao17(zhao17)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
103.17731 26.10730 34.48437 -13.24233 1.13376 0.25174 0.44370 0.72899 0 0 0 GNSS h120_yndc fu20(fu20)_gan22(Cmonoc_C)_hao16(hao16)_hao19(hao19)_pan21_vert(pan21_vert)_rui19(rui19)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
74.75110 42.99850 27.56869 2.74005 0.38788 0.31040 0.14579 0.34954 0 0 0 GNSS chum ULR5(ULR5)_dzwang20(dzwang20)_measures(measures)_pan22_vert(pan22_vert)_pappachen21(pappachen21)_rudenko13(rudenko13)_serpelloni22(serpelloni22)_wang17(wang17)_wangshen20(wangshen20)_zhou16(zhou16)
82.97693 41.72344 31.57750 10.76988 -1.44206 0.55573 0.43621 0.27289 0 0 0 GNSS i057_xjkc dzwang20(dzwang20)_dzwang24(dzwang24)_hao19(hao19)_midas(midas)_pan19(pan19)_pan21_vert(pan21_vert)_pan22_vert(pan22_vert)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
26.12574 44.46394 23.12100 12.53770 2.14101 0.14186 0.14266 0.25559 0 0 0 GNSS bucu bitharis24(bitharis24)_dagostino20(dagostino20)_eposuga(eposuga)_eurefedv(eurefedv)_mantovani15(mantovani15)_measures(measures)_ozkan23(ozkan23)_pinavaldes22(pinavaldes22)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_sokhadze18(sokhadze18)
11.64680 44.52000 22.26222 18.02904 -1.44530 0.13613 0.15047 0.25306 0 0 0 GNSS medi_msel bitharis24(bitharis24)_eposuga(eposuga)_eurefedv(eurefedv)_mantovani15(mantovani15)_measures(measures)_pinavaldes22(pinavaldes22)_pintori22(pintori22)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)
30.49673 50.36418 22.44381 12.75158 0.17572 0.07940 0.17331 0.17937 0 0 0 GNSS glsv ULR5(ULR5)_castroperdomo22(castroperdomo22)_demets20(demets20)_eposuga(eposuga)_eurefedv(eurefedv)_gaoran_lss(gaoran_lss)_gaoran_med(gaoran_med)_measures(measures)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_rudenko13(rudenko13)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_vardic21(vardic21)_wangshen20(wangshen20)
26.68849 39.31142 4.62158 1.30315 0.19750 0.24674 0.19881 1.26927 0 0 0 GNSS ayka_ayvl briole21(briole21)_ergintav23(ergintav23)_floyd23(floyd23)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)
7.82646 44.39040 20.77116 16.09311 0.48348 0.08667 0.16069 0.46920 0 0 0 GNSS moge_mond_monv eurefedv(eurefedv)_mantovani15(mantovani15)_nocquet16(nocquet16)_pinavaldes22(pinavaldes22)_pintori22(pintori22)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)
11.00050 45.44313 20.91257 16.53099 -0.64241 0.13533 0.21932 0.64028 0 0 0 GNSS vero_vr02 eurefedv(eurefedv)_mantovani15(mantovani15)_pinavaldes22(pinavaldes22)_pintori22(pintori22)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)
105.80207 35.96258 34.92172 -10.34511 0.92627 0.38840 0.47956 0.56355 0 0 0 GNSS g018_gb02_lp03 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_rui19(rui19)_su19(su19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
116.22556 40.25021 29.54045 -11.47007 0.09854 0.15482 0.20125 1.17892 0 0 0 GNSS bjnm_bjsh_nk06 dzwang22(dzwang22)_hao21(hao21)_lswang17(lswang17)_measures(measures)_pan21_vert(pan21_vert)_serpelloni22(serpelloni22)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
74.42703 39.02497 23.80489 20.78668 2.21594 0.44279 0.28160 0.60053 0 0 0 GNSS i399_muji dzwang20(dzwang20)_dzwang24(dzwang24)_pan19(pan19)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
101.67503 39.20987 31.37911 -5.33328 0.24215 0.49811 0.32979 0.20586 0 0 0 GNSS g047_nmay hao19(hao19)_hao21(hao21)_hao24(hao24)_li21(li21)_pan20(pan20)_pan21_vert(pan21_vert)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
101.74505 26.50322 35.41822 -18.40847 -0.34464 0.30909 0.35977 0.66721 0 0 0 GNSS h116_scpz gan22(Cmonoc_C)_hao16(hao16)_hao19(hao19)_pan21_vert(pan21_vert)_rui19(rui19)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
99.70568 27.82776 34.66512 -19.45306 0.34765 0.41023 0.41672 1.29304 0 0 0 GNSS h192_ynzd gan22(Cmonoc_I)_hao16(hao16)_hao19(hao19)_pan21_vert(pan21_vert)_rui19(rui19)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
83.25692 43.39772 30.28123 7.18295 1.24602 0.35580 0.25271 0.43221 0 0 0 GNSS i049_jb47_xjxy dzwang20(dzwang20)_hao19(hao19)_pan19(pan19)_pan21_vert(pan21_vert)_pan22_vert(pan22_vert)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
84.98430 27.16486 38.45847 35.49304 0.12111 0.60209 0.47224 1.54865 0 0 0 GNSS sim4_sim9_sima_simp_simr ader12(ader12)_fang22(fang22)_fu12(fu12)_jouanne17(jouanne17)_rui19(rui19)_vila20(vila20)_wang17(wang17)_wangshen20(wangshen20)
81.80873 29.96916 32.92982 22.25489 3.63647 0.44533 0.48323 0.63728 0 0 0 GNSS simi_skot_smk0_smkt ader12(ader12)_fang22(fang22)_fu12(fu12)_jouanne17(jouanne17)_rui19(rui19)_serpelloni22(serpelloni22)_vila20(vila20)_wangshen20(wangshen20)_yadav19(yadav19)
23.39471 42.55610 23.91824 11.96224 -0.02389 0.11357 0.11976 0.54384 0 0 0 GNSS sofi bitharis24(bitharis24)_briole21(briole21)_dagostino20(dagostino20)_dimitrov22(dimitrov22)_eposuga(eposuga)_ergintav23(ergintav23)_eurefedv(eurefedv)_mantovani15(mantovani15)_measures(measures)_pinavaldes22(pinavaldes22)_rudenko13(rudenko13)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_sokhadze18(sokhadze18)
