lon lat veast_eu vnorth_eu vup_itrf14 seast snorth sup covassumed0 covassumed0 covassumed0 sta
100.81794 38.44097 4.65214 2.48326 0.29161 0.43061 0.47421 0.92941 0 0 0 gsml
100.00920 31.61651 18.17399 -4.14280 -0.61339 1.08022 1.03702 0.82215 0 0 0 scgz
103.53001 28.84064 6.56918 -2.46936 -0.66676 0.82371 0.84874 1.61021 0 0 0 scmb
101.74478 26.50305 7.26910 -12.64906 -0.58089 1.00444 0.84484 0.88057 0 0 0 scpz
113.18021 36.22503 4.28068 -2.14984 1.20138 0.73822 0.61965 1.20197 0 0 0 sxch
107.43732 37.77860 4.25609 -2.13803 0.26886 0.63867 0.74969 1.29859 0 0 0 yanc
103.23021 22.78385 5.87399 -2.65408 -1.63674 1.20593 0.96839 0.92960 0 0 0 ynjp
99.70590 27.82766 6.32799 -14.07759 -1.51009 0.93574 0.92189 2.19069 0 0 0 ynzd
106.68211 33.11765 5.30983 -2.97086 -0.55216 0.98435 0.77817 0.89995 0 0 0 snmx
99.39484 23.54403 -2.31291 -5.64928 -0.15076 1.11406 0.91582 1.44983 0 0 0 yngm
79.62026 29.63808 5.94875 33.12807 0.70609 1.96571 1.57510 1.30061 0 0 0 gbpk
82.97701 41.72371 2.35681 11.26109 -1.32189 0.94318 1.01248 0.58486 0 0 0 xjkc
83.25717 43.39793 1.35040 7.96293 0.81907 0.79715 0.55552 0.87000 0 0 0 xjxy
85.53040 38.11884 -0.34818 10.45737 -0.25691 0.43705 0.45038 1.14329 0 0 0 xjqm
82.87580 46.82344 0.05383 2.36823 0.43867 0.62608 0.58649 0.90167 0 0 0 xjtc
98.18550 39.84173 2.37940 2.63903 0.87870 0.70234 0.65895 1.74277 0 0 0 leve
22.52047 40.27019 0.74815 -7.96213 -1.08188 0.41684 0.46109 1.25715 0 0 0 kate
25.38094 37.09840 -17.98036 -26.26319 -0.70945 0.89165 0.71245 1.02686 0 0 0 naxo
35.03627 30.03823 -2.03834 8.72496 0.42294 0.23739 0.37320 0.61433 0 0 0 nrif
5.24531 50.68988 0.09305 -0.31768 0.30674 0.44563 0.27941 1.53815 0 0 0 ware
6.76354 50.67413 -0.29215 0.36587 -1.04097 0.16146 0.17923 0.64360 0 0 0 eusk
8.72994 50.21977 -0.32141 -0.00010 0.00387 0.24712 0.21231 0.49541 0 0 0 klop
22.29762 48.63197 -0.36306 -0.29530 0.35182 0.19386 0.19999 0.45219 0 0 0 uzhl
18.35319 49.68480 -0.38713 0.19998 0.56620 0.38651 0.36795 0.48551 0 0 0 cfrm
9.09562 45.80216 -0.17653 0.30331 0.28885 0.20467 0.29792 0.45022 0 0 0 como
28.84352 47.03037 -1.21244 -0.03642 0.29347 0.20416 0.55552 1.08739 0 0 0 igeo
14.28306 48.30978 -0.05343 0.06063 0.80245 0.24673 0.22393 0.60967 0 0 0 linz
7.06108 45.76977 -0.44843 -0.49760 1.29285 0.24947 0.22993 0.68597 0 0 0 mrge
11.04210 45.89351 -0.25991 0.93841 0.72404 0.32041 0.41823 0.83554 0 0 0 rove
12.97355 46.55722 0.05889 0.89370 1.25565 0.16058 0.18850 0.45292 0 0 0 zouf
19.20596 49.68669 -0.34020 0.47361 -0.04205 0.33015 0.60491 0.60596 0 0 0 zywi
86.71246 27.81338 8.81301 26.44430 3.34572 0.89703 1.55278 2.61111 0 0 0 sybc
22.83806 37.24433 -17.96312 -27.40184 -0.38432 0.63297 0.89034 1.23066 0 0 0 004a
24.91680 41.14021 -0.11096 -2.62368 -0.04330 0.36392 0.58729 1.10588 0 0 0 duth
22.93094 37.94157 -16.43767 -26.25179 0.40464 0.38343 0.48933 0.77412 0 0 0 kori
22.04582 38.20945 -14.55377 -25.08705 -0.29955 0.62326 1.18829 2.53994 0 0 0 koun
22.20102 38.52899 -12.14097 -13.93581 0.23420 0.57197 0.78020 1.12887 0 0 0 lido
23.15539 37.26739 -17.80814 -27.12552 -0.50269 0.55123 0.60609 0.83549 0 0 0 spet
27.39365 36.38043 -12.48697 -29.83114 -0.77879 0.45923 0.58272 1.02711 0 0 0 tilo
20.58865 38.17683 -6.76700 -10.08178 -0.67899 0.43603 0.78676 1.43331 0 0 0 vlsm
19.28153 47.78960 0.28693 0.09437 -0.17257 0.15740 0.16682 0.35322 0 0 0 penc
8.76261 41.92744 -0.11228 0.10389 0.17879 0.17923 0.15229 0.49341 0 0 0 ajac
11.38609 47.31291 0.17028 0.85455 1.24338 0.32552 0.37913 0.82606 0 0 0 hfl2
12.20304 46.13708 -0.15819 1.08098 1.06923 0.44874 0.58391 0.67090 0 0 0 bl01
11.32785 44.48817 0.69441 2.71389 0.20032 0.91015 1.16771 1.32595 0 0 0 bolo
9.72490 44.23639 -0.16844 0.15218 -0.38979 0.59748 0.54893 0.68857 0 0 0 bru0
13.69733 42.65731 1.18928 3.44692 -0.70578 0.50878 0.93312 2.13700 0 0 0 tera
12.22173 45.67982 -0.26974 1.63583 -0.36217 0.38023 0.40443 0.55486 0 0 0 tre9
88.86664 29.24971 12.19131 23.45738 0.75012 1.02283 1.17348 1.55806 0 0 0 ｘｚｒｋ
23.60279 38.46570 -13.72679 -23.06987 0.46262 0.71698 0.62043 1.17528 0 0 0 halk
22.61786 37.97231 -16.40592 -26.79092 0.54773 0.81429 0.84211 2.04702 0 0 0 kryo
23.26833 41.55114 0.04955 -3.49501 0.29904 0.39332 0.44362 0.83672 0 0 0 sand
22.07274 38.36539 -16.00210 -15.06888 -2.02530 0.81165 0.99034 1.15633 0 0 0 triz
7.76079 48.57874 -0.06905 -0.26874 -0.22256 0.27315 0.27828 0.67270 0 0 0 eost
12.45014 43.93371 1.40477 3.44271 1.00982 0.38285 0.35089 0.81458 0 0 0 rsmn
11.18429 44.63770 1.02297 2.28423 -5.62913 0.54931 0.75649 1.44645 0 0 0 sgip
12.00301 42.95214 -0.99076 1.76766 0.76418 0.57476 0.34419 0.62417 0 0 0 cipv
13.62420 45.94311 -0.72585 2.36018 -0.41028 0.35204 0.40983 1.04896 0 0 0 gori
8.56720 40.72130 -0.39351 0.42255 -0.04268 0.49333 0.31535 1.17017 0 0 0 saef
91.67496 32.24886 19.67487 12.71364 1.16993 0.70213 0.68432 1.04332 0 0 0 leve
20.58518 38.61900 -3.70852 -7.20097 -0.91889 0.89189 1.35760 1.45288 0 0 0 pont
94.35593 38.80824 5.84034 5.63447 0.78046 1.02564 0.55652 1.13266 0 0 0 g167
9.10035 40.90647 -0.27321 0.40699 -0.31565 0.44040 0.38541 0.91992 0 0 0 gtem
102.88713 36.32710 9.05257 2.73567 0.52335 0.81496 0.68464 0.50218 0 0 0 g093
103.15648 36.89460 9.20646 1.73839 0.43062 0.91596 0.75880 1.61753 0 0 0 g079
12.37410 51.35398 -0.26221 -0.24599 -0.16802 0.17352 0.23076 0.42386 0 0 0 leij
9.52105 39.13992 -0.11149 0.44522 -1.25928 0.61433 0.56334 1.20616 0 0 0 gvil
101.48216 33.42882 12.69007 1.06062 0.45562 0.82438 1.09297 1.44099 0 0 0 h027
101.70580 32.90253 12.39034 0.12132 -0.29369 1.31121 0.98361 0.92825 0 0 0 h028
105.24612 36.65624 7.38085 -1.04910 0.32559 0.89625 0.73906 1.76557 0 0 0 g011
102.56533 39.12669 2.76078 0.52586 0.44417 0.72204 0.60749 0.36802 0 0 0 g049
101.35244 38.15667 4.46978 1.78366 -0.34789 0.66104 0.62098 0.49779 0 0 0 g055
102.88675 38.41894 3.72003 0.73194 0.44234 0.63293 0.62754 0.47566 0 0 0 g056
102.15069 38.43016 4.23990 1.75564 -0.58379 0.69758 0.64152 0.61226 0 0 0 g057
