lon lat veast_eu vnorth_eu seast snorth covassumed0 sta
113.73900 39.29300 3.45378 -1.82728 0.82130 0.66264 0 a038
114.65000 38.33200 3.16761 -1.97477 0.75218 0.62706 0 c006
114.35700 38.02800 2.87222 -2.50217 0.77491 0.71718 0 c016
113.37100 37.08600 2.96039 -2.28665 0.84911 0.73635 0 c025
114.68400 36.43900 3.75622 -1.68164 1.01825 0.73803 0 c030
113.77500 35.50000 4.26291 -2.68964 0.76069 0.62187 0 c040
113.21200 35.26800 4.25720 -2.46478 0.79714 0.62324 0 c047
112.40500 34.70300 4.97667 -2.39426 0.74513 0.67636 0 c052
113.86400 34.02800 4.43260 -2.50706 0.84548 0.78802 0 c053
112.04800 34.12300 5.22315 -2.48330 0.72893 0.68388 0 c055
113.31200 32.75100 5.40342 -3.04638 0.91736 0.74486 0 c059
113.34800 31.69400 4.85179 -2.32064 0.91276 0.70831 0 c065
111.20600 40.26600 3.05921 -1.48864 0.75543 1.11630 0 d009
112.78700 37.49000 2.93527 -1.80720 0.99067 0.82858 0 d018
112.22600 36.15000 4.15401 -2.49599 0.78696 0.76449 0 d026
111.77200 36.25900 4.76483 -2.66914 0.71639 0.62217 0 d027
111.54400 36.12900 5.14177 -2.87646 0.69298 0.68652 0 d029
110.37700 34.82700 4.55482 -1.86137 0.82492 0.76387 0 d038
111.06500 34.07000 5.00987 -2.60015 0.74820 0.77504 0 d039
107.88600 41.08800 2.02257 -2.10558 1.02395 0.93800 0 d046
110.01300 39.81600 2.37679 -1.65494 0.73444 0.65674 0 d054
38.99678 37.17478 -7.86720 14.49557 0.23006 0.61758 0 hrrn
104.27200 23.35300 5.14140 -3.89483 1.04498 1.60315 0 f081
104.07300 29.65200 6.14085 -2.30253 1.08759 1.13038 0 h070
102.15300 24.67600 2.44948 -10.55462 0.99934 1.04561 0 h145
99.83400 23.04500 0.34359 -7.60542 1.45569 1.18656 0 h222
99.26000 23.13500 -2.64416 -4.35903 1.12716 1.06833 0 h223
109.97400 41.76500 1.87446 -1.40155 0.72292 0.71392 0 d040
106.44300 38.88800 3.64270 -0.37323 0.95203 0.91637 0 d367
100.81400 35.24400 10.79334 4.76118 0.67661 0.68911 0 g358
97.95600 34.40000 18.85844 5.47822 1.37467 0.67034 0 j400
102.65500 29.34800 7.37079 -4.15946 1.27820 1.16653 0 h077
103.97800 28.60500 5.68214 -2.50998 1.28228 1.20009 0 h088
102.57700 24.37500 3.11158 -10.19723 1.41776 1.11313 0 h149
102.83600 23.22400 4.47418 -5.38824 1.42620 1.19330 0 h166
99.29300 27.18000 4.26603 -11.41096 1.05426 1.06867 0 h196
106.66500 26.41500 5.30971 -2.21808 1.24480 0.99399 0 jb25
106.81400 39.68000 3.07707 -2.27368 0.66532 0.64062 0 d084
99.19600 34.27100 16.02503 3.88933 0.64241 0.74554 0 j406
103.04300 28.84700 6.60654 -3.85362 1.43138 1.01149 0 h086
98.81500 25.98700 1.57591 -8.67167 1.22598 1.08541 0 h203
106.03400 30.80400 5.53298 -2.42437 1.14291 0.93637 0 jb24
106.56000 34.73300 6.56536 -2.20763 0.88573 0.64159 0 g362
95.80100 40.51400 1.52927 3.21065 0.92959 0.83107 0 jb28
104.48000 34.85000 7.90808 0.42331 1.41261 1.39790 0 g119
78.36550 30.40233 4.82208 30.41411 1.58633 2.16710 0 cham
78.68000 29.84800 6.95852 32.46462 2.52254 2.09556 0 lans
77.61900 34.56800 -1.36911 19.53697 2.53238 0.81589 0 trth
80.33600 29.76200 6.75413 30.83258 1.84183 1.68546 0 asko
26.72500 43.48780 -0.92987 -0.58630 0.97199 1.07165 0 shum
34.74228 28.40266 -0.54953 10.90600 0.43656 0.45923 0 mag1
77.44950 23.20983 9.04815 33.26441 1.62992 1.59186 0 bhop
87.31000 23.53000 11.62423 38.47920 1.43627 1.20412 0 durg
80.94300 26.89100 9.33236 33.81565 0.93438 1.48364 0 luck
103.05100 22.13100 5.97094 -4.87664 1.51378 1.19488 0 don1
103.02900 21.79200 5.94583 -4.80234 1.41673 1.56554 0 lem1
103.23600 21.93100 5.28897 -3.88877 1.23585 1.47224 0 ham1
103.94217 21.31100 5.71210 -3.40012 1.43803 1.15764 0 dtb1
104.06400 21.20300 5.75177 -3.79100 1.26913 1.27835 0 lot1
104.17200 21.13100 5.55136 -3.57379 1.26699 1.04000 0 noi1
104.16617 20.98317 4.88544 -3.44258 1.30866 1.06523 0 nad1
43.95440 40.60902 1.41219 7.56697 0.67985 0.79165 0 arti
43.89110 41.53702 0.56071 4.30537 0.66799 0.86981 0 nino
43.76792 40.97229 0.64615 6.57838 0.72627 0.75435 0 amsi
35.92190 33.73983 -6.05689 11.04297 1.07254 0.79517 0 anjr
35.88000 33.85875 -6.91253 11.54003 0.93889 0.99458 0 hzrt
26.30910 42.07494 0.15312 -1.04412 1.27496 1.47557 0 topo
22.64283 38.00962 -16.06967 -26.29316 2.09643 2.23642 0 cg44
22.39658 38.64022 -10.17245 -14.18673 2.86742 1.69077 0 cg22
21.97297 38.22794 -15.43395 -25.36159 2.74233 1.30110 0 cg42
21.95020 38.06564 -16.14455 -24.59585 1.60748 1.36907 0 g000
21.48630 38.65516 -7.71446 -7.17958 1.62846 1.47548 0 prsl
66.12940 26.18228 6.20382 25.22266 0.79740 0.70473 0 shfd
96.17189 21.98922 -2.17317 5.63933 1.05635 1.46080 0 yang
35.31330 29.70410 -0.60298 10.97188 0.76888 0.69522 0 rom0
35.08290 29.74580 -1.22913 10.97567 0.99287 1.39893 0 jem0
34.95780 29.78080 -1.28500 8.86120 0.63190 0.59876 0 tim0
35.67820 30.16650 -1.30795 11.99648 0.80343 0.95800 0 man0
36.19440 30.25900 -1.27768 12.31157 0.79469 0.66682 0 jfr0
35.26590 30.28190 -1.70145 10.03994 0.65837 0.62395 0 abk0
35.13380 30.28920 -1.86285 8.62155 0.65068 0.65889 0 mnh0
35.51360 30.30800 -1.10540 11.38508 0.74433 0.61151 0 qul0
34.96460 30.32070 -2.97506 8.69758 0.71129 0.69939 0 map0
35.43800 30.44300 -1.59494 11.23839 1.02366 0.84929 0 sul0
34.60460 30.50680 -2.67384 7.36487 0.61164 0.65551 0 bor0
35.29570 30.95100 -2.44654 8.02620 0.75949 0.60118 0 tam0
35.78160 30.95880 -2.20547 11.67129 0.67359 0.69861 0 ayn0
35.64380 30.98140 -2.25747 11.88255 1.14455 1.56523 0 bur0
35.07500 31.02710 -2.94935 7.11148 0.66019 0.62511 0 dim0
34.98243 29.68143 -1.16596 9.24103 0.54269 0.49166 0 av02
35.37530 30.93010 -3.37418 8.79017 0.41460 1.22456 0 neo1
35.42753 31.82805 -2.89962 9.26015 0.32604 0.32236 0 vrdj
35.61695 32.70752 -3.50878 10.06816 0.46808 0.81980 0 tlkz
35.64385 32.70255 -3.20702 11.05698 0.39569 0.37651 0 tk02
35.10390 30.29120 -2.53325 8.70801 0.37128 0.25967 0 mnha
35.13820 30.41350 -2.31092 7.97714 0.41212 0.26526 0 brak
35.07760 31.31780 -3.49538 7.30242 0.41730 0.22891 0 masa
119.49000 32.40200 5.25828 -0.31222 1.01834 1.31599 0 b067
112.18800 39.31300 3.50284 -1.49589 0.50758 0.36920 0 a376
116.77500 32.15000 4.85586 -1.15634 0.62644 0.51746 0 b307
116.93500 31.50300 5.04874 -1.40061 0.41792 0.37661 0 b309
113.16100 36.13600 4.36529 -1.84459 0.36533 0.33644 0 c308
113.38700 36.59000 3.93189 -1.52161 0.52849 0.37636 0 c309
114.10700 32.60300 5.03742 -1.80278 0.42610 0.28695 0 c316
114.50400 33.61100 5.70809 -1.60990 0.39663 0.30590 0 c318
114.87200 32.01500 6.35188 -1.16858 0.44258 0.30093 0 c324
115.11100 33.05000 4.91627 -1.02822 0.40961 0.37107 0 c326
115.12200 32.54300 5.53191 -1.33686 0.49404 0.42124 0 c327
115.16200 33.61600 4.62207 -1.36033 0.48680 0.33099 0 c329
116.09100 32.28800 4.73308 -0.81214 0.40077 0.41096 0 c334
116.40900 31.58800 4.93639 -1.85124 0.40156 0.40887 0 c337
113.01600 37.46200 4.10206 -1.70049 0.42395 0.39460 0 d301
110.91900 39.97100 3.40670 -1.45198 0.40303 0.38600 0 d302
111.05400 40.09900 3.36713 -0.43366 0.46246 0.66567 0 d303
111.28100 40.35700 4.07130 -0.87189 0.40217 0.50674 0 d304
111.47100 40.65000 3.10721 -1.03160 0.32167 0.35476 0 d305
111.79700 41.06000 2.56998 -1.33624 0.44808 0.41190 0 d307
110.23600 40.82600 2.29235 -1.06102 0.40081 0.46065 0 d315
110.23700 40.39600 3.31160 -0.71165 0.45130 0.29075 0 d316
110.31800 41.32500 2.98648 -0.70945 0.49342 0.37126 0 d317
110.83100 40.93400 3.01962 -0.85623 0.53390 0.35450 0 d318
110.89000 40.44000 2.68452 -0.38685 0.33337 0.34888 0 d319
111.48300 40.15400 2.68671 -0.36971 0.54311 0.40488 0 d320
111.95300 40.43300 2.99550 -1.24637 0.50418 0.38581 0 d322
112.49300 41.86100 2.34898 -1.39991 0.34741 0.42965 0 d323
111.76000 39.91300 3.39184 -1.31133 0.44887 0.44185 0 d324
112.66100 39.64200 3.81690 -1.36406 0.31224 0.30786 0 d325
112.55000 38.86400 4.27403 -1.35551 0.32393 0.38574 0 d326
112.54200 38.56800 4.65013 -2.13364 0.48722 0.41860 0 d327
112.46600 38.18800 4.57675 -1.91912 0.37381 0.41167 0 d328
112.17500 37.84500 3.43056 -1.87833 0.56566 0.49425 0 d329
111.67100 37.66100 4.18211 -1.22796 0.38358 0.57920 0 d330
111.73600 37.39100 4.64481 -1.90187 0.35574 0.38093 0 d331
110.21000 35.09900 5.64064 -1.72344 0.32620 0.37953 0 d333
110.49400 34.03300 5.05531 -1.72965 0.47618 0.28287 0 d334
110.80700 34.48800 5.05589 -2.63681 0.68458 0.50284 0 d335
110.71700 35.22900 5.16508 -1.97214 0.45343 0.35141 0 d336
110.98600 35.49400 4.93966 -1.71213 0.53274 0.40439 0 d337
111.03900 35.89800 5.11633 -1.84708 0.40529 0.35026 0 d338
111.41300 35.91700 5.06503 -2.32174 0.37465 0.38017 0 d341
111.18800 36.97700 4.57765 -1.64314 0.34169 0.36023 0 d342
111.52700 36.41400 4.39135 -2.20898 0.42240 0.39537 0 d343
111.67500 35.77200 4.72963 -2.09287 0.53089 0.33054 0 d345
111.84200 34.82600 5.29862 -2.09891 0.57060 0.38289 0 d346
112.06400 35.91200 5.11598 -2.05477 0.46921 0.47510 0 d349
112.46400 37.48600 4.41710 -1.60207 0.47180 0.36087 0 d352
112.45700 33.86500 5.23383 -2.23240 0.62792 0.60625 0 d353
110.55300 39.99500 3.02889 -1.28324 0.44756 0.52756 0 d359
112.22700 39.86000 3.31063 -1.15207 0.33611 0.29053 0 d361
110.90000 39.08100 4.05931 -1.41854 0.39002 0.48643 0 d366
111.96200 38.60500 3.80529 -1.79435 0.39553 0.39670 0 d369
