lon lat veast_eu vnorth_eu vup_itrf14 seast snorth sup covassumed0 covassumed0 covassumed0 sta
80.58168 28.75420 9.02224 35.04098 -1.87711 0.60043 0.68022 1.60510 0 0 0 dngd
83.60311 27.76703 8.08384 35.56781 0.73965 0.39652 0.45405 0.85978 0 0 0 kldn
87.39202 26.86631 10.71463 37.29785 -1.50889 0.55788 0.45395 1.22375 0 0 0 odre
86.55001 27.30540 8.59649 32.26654 1.82285 1.12051 1.17633 2.36589 0 0 0 rmjt
83.93604 28.26020 7.46983 31.92033 1.09756 0.53455 0.70876 2.08801 0 0 0 srnk
85.27887 27.80068 7.90868 33.87657 2.47789 2.20943 2.61454 8.57115 0 0 0 kkn4
116.22585 40.24970 2.76923 -1.65706 0.45158 0.72469 0.74380 0.72734 0 0 0 bjsh
105.75956 35.52707 6.45225 -1.73852 0.80536 0.54274 0.50815 0.92358 0 0 0 gsjn
100.81794 38.44097 4.65214 2.48326 0.29161 0.43023 0.47489 0.92918 0 0 0 gsml
100.00920 31.61651 18.17399 -4.14280 -0.61339 1.07735 1.03542 0.82126 0 0 0 scgz
103.53001 28.84064 6.56918 -2.46936 -0.66676 0.82350 0.84740 1.61310 0 0 0 scmb
101.74478 26.50305 7.26910 -12.64906 -0.58089 1.00080 0.84465 0.88071 0 0 0 scpz
113.18021 36.22503 4.28068 -2.14984 1.20138 0.73555 0.61789 1.20144 0 0 0 sxch
107.43732 37.77860 4.25609 -2.13803 0.26886 0.64045 0.75103 1.29890 0 0 0 yanc
103.23021 22.78385 5.87399 -2.65408 -1.63674 1.20559 0.96921 0.93035 0 0 0 ynjp
99.70590 27.82766 6.32799 -14.07759 -1.51009 0.93692 0.92102 2.18915 0 0 0 ynzd
106.68211 33.11765 5.30983 -2.97086 -0.55216 0.98554 0.77787 0.89893 0 0 0 snmx
99.39484 23.54403 -2.31291 -5.64928 -0.15076 1.11316 0.91713 1.45053 0 0 0 yngm
79.62026 29.63808 5.94875 33.12807 0.70609 1.96293 1.57313 1.30061 0 0 0 gbpk
82.97701 41.72371 2.35681 11.26109 -1.32189 0.94331 1.01385 0.58520 0 0 0 xjkc
83.25717 43.39793 1.35040 7.96293 0.81907 0.79655 0.55821 0.86839 0 0 0 xjxy
85.53040 38.11884 -0.34818 10.45737 -0.25691 0.43780 0.45021 1.14095 0 0 0 xjqm
82.87580 46.82344 0.05383 2.36823 0.43867 0.62469 0.58416 0.90126 0 0 0 xjtc
98.18550 39.84173 2.37940 2.63903 0.87870 0.70266 0.65675 1.74164 0 0 0 leve
22.52047 40.27019 0.74815 -7.96213 -1.08188 0.41803 0.46080 1.25694 0 0 0 kate
25.38094 37.09840 -17.98036 -26.26319 -0.70945 0.89047 0.71291 1.02825 0 0 0 naxo
35.03627 30.03823 -2.03834 8.72496 0.57122 0.24509 0.37829 0.52008 0 0 0 nrif
9.09562 45.80216 -0.17653 0.30331 0.28885 0.20635 0.29951 0.45038 0 0 0 como
28.84352 47.03037 -1.21244 -0.03642 0.29347 0.20775 0.55705 1.08692 0 0 0 igeo
7.06108 45.76977 -0.44843 -0.49760 1.29285 0.25185 0.23202 0.68618 0 0 0 mrge
11.04210 45.89351 -0.25991 0.93841 0.72404 0.32289 0.42005 0.83409 0 0 0 rove
12.97355 46.55722 0.05889 0.89370 1.25565 0.16549 0.19097 0.45399 0 0 0 zouf
86.71246 27.81338 8.81301 26.44430 3.34572 0.89779 1.55404 2.61108 0 0 0 sybc
22.83806 37.24433 -17.96312 -27.40184 -0.25765 0.63348 0.89132 1.16136 0 0 0 004a
24.91680 41.14021 -0.11096 -2.62368 -0.04330 0.36410 0.58807 1.10627 0 0 0 duth
22.93094 37.94157 -16.43767 -26.25179 0.40464 0.38397 0.48945 0.77489 0 0 0 kori
22.04582 38.20945 -14.55377 -25.08705 -0.29955 0.62056 1.18777 2.55289 0 0 0 koun
22.20102 38.52899 -12.14097 -13.93581 0.23420 0.57219 0.78015 1.12822 0 0 0 lido
23.15539 37.26739 -17.80814 -27.12552 -0.50269 0.55235 0.60532 0.83445 0 0 0 spet
27.39365 36.38043 -12.48697 -29.83114 -0.77879 0.46027 0.58320 1.02924 0 0 0 tilo
20.58865 38.17683 -6.76700 -10.08178 -0.67899 0.43689 0.78746 1.42866 0 0 0 vlsm
19.28153 47.78960 0.28693 0.09437 -0.17257 0.16297 0.17166 0.35284 0 0 0 penc
11.38609 47.31291 0.17028 0.85455 1.24338 0.32541 0.37909 0.82590 0 0 0 hfl2
12.20304 46.13708 -0.15819 1.08098 1.06923 0.45036 0.58172 0.67205 0 0 0 bl01
11.32785 44.48817 0.69441 2.71389 0.20032 0.90837 1.17151 1.32668 0 0 0 bolo
9.72490 44.23639 -0.09718 0.18897 -0.32937 0.55345 0.52035 0.65407 0 0 0 bru0
13.69733 42.65731 1.18928 3.44692 -0.70578 0.50970 0.93356 2.13826 0 0 0 tera
12.22173 45.67982 -0.26357 1.73601 -0.35465 0.32744 0.40211 0.47596 0 0 0 tre9
88.86664 29.24971 12.19131 23.45738 0.75012 1.02260 1.17418 1.55860 0 0 0 ｘｚｒｋ
23.60279 38.46570 -13.72679 -23.06987 0.46262 0.71760 0.62065 1.17089 0 0 0 halk
22.61786 37.97231 -16.40592 -26.79092 0.54773 0.81546 0.84207 2.04806 0 0 0 kryo
23.26833 41.55114 0.04955 -3.49501 0.29904 0.39258 0.44453 0.83558 0 0 0 sand
22.07274 38.36539 -16.00210 -15.06888 -1.90285 0.81228 0.99066 1.07193 0 0 0 triz
12.45014 43.93371 1.40477 3.44271 1.00982 0.38220 0.35029 0.81391 0 0 0 rsmn
11.18429 44.63770 1.02297 2.28423 -5.62913 0.55043 0.75762 1.44610 0 0 0 sgip
12.00301 42.95214 -0.99076 1.76766 0.76418 0.57524 0.34517 0.62441 0 0 0 cipv
13.62420 45.94311 -0.72585 2.36018 -0.41028 0.35349 0.40980 1.04877 0 0 0 gori
91.67496 32.24886 19.67487 12.71364 1.16993 0.70244 0.68501 1.04420 0 0 0 leve
20.58518 38.61900 -3.70852 -7.20097 -0.91889 0.89263 1.35766 1.45286 0 0 0 pont
94.35593 38.80824 5.84034 5.63447 0.78046 1.02589 0.55588 1.13268 0 0 0 g167
102.88713 36.32710 9.05257 2.73567 0.52335 0.81426 0.68497 0.50325 0 0 0 g093
103.15648 36.89460 9.20646 1.73839 0.43062 0.91598 0.75805 1.61954 0 0 0 g079
101.48216 33.42882 12.69007 1.06062 0.45562 0.82457 1.09357 1.44171 0 0 0 h027
101.70580 32.90253 12.39034 0.12132 -0.29369 1.31388 0.98516 0.93057 0 0 0 h028
105.24612 36.65624 7.38085 -1.04910 0.32559 0.89425 0.73704 1.76285 0 0 0 g011
102.56533 39.12669 2.76078 0.52586 0.44417 0.72195 0.61091 0.36843 0 0 0 g049
101.35244 38.15667 4.46978 1.78366 -0.34789 0.66097 0.62192 0.49941 0 0 0 g055
102.88675 38.41894 3.72003 0.73194 0.44234 0.63391 0.62881 0.47510 0 0 0 g056
102.15069 38.43016 4.23990 1.75564 -0.58379 0.69618 0.64232 0.61291 0 0 0 g057
101.74354 38.30140 4.34795 1.59776 -0.19119 0.76572 0.68533 0.97967 0 0 0 g058
102.10825 38.28037 4.00360 1.01617 -0.34452 0.77977 0.64065 1.69121 0 0 0 g060
102.64424 37.78121 4.73244 1.33949 0.16727 0.73220 0.63011 0.60524 0 0 0 g063
102.31710 37.95821 4.73630 1.38791 -0.27090 0.66516 0.63227 0.74583 0 0 0 g064
102.97886 37.14827 7.96891 1.69030 0.10502 0.76369 0.61177 0.81129 0 0 0 g073
104.15687 35.88296 8.12823 0.82991 -0.11619 0.93525 0.71392 1.52634 0 0 0 g104
102.78749 35.87536 9.09226 2.10810 0.81715 1.02608 0.68420 1.20469 0 0 0 g105
102.81230 35.26242 8.67162 1.98724 0.02977 1.08791 0.64483 1.05334 0 0 0 g113
102.31836 38.70449 3.22062 0.73258 0.36812 0.71456 0.62408 0.50404 0 0 0 g134
101.14178 38.92862 2.74986 1.47828 0.01729 0.81310 0.67004 1.09066 0 0 0 g141
105.38028 35.14083 6.29118 -2.07962 0.95300 1.07267 0.98746 1.28236 0 0 0 g029
102.83166 27.99946 8.01439 -6.13036 0.17097 1.17316 1.39939 1.26119 0 0 0 leve
100.75419 26.67991 7.68505 -11.61555 -0.61675 1.78719 0.86263 1.23846 0 0 0 leve
12.57781 43.35012 0.18507 2.53169 -0.10380 0.77175 0.66886 1.24511 0 0 0 gub2
101.61277 34.71652 9.93234 3.64053 0.26104 1.00798 0.63311 0.93674 0 0 0 j001
115.89248 39.60861 3.43273 -1.00720 2.00489 0.82508 0.76088 0.87487 0 0 0 bjfs
78.01347 30.32905 4.76469 32.98494 1.57966 0.88085 1.30888 1.43332 0 0 0 wih2
