lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 sta
97.44013 40.02711 1.81435 2.63683 0.09199 0.66467 0.80619 0.33676 0 0 0 g129
3.46822 43.30008 0.03974 0.01095 -0.35089 0.35835 0.36845 0.50038 0 0 0 agde
19.92048 50.06614 -0.33230 -0.06910 0.09121 0.37045 0.35395 0.50805 0 0 0 kra1
12.35572 43.11936 -0.10735 1.69909 -0.27109 0.32043 0.23405 0.44036 0 0 0 unpg
17.06204 51.11326 -0.49054 0.07356 -0.07989 0.17410 0.28643 0.53674 0 0 0 wroc
8.61397 45.44723 -0.09747 0.28583 0.43237 0.29676 0.34008 0.79267 0 0 0 nova
23.03362 38.75507 -10.01327 -19.05003 -0.64780 0.64860 0.76354 1.35863 0 0 0 ark2
25.42725 36.42438 -17.82718 -29.78123 2.48994 1.19346 0.56856 2.39784 0 0 0 nomi
23.72815 39.12148 -7.36283 -20.54509 -0.54476 1.37800 0.89039 1.05552 0 0 0 skop
5.48370 43.94096 -0.11181 0.00655 0.06924 0.28480 0.28689 0.51569 0 0 0 rst2
23.31729 38.31646 -15.62557 -22.14704 2.25933 0.72716 0.80208 2.29920 0 0 0 thiv
3.86513 43.63842 0.07586 -0.00039 -0.07131 0.19286 0.14967 0.52162 0 0 0 mtp2
11.21618 43.79369 0.11263 2.05836 0.42840 0.46168 0.44000 0.85816 0 0 0 fipr
12.40812 42.78345 -1.09946 1.53938 0.51446 0.96008 0.72373 1.03963 0 0 0 reto
101.63114 36.97617 9.36103 1.75614 -0.92603 0.76493 0.58437 1.30005 0 0 0 g080
103.33129 35.93281 8.70494 1.80285 1.00213 0.99787 0.69365 1.14802 0 0 0 g101
26.12574 44.46395 -0.65932 -1.15674 2.28433 0.53813 0.59181 0.46960 0 0 0 bucu
86.18948 41.79189 1.88224 9.81582 0.66215 0.79882 0.59862 0.59945 0 0 0 xjke
99.81340 39.40994 2.36440 1.77103 0.27055 0.71084 0.60109 0.72593 0 0 0 g140
12.10619 42.41950 -1.24592 0.82478 0.90507 0.62950 0.67544 1.38086 0 0 0 virb
87.60067 43.80796 2.64379 7.41177 0.56291 0.77068 0.91424 0.72552 0 0 0 urum
80.62639 29.17669 6.14053 33.65778 -0.72427 1.55285 0.86354 2.49374 0 0 0 gntw
82.49114 27.95077 8.33341 34.38557 0.43932 0.78074 1.68583 2.80904 0 0 0 grhi
82.19244 29.27793 4.34537 26.49881 2.38617 0.83590 0.40609 1.11832 0 0 0 jmla
87.70982 27.35213 9.62988 33.19757 1.59023 0.87609 0.45567 0.77766 0 0 0 tplj
101.05850 41.95950 2.89051 0.56144 -1.48740 0.52940 0.53812 0.35040 0 0 0 nmej
91.10214 30.47970 17.33020 17.53674 0.53260 0.79198 1.20156 1.08152 0 0 0 xzdx
101.32353 25.72803 3.81607 -10.58148 0.83188 1.25664 0.83267 1.26739 0 0 0 ynya
90.25593 42.89335 3.32676 6.91868 -0.60733 0.62568 0.73326 0.41863 0 0 0 xjss
77.01690 43.17873 -0.28466 2.74497 0.58917 0.73893 0.60860 2.52338 0 0 0 sele
81.59554 28.11732 7.86666 35.97045 -1.12685 0.87190 1.00503 1.09353 0 0 0 ｎｐｇｊ
85.31388 28.20736 7.68379 26.69052 5.02344 1.95933 4.91792 3.07727 0 0 0 chlm
31.31360 51.51894 -0.79809 0.22429 1.03658 0.30723 0.29277 1.41380 0 0 0 cniv
4.59495 50.09488 -0.04706 -0.20884 0.47327 0.22177 0.15208 0.32911 0 0 0 dour
0.97567 42.69358 -0.08524 0.08740 -0.00168 0.18788 0.16843 0.36433 0 0 0 esco
12.89348 50.35689 -0.31174 -0.02824 0.27625 0.16978 0.18297 0.50301 0 0 0 marj
24.01449 49.83559 -0.73108 0.08002 0.08280 0.13232 0.12960 0.35039 0 0 0 sulp
16.59284 49.20590 -0.17094 0.09172 0.43666 0.14755 0.19326 0.49308 0 0 0 tubo
4.67658 45.87909 0.06405 0.01929 0.03174 0.41369 0.39884 1.94040 0 0 0 sjdv
11.11309 44.12217 0.32192 1.70747 0.80908 0.18883 0.25971 0.43355 0 0 0 bras
19.45951 51.77872 -0.09416 -0.03073 -0.52550 0.25955 0.26408 1.26232 0 0 0 lodz
7.66128 45.06337 0.04270 -0.00570 0.64847 0.16996 0.15945 0.34597 0 0 0 tori
22.58578 49.43291 -0.23388 0.02845 -0.19062 0.31772 0.31860 0.82827 0 0 0 usdl
22.11040 37.03389 -20.29032 -27.26208 -0.31002 0.57139 0.75114 1.30893 0 0 0 kalm
22.01439 39.56474 -2.87768 -8.25881 -0.23074 0.25892 0.33914 0.91697 0 0 0 klok
22.38791 39.61411 -2.89686 -9.28693 -0.32196 0.50681 0.45598 1.48953 0 0 0 larm
26.26520 39.24572 -19.56257 -13.59626 0.05991 0.42500 0.50525 0.94532 0 0 0 prkv
20.87911 37.78077 -11.85864 -15.11344 0.21159 1.01302 1.20324 1.87793 0 0 0 zak_
39.77558 40.99474 -0.84539 2.57174 0.00419 0.26483 0.39719 0.41927 0 0 0 trab
15.85892 47.92797 0.02545 0.24611 -0.27568 0.30271 0.29609 1.62847 0 0 0 trf2
7.32605 45.73767 -0.01396 -0.17639 1.50484 0.58436 0.64834 1.21051 0 0 0 ao01
9.13623 45.20296 -0.00907 0.46808 -0.38503 0.31532 0.26086 0.72569 0 0 0 pavi
23.00372 40.56682 1.09739 -7.10291 -1.45323 0.30329 0.49031 0.44069 0 0 0 aut1
25.18057 39.89722 -16.06011 -13.72883 0.19023 0.75600 1.03580 0.65664 0 0 0 lemn
24.07056 35.53319 -16.93542 -26.04280 0.47705 2.72607 1.01937 5.84684 0 0 0 tuc2
18.41386 43.86733 0.57531 1.15781 0.12011 0.30940 0.48698 1.10499 0 0 0 srjv
11.33687 46.49886 -0.29069 0.50927 1.44651 0.23555 0.20429 0.58637 0 0 0 bzrg
11.57256 48.14743 0.08958 0.29613 0.71673 0.22429 0.19314 0.51726 0 0 0 0256
33.99041 44.41247 -0.59527 0.20213 0.20718 0.29118 0.34025 0.58913 0 0 0 crao
12.69977 42.95507 -0.54672 1.93604 0.07093 0.49977 0.59120 0.76631 0 0 0 fol1
12.58218 44.04834 1.09384 3.40415 -0.62025 0.70579 1.67041 0.77425 0 0 0 itr2
9.40693 45.85729 -0.53607 0.24727 0.59237 0.86072 0.28960 0.73584 0 0 0 lec1
11.11752 46.09205 0.12233 0.81674 0.33939 0.41515 0.55618 0.52428 0 0 0 tntn
12.25403 45.66255 -0.36103 1.88342 -0.01904 0.37813 0.34327 0.62039 0 0 0 trev
21.78706 38.28481 -16.10731 -20.69300 -0.65143 0.69114 0.91501 1.83888 0 0 0 012a
28.98740 40.86757 -3.78283 -0.37453 0.57223 1.16382 0.91085 1.76630 0 0 0 ysst
97.92109 39.85419 1.84182 2.19511 0.40498 0.59341 0.52318 0.51109 0 0 0 g137
10.23268 45.56492 -0.17229 0.55285 0.71415 0.36136 0.33392 0.75492 0 0 0 brea
13.25302 46.03743 -0.39081 2.17234 -0.11615 0.41987 0.44249 0.53952 0 0 0 udi1
105.59478 33.69739 5.98309 -3.16429 -1.72917 0.82948 0.86831 1.80530 0 0 0 h005
105.80644 35.96019 6.94636 -2.98400 1.19396 0.85614 0.90907 0.99029 0 0 0 g018
101.10885 36.44626 9.18694 3.34075 -0.86171 0.86704 0.64297 0.69000 0 0 0 g100
13.78799 45.66057 -0.14129 2.44766 -0.06996 0.31835 0.26682 0.70971 0 0 0 rtri
87.27207 26.51973 10.44755 35.60258 -2.15476 0.70141 0.76743 1.10418 0 0 0 brn2
80.58168 28.75420 8.90620 35.06530 -1.97375 0.60535 0.68204 1.62552 0 0 0 dngd
83.60311 27.76703 8.04978 35.55383 0.68719 0.39290 0.45245 0.86303 0 0 0 kldn
87.39202 26.86631 10.63250 37.29967 -1.39388 0.54938 0.45350 1.23894 0 0 0 odre
86.55001 27.30540 8.86643 31.82189 2.13785 1.15337 1.25576 2.39620 0 0 0 rmjt
83.93604 28.26020 7.24449 31.94110 1.00044 0.52718 0.70618 2.10656 0 0 0 srnk
116.22636 40.24992 2.79042 -1.72573 0.81325 0.72778 0.75680 0.75828 0 0 0 bjsh
105.75950 35.52670 6.39543 -1.72499 0.35790 0.54412 0.50758 0.46644 0 0 0 gsjn
100.81768 38.44109 4.58951 2.57683 -0.18051 0.42612 0.47743 0.42061 0 0 0 gsml
100.00871 31.61680 18.04016 -4.23974 -0.41997 1.10155 1.05881 0.92568 0 0 0 scgz
103.53003 28.84141 6.40838 -2.56055 -1.32141 0.83104 0.85538 1.82755 0 0 0 scmb
101.74626 26.50348 7.11842 -12.63820 -0.61293 1.02763 0.84434 0.97925 0 0 0 scpz
