lon lat veast_eu vnorth_eu vup_itrf14 seast snorth sup covassumed0 covassumed0 covassumed0 sta
20.79405 41.12731 0.64813 -2.64679 0.40679 0.76133 0.78525 0.87815 0 0 0 orid
19.95435 40.70384 -1.03298 -0.18268 -0.10333 1.16767 1.04152 1.24452 0 0 0 bera
2.33494 48.83592 0.01398 -0.24382 0.08295 0.80152 0.78614 0.81562 0 0 0 opmt
97.44013 40.02711 1.80457 2.65182 0.08891 0.72683 0.84736 0.44036 0 0 0 g129
3.46822 43.30008 0.01354 0.00447 -0.37327 1.12888 1.13464 1.01553 0 0 0 agde
19.92048 50.06614 -0.30664 -0.08545 0.10328 1.05566 1.05004 1.05270 0 0 0 kra1
12.35572 43.11936 -0.10840 1.70282 -0.28216 0.95940 0.93568 0.90215 0 0 0 unpg
17.06204 51.11326 -0.49787 0.03126 -0.02340 0.84505 0.87288 0.93327 0 0 0 wroc
8.61397 45.44723 -0.11187 0.26707 0.26221 0.91703 0.93221 1.06409 0 0 0 nova
23.03362 38.75507 -10.14121 -19.27118 -0.67871 0.98505 1.08587 1.49426 0 0 0 ark2
25.42725 36.42438 -18.58916 -29.68993 2.53378 1.10403 0.78762 2.45632 0 0 0 nomi
23.72815 39.12148 -7.59234 -20.65096 -0.81349 1.52584 1.16075 1.26172 0 0 0 skop
5.48370 43.94096 -0.17897 -0.03537 -0.12305 1.17329 1.17526 1.02004 0 0 0 rst2
23.31729 38.31646 -15.41077 -22.30932 1.88461 0.89506 0.98362 2.28995 0 0 0 thiv
3.86513 43.63842 0.06835 -0.00991 -0.07812 1.03437 1.02659 1.05850 0 0 0 mtp2
11.21618 43.79369 0.09780 1.84116 0.44899 0.98090 0.97308 1.04278 0 0 0 fipr
12.40812 42.78345 -1.43583 1.33225 0.51199 1.34054 1.21294 1.22050 0 0 0 reto
101.63114 36.97617 9.30793 1.78522 -0.97250 0.82241 0.65790 1.34469 0 0 0 g080
103.33129 35.93281 8.62077 1.71434 1.00069 1.05163 0.75305 1.19367 0 0 0 g101
26.12574 44.46395 -0.63557 -1.21694 2.27580 0.88868 0.91727 0.84289 0 0 0 bucu
86.18948 41.79189 2.20500 9.85798 0.67341 0.80491 0.67632 0.67981 0 0 0 xjke
99.81340 39.40994 2.36294 1.75260 0.54301 0.77695 0.67932 0.73417 0 0 0 g140
12.10619 42.41950 -1.41876 0.66663 0.85541 1.08175 1.10617 1.56992 0 0 0 virb
