88.51000 43.12000 3.33000 6.45000 0.13000 0.11000 0.00000 I367 dzwang20
85.50000 43.11000 3.05000 7.82000 0.17000 0.11000 0.00000 I368 dzwang20
83.47000 43.52000 0.92000 6.84000 0.23000 0.16000 0.00000 I369 dzwang20
89.64000 42.82000 3.00000 6.53000 0.16000 0.17000 0.00000 I370 dzwang20
87.85000 42.82000 3.51000 7.08000 0.16000 0.08000 0.00000 I371 dzwang20
80.74000 42.73000 1.81000 7.72000 0.12000 0.09000 0.00000 I372 dzwang20
84.43000 42.77000 2.80000 8.90000 0.14000 0.03000 0.00000 I373 dzwang20
86.26000 42.64000 3.25000 8.43000 0.12000 0.10000 0.00000 I374 dzwang20
81.91000 43.03000 2.62000 7.14000 0.08000 0.06000 0.00000 I375 dzwang20
83.69000 42.69000 2.76000 8.51000 0.12000 0.12000 0.00000 I376 dzwang20
80.35000 42.69000 1.83000 7.96000 0.12000 0.07000 0.00000 I377 dzwang20
84.43000 42.05000 3.05000 8.89000 0.08000 0.24000 0.00000 I378 dzwang20
88.20000 42.25000 3.08000 7.45000 0.17000 0.05000 0.00000 I379 dzwang20
86.61000 42.05000 3.69000 9.24000 0.13000 0.08000 0.00000 I380 dzwang20
81.61000 42.06000 3.05000 7.93000 0.08000 0.20000 0.00000 I381 dzwang20
83.04000 41.96000 3.20000 8.83000 0.10000 0.11000 0.00000 I382 dzwang20
82.44000 41.86000 2.66000 11.68000 0.16000 0.15000 0.00000 I383 dzwang20
79.72000 41.66000 1.80000 11.95000 0.15000 0.21000 0.00000 I384 dzwang20
80.07000 41.66000 2.16000 10.73000 0.07000 0.17000 0.00000 I385 dzwang20
87.44000 41.29000 2.43000 8.81000 0.09000 0.06000 0.00000 I387 dzwang20
77.95000 40.88000 1.27000 14.49000 0.32000 0.15000 0.00000 I388 dzwang20
91.33000 41.02000 3.00000 6.90000 0.10000 0.18000 0.00000 I389 dzwang20
83.19000 41.08000 2.09000 12.93000 0.19000 0.13000 0.00000 I390 dzwang20
81.30000 40.49000 1.80000 15.41000 0.19000 0.13000 0.00000 I391 dzwang20
75.37000 40.50000 0.10000 11.22000 0.32000 0.43000 0.00000 I392 dzwang20
77.62000 40.34000 1.41000 14.50000 0.26000 0.24000 0.00000 I393 dzwang20
79.43000 40.04000 0.52000 16.59000 0.16000 0.30000 0.00000 I394 dzwang20
77.44000 39.63000 0.79000 17.02000 0.16000 0.23000 0.00000 I395 dzwang20
76.01000 39.56000 0.81000 16.70000 0.29000 0.25000 0.00000 I396 dzwang20
75.58000 39.32000 2.01000 19.63000 0.16000 0.34000 0.00000 I397 dzwang20
88.21000 39.28000 1.19000 8.96000 0.07000 0.14000 0.00000 I398 dzwang20
74.43000 39.03000 -5.28000 18.88000 0.33000 0.31000 0.00000 I399 dzwang20
88.93000 38.99000 0.99000 8.49000 0.11000 0.08000 0.00000 I400 dzwang20
75.40000 38.96000 1.13000 21.66000 0.12000 0.22000 0.00000 I401 dzwang20
74.83000 38.86000 -3.61000 20.75000 0.12000 0.10000 0.00000 I402 dzwang20
74.92000 38.22000 -3.49000 20.66000 0.11000 0.13000 0.00000 I403 dzwang20
76.66000 38.38000 -1.27000 20.22000 0.18000 0.24000 0.00000 I404 dzwang20
85.57000 38.07000 -0.52000 11.60000 0.17000 0.14000 0.00000 I405 dzwang20
80.30000 37.89000 -1.82000 16.32000 0.18000 0.04000 0.00000 I406 dzwang20
75.77000 37.84000 -2.12000 21.60000 0.20000 0.39000 0.00000 I407 dzwang20
86.17000 37.59000 2.00000 12.82000 0.09000 0.13000 0.00000 I408 dzwang20
77.36000 37.50000 -1.81000 20.26000 0.15000 0.11000 0.00000 I409 dzwang20
75.38000 37.35000 -3.35000 21.72000 0.19000 0.26000 0.00000 I410 dzwang20
77.04000 37.14000 -2.51000 20.50000 0.20000 0.11000 0.00000 I411 dzwang20
84.52000 37.13000 -1.74000 13.16000 0.42000 0.14000 0.00000 I412 dzwang20
76.98000 36.85000 -2.95000 21.30000 0.23000 0.22000 0.00000 I413 dzwang20
79.91000 36.83000 -3.42000 17.21000 0.15000 0.07000 0.00000 I414 dzwang20
83.60000 36.72000 -2.05000 14.58000 0.37000 0.26000 0.00000 I415 dzwang20
78.99000 37.11000 -3.27000 18.26000 0.81000 0.83000 0.00000 I417 dzwang20
79.99000 36.40000 -3.96000 17.03000 0.17000 0.14000 0.00000 I418 dzwang20
78.07000 36.34000 -3.55000 19.20000 0.17000 0.19000 0.00000 I419 dzwang20
93.70000 43.11000 3.48000 4.18000 0.09000 0.16000 0.00000 I420 dzwang20
82.18000 42.92000 2.37000 7.62000 0.13000 0.16000 0.00000 I423 dzwang20
77.01000 36.58000 -3.05000 20.63000 0.13000 0.22000 0.00000 J047 dzwang20
78.72000 36.20000 -3.41000 17.87000 0.13000 0.18000 0.00000 J301 dzwang20
79.16000 36.00000 -3.68000 17.47000 0.11000 0.07000 0.00000 J302 dzwang20
76.16000 38.67000 -0.26000 20.70000 0.20000 0.16000 0.00000 J307 dzwang20
95.80000 40.51000 0.60000 2.68000 0.34000 0.48000 0.00000 JB28 dzwang20
94.87000 36.43000 7.06000 8.06000 0.36000 0.35000 0.00000 JB30 dzwang20
93.41000 38.81000 5.44000 5.62000 0.07000 0.08000 0.00000 JB31 dzwang20
90.98000 38.59000 5.44000 8.77000 0.11000 0.12000 0.00000 JB32 dzwang20
93.63000 42.81000 3.26000 4.14000 0.10000 0.11000 0.00000 JB43 dzwang20
86.19000 41.79000 1.98000 9.97000 0.53000 0.72000 0.00000 JB45 dzwang20
85.54000 38.08000 -1.24000 7.89000 0.19000 0.20000 0.00000 JB46 dzwang20
83.26000 43.40000 0.43000 7.85000 0.24000 0.33000 0.00000 JB47 dzwang20
75.92000 39.52000 0.89000 18.96000 0.37000 0.74000 0.00000 JB48 dzwang20
88.17000 39.02000 -0.43821 11.40582 0.13000 0.30000 0.00200 XJRQ_GPS ge15
85.53000 38.12000 -1.26928 12.53935 0.16000 0.27000 0.00200 XJQM_GPS ge15
90.80000 38.48000 5.95435 16.13476 0.23000 0.19000 0.00200 QHMY_GPS ge15
90.38000 37.36000 6.62039 17.35018 0.50000 0.50000 0.00200 QMTC_GPS ge15
89.17000 36.92000 7.40779 18.31446 1.80000 1.15000 0.00200 AEKA_GPS ge15
95.46400 41.07000 2.17379 3.79993 1.20000 1.20000 0.00000 G123 hao19
95.71200 40.08000 1.76082 4.00955 1.20000 1.20000 0.00000 G131 hao19
95.60600 39.71000 2.75750 4.00980 1.20000 1.20000 0.00000 G145 hao19
95.80300 37.51300 7.13226 5.61508 1.40000 1.40000 0.00000 G151 hao19
94.99800 40.54900 2.17228 4.19889 1.20000 1.20000 0.00000 G160 hao19
94.81300 40.17200 1.76399 5.60679 1.20000 1.20000 0.00000 G161 hao19
