lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 name type
101.52000 30.32000 0.00000 0.00000 -1.87200 1000000.00000 1000000.00000 0.88900 0 0 0 leve Leveling
101.50000 30.20000 0.00000 0.00000 -1.81300 1000000.00000 1000000.00000 0.89300 0 0 0 leve Leveling
101.50000 30.16000 0.00000 0.00000 -1.81300 1000000.00000 1000000.00000 0.89400 0 0 0 leve Leveling
101.49000 30.10000 0.00000 0.00000 -1.81300 1000000.00000 1000000.00000 0.89600 0 0 0 leve Leveling
101.48000 30.07000 0.00000 0.00000 -1.77100 1000000.00000 1000000.00000 0.89600 0 0 0 leve Leveling
101.70000 32.91000 0.00000 0.00000 -1.12800 1000000.00000 1000000.00000 1.04000 0 0 0 leve Leveling
101.56000 32.62000 0.00000 0.00000 -0.35000 1000000.00000 1000000.00000 1.05100 0 0 0 leve Leveling
101.49000 32.58000 0.00000 0.00000 -0.40200 1000000.00000 1000000.00000 1.05300 0 0 0 leve Leveling
101.09000 32.39000 0.00000 0.00000 -1.11700 1000000.00000 1000000.00000 0.96900 0 0 0 leve Leveling
100.99000 32.11000 0.00000 0.00000 -0.89400 1000000.00000 1000000.00000 0.92200 0 0 0 leve Leveling
100.98000 32.02000 0.00000 0.00000 -0.94000 1000000.00000 1000000.00000 0.91200 0 0 0 leve Leveling
101.00000 31.97000 0.00000 0.00000 -0.84950 1000000.00000 1000000.00000 0.39913 0 0 0 leve Leveling
100.96000 31.98000 0.00000 0.00000 -0.86100 1000000.00000 1000000.00000 0.89200 0 0 0 leve Leveling
100.93000 31.94000 0.00000 0.00000 -0.96600 1000000.00000 1000000.00000 0.88300 0 0 0 leve Leveling
100.73000 31.87000 0.00000 0.00000 -0.97700 1000000.00000 1000000.00000 0.26337 0 0 0 leve Leveling
100.75000 31.74000 0.00000 0.00000 -1.44100 1000000.00000 1000000.00000 0.82200 0 0 0 leve Leveling
100.74000 31.73000 0.00000 0.00000 -2.37200 1000000.00000 1000000.00000 0.81000 0 0 0 leve Leveling
100.71000 31.72000 0.00000 0.00000 -1.19500 1000000.00000 1000000.00000 0.80200 0 0 0 leve Leveling
100.72000 31.63000 0.00000 0.00000 -1.32300 1000000.00000 1000000.00000 0.78600 0 0 0 leve Leveling
100.71000 31.48000 0.00000 0.00000 -1.08400 1000000.00000 1000000.00000 0.75200 0 0 0 leve Leveling
101.78000 32.91000 0.00000 0.00000 -0.53800 1000000.00000 1000000.00000 1.04700 0 0 0 leve Leveling
101.90000 32.91000 0.00000 0.00000 -0.34300 1000000.00000 1000000.00000 1.05800 0 0 0 leve Leveling
101.99000 32.86000 0.00000 0.00000 -0.53800 1000000.00000 1000000.00000 1.06600 0 0 0 leve Leveling
102.05000 32.77000 0.00000 0.00000 -0.59150 1000000.00000 1000000.00000 0.07703 0 0 0 leve Leveling
102.07000 32.75000 0.00000 0.00000 -0.49900 1000000.00000 1000000.00000 1.08100 0 0 0 leve Leveling
102.09000 32.74000 0.00000 0.00000 -0.41600 1000000.00000 1000000.00000 1.08500 0 0 0 leve Leveling
102.17000 32.71000 0.00000 0.00000 -0.31000 1000000.00000 1000000.00000 1.09300 0 0 0 leve Leveling
102.20000 32.67000 0.00000 0.00000 -0.18900 1000000.00000 1000000.00000 1.09700 0 0 0 leve Leveling
102.24000 32.66000 0.00000 0.00000 -0.12900 1000000.00000 1000000.00000 1.10000 0 0 0 leve Leveling
102.27000 32.63000 0.00000 0.00000 -0.03000 1000000.00000 1000000.00000 1.10800 0 0 0 leve Leveling
102.28000 32.60000 0.00000 0.00000 -0.03300 1000000.00000 1000000.00000 1.11400 0 0 0 leve Leveling
102.31000 32.57000 0.00000 0.00000 0.09800 1000000.00000 1000000.00000 1.12100 0 0 0 leve Leveling
102.33000 32.54000 0.00000 0.00000 0.16900 1000000.00000 1000000.00000 1.12800 0 0 0 leve Leveling
102.35000 32.51000 0.00000 0.00000 0.25500 1000000.00000 1000000.00000 1.13300 0 0 0 leve Leveling
98.86000 35.12000 0.00000 0.00000 1.17300 1000000.00000 1000000.00000 0.92800 0 0 0 leve Leveling
98.93000 34.94000 0.00000 0.00000 1.41500 1000000.00000 1000000.00000 0.95300 0 0 0 leve Leveling
98.95000 34.89000 0.00000 0.00000 1.09700 1000000.00000 1000000.00000 0.96000 0 0 0 leve Leveling
99.04000 34.82000 0.00000 0.00000 1.52000 1000000.00000 1000000.00000 0.97400 0 0 0 leve Leveling
99.11000 34.70000 0.00000 0.00000 0.21000 1000000.00000 1000000.00000 0.99100 0 0 0 leve Leveling
99.19000 34.47000 0.00000 0.00000 1.35700 1000000.00000 1000000.00000 0.04714 0 0 0 leve Leveling
99.20000 34.39000 0.00000 0.00000 1.40700 1000000.00000 1000000.00000 1.02300 0 0 0 leve Leveling
99.23000 34.21000 0.00000 0.00000 1.44100 1000000.00000 1000000.00000 1.03900 0 0 0 leve Leveling
99.28000 34.16000 0.00000 0.00000 1.19100 1000000.00000 1000000.00000 1.04400 0 0 0 leve Leveling
99.35000 34.13000 0.00000 0.00000 1.06100 1000000.00000 1000000.00000 1.04900 0 0 0 leve Leveling
99.39000 34.07000 0.00000 0.00000 0.33450 1000000.00000 1000000.00000 0.20294 0 0 0 leve Leveling
99.52000 33.92000 0.00000 0.00000 0.09000 1000000.00000 1000000.00000 1.06500 0 0 0 leve Leveling
99.70000 33.82000 0.00000 0.00000 0.25200 1000000.00000 1000000.00000 1.07600 0 0 0 leve Leveling
99.65000 33.76000 0.00000 0.00000 0.40800 1000000.00000 1000000.00000 1.08000 0 0 0 leve Leveling
99.72000 33.73000 0.00000 0.00000 0.14400 1000000.00000 1000000.00000 1.08500 0 0 0 leve Leveling
99.76000 33.69000 0.00000 0.00000 0.37100 1000000.00000 1000000.00000 1.08800 0 0 0 leve Leveling
99.95000 33.56000 0.00000 0.00000 0.51500 1000000.00000 1000000.00000 1.09600 0 0 0 leve Leveling
100.01000 33.52000 0.00000 0.00000 0.69400 1000000.00000 1000000.00000 1.09700 0 0 0 leve Leveling
100.06000 33.48000 0.00000 0.00000 0.86600 1000000.00000 1000000.00000 1.09900 0 0 0 leve Leveling
100.11000 33.42000 0.00000 0.00000 0.74700 1000000.00000 1000000.00000 1.10100 0 0 0 leve Leveling
100.19000 33.39000 0.00000 0.00000 0.76600 1000000.00000 1000000.00000 1.10200 0 0 0 leve Leveling
100.37000 33.30000 0.00000 0.00000 0.63800 1000000.00000 1000000.00000 1.10600 0 0 0 leve Leveling
100.40000 33.28000 0.00000 0.00000 0.90400 1000000.00000 1000000.00000 1.10600 0 0 0 leve Leveling
100.46000 33.33000 0.00000 0.00000 0.86000 1000000.00000 1000000.00000 1.10700 0 0 0 leve Leveling
100.51000 33.37000 0.00000 0.00000 0.43700 1000000.00000 1000000.00000 1.10800 0 0 0 leve Leveling
100.56000 33.33000 0.00000 0.00000 0.44100 1000000.00000 1000000.00000 1.10700 0 0 0 leve Leveling
100.62000 33.39000 0.00000 0.00000 0.44700 1000000.00000 1000000.00000 1.10700 0 0 0 leve Leveling
100.74000 33.44000 0.00000 0.00000 0.75100 1000000.00000 1000000.00000 1.10600 0 0 0 leve Leveling
100.93000 33.49000 0.00000 0.00000 0.13000 1000000.00000 1000000.00000 1.10300 0 0 0 leve Leveling
101.05000 33.43000 0.00000 0.00000 0.38700 1000000.00000 1000000.00000 1.09800 0 0 0 leve Leveling
101.11000 33.44000 0.00000 0.00000 0.07200 1000000.00000 1000000.00000 1.09500 0 0 0 leve Leveling
101.17000 33.44000 0.00000 0.00000 0.08600 1000000.00000 1000000.00000 1.09400 0 0 0 leve Leveling
101.36000 33.38000 0.00000 0.00000 0.02400 1000000.00000 1000000.00000 1.08500 0 0 0 leve Leveling
101.49000 33.42000 0.00000 0.00000 -0.18800 1000000.00000 1000000.00000 1.07900 0 0 0 leve Leveling
101.51000 33.38000 0.00000 0.00000 -0.22600 1000000.00000 1000000.00000 1.07600 0 0 0 leve Leveling
101.50000 33.31000 0.00000 0.00000 -0.19700 1000000.00000 1000000.00000 1.07200 0 0 0 leve Leveling
101.47000 33.14000 0.00000 0.00000 -0.48000 1000000.00000 1000000.00000 1.06200 0 0 0 leve Leveling
101.50000 33.09000 0.00000 0.00000 -0.47400 1000000.00000 1000000.00000 1.05800 0 0 0 leve Leveling
101.66000 32.93000 0.00000 0.00000 -0.55000 1000000.00000 1000000.00000 1.04400 0 0 0 leve Leveling
100.51000 36.17000 0.00000 0.00000 -0.31200 1000000.00000 1000000.00000 0.95900 0 0 0 leve Leveling
100.15000 35.97000 0.00000 0.00000 1.58200 1000000.00000 1000000.00000 0.96800 0 0 0 leve Leveling
99.92000 35.83000 0.00000 0.00000 0.82700 1000000.00000 1000000.00000 0.97200 0 0 0 leve Leveling
99.88000 35.80000 0.00000 0.00000 0.95800 1000000.00000 1000000.00000 0.97300 0 0 0 leve Leveling
99.83000 35.81000 0.00000 0.00000 0.96000 1000000.00000 1000000.00000 0.97300 0 0 0 leve Leveling
99.68000 35.88000 0.00000 0.00000 0.90800 1000000.00000 1000000.00000 0.97300 0 0 0 leve Leveling
99.57000 35.79000 0.00000 0.00000 1.11800 1000000.00000 1000000.00000 0.97200 0 0 0 leve Leveling
99.55000 35.70000 0.00000 0.00000 1.23000 1000000.00000 1000000.00000 0.97100 0 0 0 leve Leveling
99.54000 35.65000 0.00000 0.00000 1.47200 1000000.00000 1000000.00000 0.97000 0 0 0 leve Leveling
99.53000 35.60000 0.00000 0.00000 0.90400 1000000.00000 1000000.00000 0.96900 0 0 0 leve Leveling
99.51000 35.55000 0.00000 0.00000 0.91500 1000000.00000 1000000.00000 0.96800 0 0 0 leve Leveling
99.50000 35.49000 0.00000 0.00000 0.12000 1000000.00000 1000000.00000 0.96600 0 0 0 leve Leveling
99.43000 35.41000 0.00000 0.00000 1.20950 1000000.00000 1000000.00000 0.50619 0 0 0 leve Leveling
99.27000 35.37000 0.00000 0.00000 -0.17500 1000000.00000 1000000.00000 0.95400 0 0 0 leve Leveling
99.08000 35.34000 0.00000 0.00000 0.93900 1000000.00000 1000000.00000 0.94700 0 0 0 leve Leveling
99.00000 35.27000 0.00000 0.00000 -0.18000 1000000.00000 1000000.00000 0.94200 0 0 0 leve Leveling
98.97000 35.20000 0.00000 0.00000 1.15200 1000000.00000 1000000.00000 0.93600 0 0 0 leve Leveling
98.89000 35.13000 0.00000 0.00000 1.06150 1000000.00000 1000000.00000 0.32887 0 0 0 leve Leveling
98.62000 29.71000 0.00000 0.00000 -2.02900 1000000.00000 1000000.00000 1.12600 0 0 0 leve Leveling
98.59000 29.56000 0.00000 0.00000 -2.26800 1000000.00000 1000000.00000 1.14800 0 0 0 leve Leveling
98.60000 29.53000 0.00000 0.00000 -2.24000 1000000.00000 1000000.00000 1.15200 0 0 0 leve Leveling
98.63000 29.49000 0.00000 0.00000 -2.29400 1000000.00000 1000000.00000 1.15700 0 0 0 leve Leveling
98.64000 29.44000 0.00000 0.00000 -2.52900 1000000.00000 1000000.00000 1.16200 0 0 0 leve Leveling
98.65000 29.41000 0.00000 0.00000 -2.35600 1000000.00000 1000000.00000 1.16600 0 0 0 leve Leveling
98.67000 29.37000 0.00000 0.00000 -2.21100 1000000.00000 1000000.00000 1.17100 0 0 0 leve Leveling
98.67000 29.34000 0.00000 0.00000 -2.18400 1000000.00000 1000000.00000 1.17500 0 0 0 leve Leveling
98.68000 29.31000 0.00000 0.00000 -2.15900 1000000.00000 1000000.00000 1.17800 0 0 0 leve Leveling
98.66000 29.30000 0.00000 0.00000 -2.30900 1000000.00000 1000000.00000 1.18600 0 0 0 leve Leveling
98.68000 29.26000 0.00000 0.00000 -2.68700 1000000.00000 1000000.00000 1.19000 0 0 0 leve Leveling
98.82000 28.52000 0.00000 0.00000 -1.79900 1000000.00000 1000000.00000 1.26100 0 0 0 leve Leveling
98.88000 28.45000 0.00000 0.00000 -2.27000 1000000.00000 1000000.00000 1.26700 0 0 0 leve Leveling
98.96000 28.44000 0.00000 0.00000 -1.91800 1000000.00000 1000000.00000 1.27300 0 0 0 leve Leveling
99.14000 28.30000 0.00000 0.00000 -1.86600 1000000.00000 1000000.00000 1.28000 0 0 0 leve Leveling
99.65000 27.90000 0.00000 0.00000 -2.02800 1000000.00000 1000000.00000 1.26900 0 0 0 leve Leveling
98.88000 29.69000 0.00000 0.00000 -1.59700 1000000.00000 1000000.00000 1.14300 0 0 0 leve Leveling
98.92000 29.70000 0.00000 0.00000 -1.37400 1000000.00000 1000000.00000 1.14400 0 0 0 leve Leveling
100.16000 30.01000 0.00000 0.00000 -1.82100 1000000.00000 1000000.00000 1.07600 0 0 0 leve Leveling
100.22000 29.99000 0.00000 0.00000 -1.13950 1000000.00000 1000000.00000 0.61529 0 0 0 leve Leveling
98.31000 29.58000 0.00000 0.00000 -2.06700 1000000.00000 1000000.00000 1.12900 0 0 0 leve Leveling
98.35000 29.62000 0.00000 0.00000 -1.74700 1000000.00000 1000000.00000 1.12900 0 0 0 leve Leveling
98.36000 29.62000 0.00000 0.00000 -1.69600 1000000.00000 1000000.00000 1.12900 0 0 0 leve Leveling
98.42000 29.71000 0.00000 0.00000 -2.03400 1000000.00000 1000000.00000 1.12900 0 0 0 leve Leveling
98.46000 29.72000 0.00000 0.00000 -2.08700 1000000.00000 1000000.00000 1.12900 0 0 0 leve Leveling
97.06000 31.19000 0.00000 0.00000 -0.62100 1000000.00000 1000000.00000 0.97300 0 0 0 leve Leveling
97.24000 31.04000 0.00000 0.00000 -0.79100 1000000.00000 1000000.00000 0.97300 0 0 0 leve Leveling
97.28000 31.03000 0.00000 0.00000 -0.88000 1000000.00000 1000000.00000 0.97500 0 0 0 leve Leveling
97.36000 30.94000 0.00000 0.00000 -0.77300 1000000.00000 1000000.00000 0.98300 0 0 0 leve Leveling
97.33000 30.84000 0.00000 0.00000 -0.81800 1000000.00000 1000000.00000 0.98800 0 0 0 leve Leveling
97.34000 30.80000 0.00000 0.00000 -1.08100 1000000.00000 1000000.00000 0.99000 0 0 0 leve Leveling
97.34000 30.74000 0.00000 0.00000 -1.22100 1000000.00000 1000000.00000 0.99300 0 0 0 leve Leveling
97.35000 30.74000 0.00000 0.00000 -1.19100 1000000.00000 1000000.00000 0.99300 0 0 0 leve Leveling
97.32000 30.71000 0.00000 0.00000 -1.28000 1000000.00000 1000000.00000 0.99500 0 0 0 leve Leveling
97.29000 30.69000 0.00000 0.00000 -1.30900 1000000.00000 1000000.00000 0.99600 0 0 0 leve Leveling
97.25000 30.68000 0.00000 0.00000 -1.24400 1000000.00000 1000000.00000 0.99900 0 0 0 leve Leveling
97.27000 30.66000 0.00000 0.00000 -1.39300 1000000.00000 1000000.00000 1.00000 0 0 0 leve Leveling
97.15000 30.67000 0.00000 0.00000 -1.57700 1000000.00000 1000000.00000 1.00100 0 0 0 leve Leveling
97.07000 30.63000 0.00000 0.00000 -1.89000 1000000.00000 1000000.00000 1.00200 0 0 0 leve Leveling
97.52000 31.29000 0.00000 0.00000 -1.48700 1000000.00000 1000000.00000 1.02400 0 0 0 leve Leveling
98.61000 31.65000 0.00000 0.00000 -1.30200 1000000.00000 1000000.00000 0.94900 0 0 0 leve Leveling
98.60000 31.68000 0.00000 0.00000 -1.34700 1000000.00000 1000000.00000 0.94600 0 0 0 leve Leveling
98.56000 31.73000 0.00000 0.00000 -1.66200 1000000.00000 1000000.00000 0.93900 0 0 0 leve Leveling
98.58000 31.81000 0.00000 0.00000 -1.21700 1000000.00000 1000000.00000 0.92800 0 0 0 leve Leveling
98.59000 31.84000 0.00000 0.00000 -1.90400 1000000.00000 1000000.00000 0.92500 0 0 0 leve Leveling
98.58000 31.86000 0.00000 0.00000 -1.15500 1000000.00000 1000000.00000 0.92100 0 0 0 leve Leveling
98.60000 31.91000 0.00000 0.00000 -1.22000 1000000.00000 1000000.00000 0.91200 0 0 0 leve Leveling
98.66000 31.96000 0.00000 0.00000 -1.26000 1000000.00000 1000000.00000 0.90000 0 0 0 leve Leveling
98.70000 31.97000 0.00000 0.00000 -1.27400 1000000.00000 1000000.00000 0.89500 0 0 0 leve Leveling
98.76000 31.96000 0.00000 0.00000 -1.09800 1000000.00000 1000000.00000 0.88600 0 0 0 leve Leveling
98.81000 31.92000 0.00000 0.00000 -1.28000 1000000.00000 1000000.00000 0.87800 0 0 0 leve Leveling
98.85000 31.96000 0.00000 0.00000 -1.22900 1000000.00000 1000000.00000 0.86900 0 0 0 leve Leveling
98.90000 31.95000 0.00000 0.00000 -1.17500 1000000.00000 1000000.00000 0.85900 0 0 0 leve Leveling
98.91000 31.93000 0.00000 0.00000 -1.26400 1000000.00000 1000000.00000 0.85200 0 0 0 leve Leveling
98.93000 31.93000 0.00000 0.00000 -1.24900 1000000.00000 1000000.00000 0.83300 0 0 0 leve Leveling
98.95000 31.92000 0.00000 0.00000 -1.08100 1000000.00000 1000000.00000 0.82100 0 0 0 leve Leveling
99.00000 31.90000 0.00000 0.00000 -0.85000 1000000.00000 1000000.00000 0.81000 0 0 0 leve Leveling
99.06000 31.88000 0.00000 0.00000 -0.77000 1000000.00000 1000000.00000 0.79800 0 0 0 leve Leveling
99.20000 31.93000 0.00000 0.00000 -0.71850 1000000.00000 1000000.00000 0.51108 0 0 0 leve Leveling
99.23000 31.92000 0.00000 0.00000 -0.75100 1000000.00000 1000000.00000 0.75900 0 0 0 leve Leveling
99.29000 31.89000 0.00000 0.00000 -0.49000 1000000.00000 1000000.00000 0.75100 0 0 0 leve Leveling
99.34000 31.86000 0.00000 0.00000 -0.41400 1000000.00000 1000000.00000 0.74500 0 0 0 leve Leveling
99.41000 31.82000 0.00000 0.00000 -0.24900 1000000.00000 1000000.00000 0.73600 0 0 0 leve Leveling
99.46000 31.80000 0.00000 0.00000 -0.48000 1000000.00000 1000000.00000 0.72900 0 0 0 leve Leveling
99.51000 31.78000 0.00000 0.00000 -0.25300 1000000.00000 1000000.00000 0.72000 0 0 0 leve Leveling
99.55000 31.75000 0.00000 0.00000 -0.86200 1000000.00000 1000000.00000 0.71200 0 0 0 leve Leveling
99.59000 31.73000 0.00000 0.00000 -0.40600 1000000.00000 1000000.00000 0.70400 0 0 0 leve Leveling
99.65000 31.69000 0.00000 0.00000 -0.17200 1000000.00000 1000000.00000 0.69300 0 0 0 leve Leveling
99.75000 31.66000 0.00000 0.00000 -0.30900 1000000.00000 1000000.00000 0.67300 0 0 0 leve Leveling
99.82000 31.63000 0.00000 0.00000 -0.17300 1000000.00000 1000000.00000 0.65800 0 0 0 leve Leveling
100.06000 31.60000 0.00000 0.00000 -0.00100 1000000.00000 1000000.00000 0.60300 0 0 0 leve Leveling
100.15000 31.60000 0.00000 0.00000 0.10000 1000000.00000 1000000.00000 0.63000 0 0 0 leve Leveling
100.20000 31.61000 0.00000 0.00000 -0.13600 1000000.00000 1000000.00000 0.64100 0 0 0 leve Leveling
100.24000 31.63000 0.00000 0.00000 -0.41400 1000000.00000 1000000.00000 0.65400 0 0 0 leve Leveling
100.30000 31.64000 0.00000 0.00000 0.19200 1000000.00000 1000000.00000 0.66900 0 0 0 leve Leveling
100.39000 31.58000 0.00000 0.00000 -0.06900 1000000.00000 1000000.00000 0.68400 0 0 0 leve Leveling
100.53000 31.49000 0.00000 0.00000 -1.05800 1000000.00000 1000000.00000 0.70600 0 0 0 leve Leveling
98.71000 35.06000 0.00000 0.00000 0.99200 1000000.00000 1000000.00000 0.93200 0 0 0 leve Leveling
98.15000 34.87000 0.00000 0.00000 -0.22100 1000000.00000 1000000.00000 0.93100 0 0 0 leve Leveling
98.13000 34.78000 0.00000 0.00000 -0.23800 1000000.00000 1000000.00000 0.93600 0 0 0 leve Leveling
98.08000 34.69000 0.00000 0.00000 -0.40500 1000000.00000 1000000.00000 0.94300 0 0 0 leve Leveling
98.08000 34.68000 0.00000 0.00000 -0.41200 1000000.00000 1000000.00000 0.94300 0 0 0 leve Leveling
98.00000 34.59000 0.00000 0.00000 -0.49700 1000000.00000 1000000.00000 0.94800 0 0 0 leve Leveling
97.80000 34.22000 0.00000 0.00000 -1.02000 1000000.00000 1000000.00000 0.95800 0 0 0 leve Leveling
97.18000 33.71000 0.00000 0.00000 -1.19500 1000000.00000 1000000.00000 0.94300 0 0 0 leve Leveling
97.19000 33.66000 0.00000 0.00000 -1.17200 1000000.00000 1000000.00000 0.94400 0 0 0 leve Leveling
97.21000 33.60000 0.00000 0.00000 -1.13400 1000000.00000 1000000.00000 0.94500 0 0 0 leve Leveling
97.22000 33.55000 0.00000 0.00000 -1.28600 1000000.00000 1000000.00000 0.94500 0 0 0 leve Leveling
97.24000 33.49000 0.00000 0.00000 -1.16300 1000000.00000 1000000.00000 0.94500 0 0 0 leve Leveling
97.30000 33.42000 0.00000 0.00000 -1.16800 1000000.00000 1000000.00000 0.07601 0 0 0 leve Leveling
97.33000 33.38000 0.00000 0.00000 -1.23400 1000000.00000 1000000.00000 0.94500 0 0 0 leve Leveling
97.43000 33.32000 0.00000 0.00000 -1.10900 1000000.00000 1000000.00000 0.94300 0 0 0 leve Leveling
97.46000 33.28000 0.00000 0.00000 -0.92500 1000000.00000 1000000.00000 0.94300 0 0 0 leve Leveling
97.47000 33.24000 0.00000 0.00000 -0.84300 1000000.00000 1000000.00000 0.94200 0 0 0 leve Leveling
97.47000 33.20000 0.00000 0.00000 -0.43800 1000000.00000 1000000.00000 0.94000 0 0 0 leve Leveling
97.39000 33.18000 0.00000 0.00000 -1.33400 1000000.00000 1000000.00000 0.93800 0 0 0 leve Leveling
97.41000 33.11000 0.00000 0.00000 -1.14600 1000000.00000 1000000.00000 0.93300 0 0 0 leve Leveling
97.50000 33.14000 0.00000 0.00000 -0.65400 1000000.00000 1000000.00000 0.93500 0 0 0 leve Leveling
97.58000 33.14000 0.00000 0.00000 -0.94400 1000000.00000 1000000.00000 0.93500 0 0 0 leve Leveling
97.65000 33.14000 0.00000 0.00000 -0.85750 1000000.00000 1000000.00000 0.14743 0 0 0 leve Leveling
97.72000 33.12000 0.00000 0.00000 -0.90700 1000000.00000 1000000.00000 0.93500 0 0 0 leve Leveling
97.80000 33.12000 0.00000 0.00000 -1.18200 1000000.00000 1000000.00000 0.93400 0 0 0 leve Leveling
97.88000 33.12000 0.00000 0.00000 -1.23900 1000000.00000 1000000.00000 0.93300 0 0 0 leve Leveling
97.95000 33.09000 0.00000 0.00000 -1.15250 1000000.00000 1000000.00000 0.45462 0 0 0 leve Leveling
98.01000 33.05000 0.00000 0.00000 -1.08800 1000000.00000 1000000.00000 0.93000 0 0 0 leve Leveling
98.02000 33.02000 0.00000 0.00000 -0.99700 1000000.00000 1000000.00000 0.92900 0 0 0 leve Leveling
98.04000 32.99000 0.00000 0.00000 -0.90600 1000000.00000 1000000.00000 0.92800 0 0 0 leve Leveling
98.09000 32.98000 0.00000 0.00000 -1.08600 1000000.00000 1000000.00000 0.92600 0 0 0 leve Leveling
98.15000 33.02000 0.00000 0.00000 -1.19400 1000000.00000 1000000.00000 0.92400 0 0 0 leve Leveling
98.20000 33.06000 0.00000 0.00000 -1.05000 1000000.00000 1000000.00000 0.92100 0 0 0 leve Leveling
98.24000 33.10000 0.00000 0.00000 -1.17500 1000000.00000 1000000.00000 0.91900 0 0 0 leve Leveling
98.34000 32.99000 0.00000 0.00000 -1.14400 1000000.00000 1000000.00000 0.91100 0 0 0 leve Leveling
98.33000 32.86000 0.00000 0.00000 -1.01900 1000000.00000 1000000.00000 0.90200 0 0 0 leve Leveling
98.34000 32.80000 0.00000 0.00000 -1.03500 1000000.00000 1000000.00000 0.89800 0 0 0 leve Leveling
98.39000 32.75000 0.00000 0.00000 -1.13000 1000000.00000 1000000.00000 0.89300 0 0 0 leve Leveling
98.38000 32.72000 0.00000 0.00000 -1.15400 1000000.00000 1000000.00000 0.16030 0 0 0 leve Leveling
98.36000 32.61000 0.00000 0.00000 -1.12400 1000000.00000 1000000.00000 0.88200 0 0 0 leve Leveling
98.37000 32.58000 0.00000 0.00000 -1.07600 1000000.00000 1000000.00000 0.88000 0 0 0 leve Leveling
98.39000 32.55000 0.00000 0.00000 -1.04300 1000000.00000 1000000.00000 0.87800 0 0 0 leve Leveling
98.39000 32.52000 0.00000 0.00000 -0.93700 1000000.00000 1000000.00000 0.87500 0 0 0 leve Leveling
98.43000 32.49000 0.00000 0.00000 -0.80500 1000000.00000 1000000.00000 0.87100 0 0 0 leve Leveling
98.48000 32.47000 0.00000 0.00000 -0.81300 1000000.00000 1000000.00000 0.86600 0 0 0 leve Leveling
98.57000 32.41000 0.00000 0.00000 -0.82300 1000000.00000 1000000.00000 0.85800 0 0 0 leve Leveling
98.60000 32.37000 0.00000 0.00000 -0.86700 1000000.00000 1000000.00000 0.85400 0 0 0 leve Leveling
98.68000 32.32000 0.00000 0.00000 -1.21100 1000000.00000 1000000.00000 0.84500 0 0 0 leve Leveling
98.73000 32.29000 0.00000 0.00000 -0.86800 1000000.00000 1000000.00000 0.84000 0 0 0 leve Leveling
98.79000 32.26000 0.00000 0.00000 -0.96300 1000000.00000 1000000.00000 0.83400 0 0 0 leve Leveling
98.86000 32.15000 0.00000 0.00000 -0.84700 1000000.00000 1000000.00000 0.82100 0 0 0 leve Leveling
98.91000 32.12000 0.00000 0.00000 0.25700 1000000.00000 1000000.00000 0.81500 0 0 0 leve Leveling
99.00000 32.07000 0.00000 0.00000 -0.58200 1000000.00000 1000000.00000 0.80400 0 0 0 leve Leveling
99.02000 32.04000 0.00000 0.00000 -0.60000 1000000.00000 1000000.00000 0.79600 0 0 0 leve Leveling
99.03000 32.02000 0.00000 0.00000 -0.77700 1000000.00000 1000000.00000 0.79000 0 0 0 leve Leveling
99.16000 31.96000 0.00000 0.00000 -0.83700 1000000.00000 1000000.00000 0.77400 0 0 0 leve Leveling
91.97000 31.41000 0.00000 0.00000 0.38800 1000000.00000 1000000.00000 0.86400 0 0 0 leve Leveling
91.86000 31.31000 0.00000 0.00000 0.38900 1000000.00000 1000000.00000 0.86000 0 0 0 leve Leveling
91.80000 31.28000 0.00000 0.00000 0.51400 1000000.00000 1000000.00000 0.85800 0 0 0 leve Leveling
91.77000 31.20000 0.00000 0.00000 0.61900 1000000.00000 1000000.00000 0.85400 0 0 0 leve Leveling
91.77000 31.19000 0.00000 0.00000 0.67100 1000000.00000 1000000.00000 0.85400 0 0 0 leve Leveling
91.74000 31.15000 0.00000 0.00000 0.97600 1000000.00000 1000000.00000 0.85100 0 0 0 leve Leveling
91.70000 31.11000 0.00000 0.00000 0.86700 1000000.00000 1000000.00000 0.84800 0 0 0 leve Leveling
91.69000 31.04000 0.00000 0.00000 0.82700 1000000.00000 1000000.00000 0.84400 0 0 0 leve Leveling
91.66000 30.99000 0.00000 0.00000 1.34800 1000000.00000 1000000.00000 0.84100 0 0 0 leve Leveling
91.66000 30.95000 0.00000 0.00000 1.70700 1000000.00000 1000000.00000 0.83800 0 0 0 leve Leveling
91.65000 30.91000 0.00000 0.00000 2.15000 1000000.00000 1000000.00000 0.83500 0 0 0 leve Leveling
91.54000 30.67000 0.00000 0.00000 2.25700 1000000.00000 1000000.00000 0.81400 0 0 0 leve Leveling
91.39000 30.55000 0.00000 0.00000 1.46100 1000000.00000 1000000.00000 0.79500 0 0 0 leve Leveling
91.16000 30.50000 0.00000 0.00000 1.23500 1000000.00000 1000000.00000 0.76900 0 0 0 leve Leveling
91.01000 30.43000 0.00000 0.00000 1.17100 1000000.00000 1000000.00000 0.74700 0 0 0 leve Leveling
90.99000 30.42000 0.00000 0.00000 1.37000 1000000.00000 1000000.00000 0.74200 0 0 0 leve Leveling
90.93000 30.39000 0.00000 0.00000 1.38200 1000000.00000 1000000.00000 0.73400 0 0 0 leve Leveling
