lon lat veast_eu vnorth_eu seast snorth covassumed0 sta
43.95100 40.10800 2.31495 6.79449 0.14204 0.34600 0 sa14
43.80700 40.09700 2.11013 6.31317 0.15814 0.36651 0 sa20
43.78200 41.12100 1.46340 6.13294 0.10988 0.34452 0 bav0
41.79284 38.75333 -5.52256 12.32739 0.28834 0.28149 0 krkt
41.05700 38.95900 -5.89331 12.89535 0.82015 0.48240 0 solh
40.05210 38.96278 -16.16304 9.10165 0.12967 2.00967 0 kako
39.16400 39.61300 -13.88320 8.92036 0.91842 0.26191 0 kmah
37.95800 39.45400 -16.95303 10.08604 0.39133 0.19306 0 sinc
35.46675 41.13800 -5.24836 2.51073 0.06281 0.06657 0 vezi
34.98215 40.57031 -16.92455 3.60449 0.10964 0.12566 0 coru
33.77563 41.37117 -2.14017 1.43409 0.08895 0.10399 0 kstm
31.81400 39.56400 -22.04481 -2.50272 0.39359 0.09743 0 sivr
31.78750 37.04786 -13.07770 -3.26351 0.07273 0.33419 0 aksi
27.39290 40.81087 -3.11350 -5.48129 0.18075 0.33886 0 yenb
67.11293 24.93120 5.95548 28.85495 0.19587 0.38034 0 kchi
103.93300 22.53000 5.39578 -1.92858 0.72078 0.36424 0 h172
104.93400 25.07300 6.56942 -2.83610 0.37210 0.30112 0 f362
105.04600 25.73900 6.36846 -2.07631 0.57751 0.18688 0 f363
105.03400 27.85000 6.46322 -1.89781 0.54306 0.26437 0 f364
97.92800 25.15100 -5.24157 -3.26849 0.36364 0.28258 0 h308
100.17700 26.26800 6.11171 -10.83258 1.27491 0.38144 0 h328
102.41600 27.62900 9.83296 -9.20254 0.59733 0.20867 0 h369
97.05500 28.45100 14.05697 0.78920 0.46697 0.43751 0 j394
34.85671 29.78342 -1.63899 8.25062 0.20510 0.17702 0 sag0
35.51067 31.79967 -2.03727 9.71746 0.22432 0.14640 0 ds04
116.59100 40.30900 2.07709 -2.15309 0.33406 0.27820 0 a072
116.21700 39.91500 2.60446 -0.26304 0.39786 0.36108 0 a089
116.29200 39.70100 3.56626 -0.59577 0.36390 0.21283 0 a092
119.11910 40.75090 1.40311 -1.04841 0.30352 0.26144 0 a125
118.55420 39.54170 1.65737 -0.85347 0.24407 0.46006 0 a143
116.23900 40.19700 2.66660 -2.18560 0.35731 0.18079 0 a152
116.14400 39.88300 2.86790 -0.28633 0.26939 0.24845 0 a155
116.31000 39.81000 2.99339 -0.66046 0.29675 0.20575 0 a156
116.55800 37.31800 3.40229 -1.83825 0.27707 0.20439 0 c019
115.39400 37.33000 4.74944 -1.69220 0.41380 0.23546 0 c022
114.76300 37.36100 3.68333 -3.93828 0.24725 0.26620 0 c023
116.60500 36.94600 3.61441 -2.40062 0.34662 0.67800 0 c026
116.22300 36.33900 2.79887 -2.08342 0.62420 0.31237 0 c027
115.41800 36.47700 4.56452 -2.72015 0.25253 0.16647 0 c028
116.09400 35.78800 3.60079 -2.66477 0.29467 0.19583 0 c035
115.63000 34.43500 4.16466 -3.05109 0.31675 0.16138 0 c049
115.79100 32.94300 4.65466 -2.99966 0.46201 0.24891 0 c058
110.67600 36.08800 4.51802 -1.74748 0.29648 0.24681 0 d030
110.68600 35.59800 4.58707 -2.27203 0.49322 0.29615 0 d033
109.13500 41.02100 1.56448 -1.73503 0.35669 0.59166 0 d044
101.68500 23.43400 2.26033 -10.83345 0.41879 0.32805 0 h158
101.38900 23.29000 -1.04018 -10.84423 0.69690 0.82860 0 h159
84.85200 45.63000 1.49113 5.19478 0.36411 0.33831 0 i039
82.51200 43.78800 1.37694 6.93310 0.27210 0.84491 0 i046
115.67340 37.69680 4.80340 -2.34621 0.44410 0.24220 0 c011
108.97300 35.66500 4.15557 -2.15459 0.29369 0.31377 0 d377
72.45641 32.60849 2.05697 26.01480 0.32697 0.65446 0 2004
72.35310 33.13043 1.21656 27.63570 0.28916 0.53208 0 903x
81.57500 28.13400 9.02158 36.08627 0.56711 0.66296 0 npj0
81.63483 28.58550 6.14660 33.44191 0.46898 0.79385 0 ska0
72.36196 32.72116 1.53403 26.38237 0.23315 0.36076 0 1004
48.41900 38.70600 4.57553 13.32396 0.45946 0.48069 0 gosm
48.38800 38.95200 4.76293 13.83136 0.67735 0.26441 0 yard
48.23100 38.47700 4.35359 13.07941 0.32103 0.44735 0 arbi
45.88700 38.22800 1.42837 13.32597 0.28145 0.52281 0 shab
54.83200 29.36300 -1.09000 14.04000 0.41000 0.41000 0 bes2
56.50400 28.52900 4.27000 14.19000 1.04000 0.96000 0 dena
57.21700 28.01000 1.67000 14.90000 0.98000 0.90000 0 ghol
53.63100 28.62400 -1.76000 16.26000 1.30000 1.29000 0 got2
57.11900 30.27700 0.16000 15.84000 0.54000 0.46000 0 kerm
54.12600 29.92300 -1.58000 14.59000 0.41000 0.40000 0 kho2
54.19900 36.86000 -2.30000 6.24000 0.36000 0.34000 0 kord
51.79900 32.25000 -2.73000 14.19000 0.74000 0.70000 0 qoms
53.14600 30.08700 -0.98000 12.93000 1.17000 1.13000 0 saa2
54.31600 29.23900 -2.80000 13.15000 1.20000 1.21000 0 tmn2
26.40600 36.58600 -15.28143 -30.07119 0.37836 0.26330 0 astp
26.92900 36.75200 -16.92687 -26.77471 0.13086 0.13636 0 kosi
16.44900 43.17733 0.74497 3.73645 0.42310 0.42917 0 ad01
13.62900 45.08400 0.60791 2.34178 0.20472 0.36779 0 rinj
114.55700 38.42800 3.26467 -1.16544 0.40000 0.40000 0 a051
101.05800 23.07400 -1.14706 -7.57603 1.23136 0.25254 0 h168
108.50700 41.56800 1.68821 -0.90354 0.20000 0.10000 0 d041
78.04677 30.34104 4.61245 34.01462 0.37015 0.60437 0 dehr
88.74800 44.20400 1.55061 6.48170 0.26151 0.25145 0 i342
94.05700 35.61500 21.10255 4.78731 0.16163 0.05483 0 j377
23.24600 42.28200 0.59472 -2.42956 0.23627 0.13879 0 sapa
35.71782 31.09470 -2.63690 11.01813 0.37436 0.14221 0 muta
35.46872 30.32745 -2.59795 10.55742 0.41637 0.25541 0 peta
85.64600 37.87100 -0.86916 11.36142 0.18007 0.32386 0 at12
86.05600 36.25300 4.73910 18.78093 0.68983 0.21656 0 at07
86.05600 35.85300 5.70705 17.07840 0.47531 0.71176 0 at10
86.11900 36.02600 5.49214 14.83503 0.41125 0.31770 0 at08
86.16700 37.62000 1.18193 12.32841 0.54092 0.73983 0 at14
86.25000 36.42800 4.65786 15.29899 0.54887 0.89786 0 at06
86.26400 36.99400 4.45931 13.60312 0.35832 0.80873 0 at04
86.28300 35.65700 6.69521 19.03548 0.15433 0.36056 0 at09
86.32700 37.33600 3.88676 13.70738 0.08895 0.33503 0 at02
86.38000 37.41300 3.91688 13.50776 0.57654 0.46277 0 at01
72.91650 19.13262 10.92070 30.78394 0.89519 1.07412 0 iitb
23.13800 43.10900 0.12396 -1.95290 0.07535 0.10280 0 berk
22.68100 42.26000 0.94287 -2.60574 0.09090 0.38125 0 bogs
23.17300 42.50500 0.78200 -2.32851 0.33452 0.32269 0 bosn
22.82104 42.35898 0.99976 -2.49935 0.18275 0.10540 0 carv
23.08900 42.38700 0.40786 -2.60621 0.32383 0.33225 0 dela
22.93500 42.13273 0.31912 -2.37311 0.19021 0.30238 0 frol
23.08000 42.56500 0.44350 -2.43837 0.24111 0.37281 0 kral
23.50911 42.27357 0.17250 -2.86104 0.59572 0.23769 0 malc
23.18000 42.13590 0.71604 -2.84394 0.31008 0.24381 0 pada
22.69500 42.49800 0.91724 -2.07000 0.14585 0.12902 0 zeme
104.24740 21.18960 5.97967 -4.25834 0.60263 0.21713 0 mon1
42.91017 39.23207 -1.82104 9.33366 0.04693 0.36262 0 ptns
42.54700 38.48800 -4.76355 15.03549 0.03464 0.15559 0 resd
42.14900 39.71400 -1.68742 9.96622 0.49832 0.60322 0 kryz
39.91000 38.73700 -15.64814 11.39091 0.48298 0.08534 0 sryb
39.51610 40.43707 -1.18218 2.17907 0.05526 0.09630 0 gumu
38.21500 38.45600 -13.94357 10.33749 0.57349 0.16194 0 mlt1
38.10388 39.39432 -16.16539 9.52103 0.10566 0.08571 0 divr
37.88600 37.54100 -8.08506 12.43901 0.08161 0.28104 0 ckrh
37.48481 41.04565 -2.11094 2.33676 0.25578 0.14151 0 fasa
37.33567 40.38524 -11.34411 5.56196 0.12698 0.14383 0 rdiy
37.22000 38.17900 -14.60968 9.43208 0.25311 0.21155 0 elbi
37.10600 36.68502 -5.88295 11.79316 0.22472 0.43975 0 kils
36.99580 37.52157 -10.36508 9.86174 0.16634 0.33793 0 kmar
36.64300 37.08757 -9.20719 9.88214 0.27770 0.53570 0 fevz
36.52351 36.78796 -8.46485 9.87539 0.28731 0.40443 0 hasa
36.46500 36.53100 -7.78376 10.46669 0.43918 0.60771 0 abak
36.18000 36.53991 -9.06074 9.48447 0.35435 0.53681 0 iske
36.13700 36.89900 -11.94472 8.98707 0.36725 0.52469 0 dort
34.86795 40.45793 -18.60530 4.49548 0.28794 0.33243 0 kkir
34.80300 39.10600 -17.80471 5.55349 1.27154 0.25016 0 abdi
32.16000 36.43100 -11.73582 -0.75546 0.14526 0.07869 0 seki
31.12100 37.76200 -17.36782 -5.45316 0.17883 0.14452 0 aksu
30.63810 40.61426 -14.04238 -1.11837 0.75688 0.30444 0 ktop
