lon lat veast_eu vnorth_eu seast snorth covassumed0 sta
103.97800 28.60500 33.92199 -9.01734 1.28329 1.19776 0 h088
102.57700 24.37500 31.18298 -16.32827 1.41801 1.11313 0 h149
102.83600 23.22400 32.44250 -11.58913 1.42673 1.19226 0 h166
99.29300 27.18000 32.66300 -16.64591 1.05223 1.06947 0 h196
106.66500 26.41500 33.30605 -9.43612 1.24655 0.99505 0 jb25
106.81400 39.68000 30.98267 -9.53067 0.66812 0.64133 0 d084
99.19600 34.27100 44.61036 -1.31887 0.64276 0.74881 0 j406
103.04300 28.84700 34.90503 -10.11024 1.42571 1.01277 0 h086
98.81500 25.98700 29.91829 -13.77468 1.22438 1.08439 0 h203
106.03400 30.80400 33.70915 -9.47689 1.14321 0.93693 0 jb24
106.56000 34.73300 34.69509 -9.39817 0.88847 0.63871 0 g362
95.80100 40.51400 30.09833 -1.05266 0.93019 0.83000 0 jb28
104.48000 34.85000 36.17824 -6.21795 1.41496 1.39594 0 g119
78.36550 30.40233 33.77315 31.16540 1.58870 2.16328 0 cham
78.68000 29.84800 35.88736 33.12466 2.52453 2.09111 0 lans
77.61900 34.56800 27.67083 20.50474 2.53092 0.81474 0 trth
80.33600 29.76200 35.68497 31.01192 1.84138 1.68274 0 asko
26.72500 43.48780 23.07811 12.91273 0.97094 1.07188 0 shum
34.74228 28.40266 25.88500 22.91667 0.43741 0.46042 0 mag1
77.44950 23.20983 37.47283 34.28131 1.62618 1.58652 0 bhop
87.31000 23.53000 40.05328 36.63721 1.43437 1.20259 0 durg
80.94300 26.89100 38.09283 33.81873 0.93697 1.48363 0 luck
103.05100 22.13100 33.83317 -11.13542 1.51369 1.19378 0 don1
103.02900 21.79200 33.77683 -11.05520 1.42219 1.56445 0 lem1
103.23600 21.93100 33.12483 -10.19729 1.23818 1.48285 0 ham1
103.94217 21.31100 33.45917 -9.89790 1.44085 1.16079 0 dtb1
104.06400 21.20300 33.48317 -10.32134 1.27505 1.28450 0 lot1
104.17200 21.13100 33.27117 -10.13296 1.26880 1.04220 0 noi1
104.16617 20.98317 32.59067 -10.00020 1.30901 1.06408 0 nad1
43.95440 40.60902 28.16404 17.57956 0.67868 0.78970 0 arti
43.89110 41.53702 27.21550 14.33263 0.66578 0.86968 0 nino
43.76792 40.97229 27.34237 16.63416 0.72783 0.75458 0 amsi
35.92190 33.73983 20.29434 22.81407 1.07398 0.79353 0 anjr
35.88000 33.85875 19.42689 23.31972 0.93775 0.99584 0 hzrt
26.30910 42.07494 24.31636 12.52515 1.27437 1.47629 0 topo
23.48820 42.60237 24.50996 11.08796 1.26286 1.17233 0 loze
22.64283 38.00962 8.10739 -12.13604 2.09758 2.23452 0 cg44
22.39658 38.64022 13.88060 0.00782 2.86081 1.68533 0 cg22
21.97297 38.22794 8.61126 -11.10326 2.74056 1.30058 0 cg42
21.95020 38.06564 7.91951 -10.33412 1.60722 1.37032 0 g000
21.48630 38.65516 16.19553 7.15106 1.63192 1.47920 0 prsl
66.12940 26.18228 34.66807 29.47948 0.79931 0.70254 0 shfd
96.17189 21.98922 25.91351 1.27200 1.05528 1.46195 0 yang
35.31330 29.70410 25.85794 22.86721 0.76865 0.69480 0 rom0
35.08290 29.74580 25.20695 22.91768 0.99216 1.39967 0 jem0
34.95780 29.78080 25.13715 20.82848 0.63267 0.60153 0 tim0
35.67820 30.16650 25.17681 23.81748 0.80177 0.95660 0 man0
36.19440 30.25900 25.25736 24.02661 0.79496 0.66878 0 jfr0
35.26590 30.28190 24.73687 21.94489 0.65896 0.62711 0 abk0
35.13380 30.28920 24.56144 20.55326 0.65326 0.65659 0 mnh0
35.51360 30.30800 25.35785 23.23967 0.74425 0.61218 0 qul0
34.96460 30.32070 23.43045 20.66348 0.71040 0.69943 0 map0
35.43800 30.44300 24.85596 23.10837 1.02482 0.85512 0 sul0
34.60460 30.50680 23.68706 19.40316 0.60987 0.65548 0 bor0
35.29570 30.95100 23.97106 19.92510 0.75810 0.60026 0 tam0
35.78160 30.95880 24.26327 23.47114 0.67411 0.69801 0 ayn0
35.64380 30.98140 24.19588 23.71058 1.14369 1.56050 0 bur0
35.07500 31.02710 23.44176 19.05508 0.65957 0.62399 0 dim0
34.98243 29.68143 25.26167 21.20333 0.54161 0.49053 0 av02
35.37530 30.93010 23.05267 20.67290 0.41441 1.22471 0 neo1
35.42753 31.82805 23.49567 21.13226 0.32722 0.32290 0 vrdj
35.61695 32.70752 22.86500 21.90167 0.46782 0.81950 0 tlkz
35.64385 32.70255 23.17000 22.88500 0.39568 0.37505 0 tk02
35.10390 30.29120 23.88785 20.64577 0.37093 0.25988 0 mnha
35.13820 30.41350 24.10961 19.90796 0.41243 0.26566 0 brak
35.07760 31.31780 22.88417 19.24550 0.41750 0.22821 0 masa
119.49000 32.40200 32.35075 -10.67765 1.01777 1.31613 0 b067
112.18800 39.31300 30.96047 -10.12316 0.50926 0.36974 0 a376
116.77500 32.15000 32.20779 -10.89368 0.62607 0.51843 0 b307
116.93500 31.50300 32.39797 -11.17558 0.41883 0.37692 0 b309
113.16100 36.13600 31.91472 -10.71220 0.36533 0.33684 0 c308
113.38700 36.59000 31.43915 -10.44467 0.52761 0.37667 0 c309
114.10700 32.60300 32.61447 -10.90160 0.42716 0.28591 0 c316
114.50400 33.61100 33.22813 -10.80502 0.39564 0.30673 0 c318
114.87200 32.01500 33.87315 -10.45256 0.44207 0.30146 0 c324
115.11100 33.05000 32.39687 -10.36971 0.41036 0.37144 0 c326
115.12200 32.54300 33.02255 -10.68099 0.49285 0.41984 0 c327
