lon lat veast_eu vnorth_eu vup_itrf14 seast snorth sup covassumed0 covassumed0 covassumed0 sta
90.25595 42.89346 31.96184 4.34264 -0.55950 0.62739 0.71599 0.71587 0 0 0 xjss
77.01690 43.17873 28.61960 3.97839 0.45008 0.70516 0.60240 2.52624 0 0 0 sele
81.59554 28.11732 36.62641 36.19971 -1.28599 0.87685 0.97512 1.08538 0 0 0 ｎｐｇｊ
85.31388 28.20736 36.61923 25.87746 4.82293 1.98327 4.99159 3.10651 0 0 0 chlm
11.11309 44.12217 21.46322 17.29293 0.77393 0.18906 0.25831 0.43162 0 0 0 bras
7.66128 45.06337 20.29716 15.92771 0.61481 0.16971 0.15926 0.34430 0 0 0 tori
102.71937 27.06141 37.28979 -16.94385 -0.33642 0.77760 0.73286 1.36179 0 0 0 leve
22.11040 37.03389 3.92984 -13.03700 -0.34702 0.57215 0.75098 1.30989 0 0 0 kalm
22.01439 39.56474 20.98440 5.94493 -0.37691 0.25876 0.33961 0.89234 0 0 0 klok
22.38791 39.61411 20.96135 4.89800 -0.39373 0.49831 0.45632 1.48376 0 0 0 larm
26.26520 39.24572 5.07278 0.02998 0.06635 0.41635 0.49795 0.94551 0 0 0 prkv
24.07056 35.53319 7.51577 -12.17237 0.91155 2.67890 1.00959 5.75343 0 0 0 tuc2
20.87911 37.78077 12.27963 -0.96475 0.10043 0.98765 1.15103 1.86910 0 0 0 zak_
39.77558 40.99474 25.38376 13.52950 -0.05922 0.26487 0.39841 0.41594 0 0 0 trab
15.85892 47.92797 21.20733 15.33176 -0.31669 0.30146 0.29531 1.61984 0 0 0 trf2
7.32605 45.73767 20.01857 15.73689 1.52141 0.58294 0.64453 1.21177 0 0 0 ao01
9.13623 45.20296 20.47073 16.25440 -0.39390 0.31379 0.26152 0.72515 0 0 0 pavi
23.00372 40.56682 24.96206 6.95229 -1.45391 0.30342 0.48461 0.44020 0 0 0 aut1
25.18057 39.89722 8.38609 0.06490 0.01536 0.73114 1.03554 0.63540 0 0 0 lemn
18.41386 43.86733 23.11454 15.99943 0.01981 0.30935 0.46823 1.09266 0 0 0 srjv
11.33687 46.49886 20.38262 16.10317 1.43506 0.23433 0.20420 0.58648 0 0 0 bzrg
33.99041 44.41247 24.37216 12.35479 0.07752 0.29250 0.34007 0.58286 0 0 0 crao
12.69977 42.95507 21.12932 17.43005 0.01910 0.49929 0.58707 0.76625 0 0 0 fol1
12.58218 44.04834 22.46593 18.87230 -0.66209 0.70304 1.67322 0.77999 0 0 0 itr2
9.40693 45.85729 19.96925 16.01301 0.64704 0.86488 0.29040 0.72994 0 0 0 lec1
11.11752 46.09205 20.78725 16.39958 0.31467 0.40899 0.55711 0.52141 0 0 0 tntn
12.25403 45.66255 20.64399 17.33284 0.03506 0.37721 0.33727 0.61447 0 0 0 trev
100.87954 24.42799 28.92475 -15.26928 -0.72847 1.22259 0.93736 1.77802 0 0 0 leve
80.35422 42.68547 31.03696 8.08696 0.24740 0.55837 0.37463 3.01325 0 0 0 leve
21.78706 38.28481 7.87035 -6.35904 -0.66047 0.69012 0.90638 1.83811 0 0 0 012a
28.98740 40.86757 21.07051 12.73975 1.10250 1.14275 0.90933 1.66659 0 0 0 ysst
97.92193 39.85356 30.40829 -2.65992 0.76542 0.59503 0.52227 0.91467 0 0 0 g137
10.23268 45.56492 20.54230 16.23698 0.86206 0.35897 0.33307 0.73659 0 0 0 brea
13.25302 46.03743 20.71029 17.54016 -0.05938 0.42320 0.44514 0.53067 0 0 0 udi1
105.59456 33.69678 34.23333 -9.90296 0.31353 0.82877 0.86041 3.37194 0 0 0 h005
105.80432 35.96017 34.84247 -9.96962 0.80458 0.80923 0.90954 0.86675 0 0 0 g018
101.10852 36.44582 37.50370 -2.39759 1.42241 0.84764 0.64405 2.19988 0 0 0 g100
13.78799 45.66057 21.12991 17.74677 -0.11666 0.31511 0.26940 0.71383 0 0 0 rtri
100.08416 23.87533 27.05957 -13.93361 -1.22766 2.25707 0.91610 1.62595 0 0 0 leve
80.58168 28.75420 37.90161 35.14898 -1.87711 0.60043 0.68022 1.60510 0 0 0 dngd
83.60311 27.76703 36.89581 34.79873 0.73965 0.39652 0.45405 0.85978 0 0 0 kldn
87.39202 26.86631 39.42616 35.43220 -1.50889 0.55788 0.45395 1.22375 0 0 0 odre
86.55001 27.30540 37.34987 30.64404 1.82285 1.12051 1.17633 2.36589 0 0 0 rmjt
83.93604 28.26020 36.31013 31.05469 1.09756 0.53455 0.70876 2.08801 0 0 0 srnk
85.27887 27.80068 36.70907 32.62179 2.47789 2.20943 2.61454 8.57115 0 0 0 kkn4
116.22585 40.24970 29.74426 -11.26465 0.45158 0.72469 0.74380 0.72734 0 0 0 bjsh
105.75956 35.52707 34.62060 -8.71877 0.80536 0.54274 0.50815 0.92358 0 0 0 gsjn
100.81794 38.44097 33.04752 -3.17010 0.29161 0.43023 0.47489 0.92918 0 0 0 gsml
100.00920 31.61651 46.70177 -9.57473 -0.61339 1.07735 1.03542 0.82126 0 0 0 scgz
103.53001 28.84064 34.84166 -8.85679 -0.66676 0.82350 0.84740 1.61310 0 0 0 scmb
101.74478 26.50305 35.52011 -18.55480 -0.58089 1.00080 0.84465 0.88071 0 0 0 scpz
113.18021 36.22503 31.82432 -11.02216 1.20138 0.73555 0.61789 1.20144 0 0 0 sxch
107.43732 37.77860 32.21681 -9.55746 0.26886 0.64045 0.75103 1.29890 0 0 0 yanc
103.23021 22.78385 33.78776 -8.96105 -1.63674 1.20559 0.96921 0.93035 0 0 0 ynjp
99.70590 27.82766 34.74198 -19.42621 -1.51009 0.93692 0.92102 2.18915 0 0 0 ynzd
106.68211 33.11765 33.45254 -10.19337 -0.55216 0.98554 0.77787 0.89893 0 0 0 snmx
99.39484 23.54403 25.81880 -10.91229 -0.15076 1.11316 0.91713 1.45053 0 0 0 yngm
79.62026 29.63808 34.87197 33.51522 0.70609 1.96293 1.57313 1.30061 0 0 0 gbpk
82.97701 41.72371 31.21442 10.67366 -1.32189 0.94331 1.01385 0.58520 0 0 0 xjkc
83.25717 43.39793 30.09583 7.29420 0.81907 0.79655 0.55821 0.86839 0 0 0 xjxy
85.53040 38.11884 28.63651 9.12978 -0.25691 0.43780 0.45021 1.14095 0 0 0 xjqm
82.87580 46.82344 28.50039 1.81017 0.43867 0.62469 0.58416 0.90126 0 0 0 xjtc
98.18550 39.84173 30.86139 -2.28969 0.87870 0.70266 0.65675 1.74164 0 0 0 leve
22.52047 40.27019 24.58348 6.21362 -1.08188 0.41803 0.46080 1.25694 0 0 0 kate
25.38094 37.09840 6.71617 -12.53975 -0.70945 0.89047 0.71291 1.02825 0 0 0 naxo
35.03627 30.03823 24.38398 20.67639 0.57122 0.24509 0.37829 0.52008 0 0 0 nrif
9.09562 45.80216 20.19017 16.11383 0.28885 0.20635 0.29951 0.45038 0 0 0 como
28.84352 47.03037 22.53673 13.09386 0.29347 0.20775 0.55705 1.08692 0 0 0 igeo
7.06108 45.76977 19.52262 15.48687 1.29285 0.25185 0.23202 0.68618 0 0 0 mrge
11.04210 45.89351 20.46761 16.56385 0.72404 0.32289 0.42005 0.83409 0 0 0 rove
12.97355 46.55722 21.01251 16.31766 1.25565 0.16549 0.19097 0.45399 0 0 0 zouf
86.71246 27.81338 37.59722 24.77485 3.34572 0.89779 1.55404 2.61108 0 0 0 sybc
22.83806 37.24433 6.34356 -13.27458 -0.25765 0.63348 0.89132 1.16136 0 0 0 004a
24.91680 41.14021 23.97353 11.17551 -0.04330 0.36410 0.58807 1.10627 0 0 0 duth
22.93094 37.94157 7.79203 -12.13879 0.40464 0.38397 0.48945 0.77489 0 0 0 kori
22.04582 38.20945 9.50516 -10.83963 -0.29955 0.62056 1.18777 2.55289 0 0 0 koun
22.20102 38.52899 11.89749 0.28828 0.23420 0.57219 0.78015 1.12822 0 0 0 lido
23.15539 37.26739 6.54269 -13.04715 -0.50269 0.55235 0.60532 0.83445 0 0 0 spet
27.39365 36.38043 12.57373 -16.44652 -0.77879 0.46027 0.58320 1.02924 0 0 0 tilo
20.58865 38.17683 17.07170 4.37952 -0.67899 0.43689 0.78746 1.42866 0 0 0 vlsm
19.28153 47.78960 22.18085 14.73957 -0.17257 0.16297 0.17166 0.35284 0 0 0 penc
11.38609 47.31291 20.63651 16.44540 1.24338 0.32541 0.37909 0.82590 0 0 0 hfl2
12.20304 46.13708 20.74029 16.58743 1.06923 0.45036 0.58172 0.67205 0 0 0 bl01
11.32785 44.48817 21.79034 18.31063 0.20032 0.90837 1.17151 1.32668 0 0 0 bolo
9.72490 44.23639 20.74853 15.94164 -0.32937 0.55345 0.52035 0.65407 0 0 0 bru0
13.69733 42.65731 23.10539 18.79085 -0.70578 0.50970 0.93356 2.13826 0 0 0 tera
12.22173 45.67982 20.74104 17.24049 -0.35465 0.32744 0.40211 0.47596 0 0 0 tre9
88.86664 29.24971 41.02040 21.16689 0.75012 1.02260 1.17418 1.55860 0 0 0 ｘｚｒｋ
23.60279 38.46570 10.53444 -9.06116 0.46262 0.71760 0.62065 1.17089 0 0 0 halk
22.61786 37.97231 7.77236 -12.62999 0.54773 0.81546 0.84207 2.04806 0 0 0 kryo
23.26833 41.55114 23.80699 10.56585 0.29904 0.39258 0.44453 0.83558 0 0 0 sand
22.07274 38.36539 8.03940 -0.82550 -1.90285 0.81228 0.99066 1.07193 0 0 0 triz
12.45014 43.93371 22.83101 18.92301 1.00982 0.38220 0.35029 0.81391 0 0 0 rsmn
11.18429 44.63770 22.05886 17.89543 -5.62913 0.55043 0.75762 1.44610 0 0 0 sgip
12.00301 42.95214 20.55682 17.29506 0.76418 0.57524 0.34517 0.62441 0 0 0 cipv
13.62420 45.94311 20.49043 17.71231 -0.41028 0.35349 0.40980 1.04877 0 0 0 gori
91.67496 32.24886 48.54173 9.61850 1.16993 0.70244 0.68501 1.04420 0 0 0 leve
20.58518 38.61900 20.06590 7.26082 -0.91889 0.89263 1.35766 1.45286 0 0 0 pont
94.35593 38.80824 34.55446 1.77809 0.78046 1.02589 0.55588 1.13268 0 0 0 g167
102.88713 36.32710 37.39293 -3.47898 0.52335 0.81426 0.68497 0.50325 0 0 0 g093
103.15648 36.89460 37.51218 -4.54875 0.43062 0.91598 0.75805 1.61954 0 0 0 g079
101.48216 33.42882 41.15544 -4.77376 0.45562 0.82457 1.09357 1.44171 0 0 0 h027
101.70580 32.90253 40.84244 -5.77383 -0.29369 1.31388 0.98516 0.93057 0 0 0 h028
105.24612 36.65624 35.55181 -7.89373 0.32559 0.89425 0.73704 1.76285 0 0 0 g011
102.56533 39.12669 31.01180 -5.60202 0.44417 0.72195 0.61091 0.36843 0 0 0 g049
101.35244 38.15667 32.84415 -4.01542 -0.34789 0.66097 0.62192 0.49941 0 0 0 g055
102.88675 38.41894 31.98375 -5.48261 0.44234 0.63391 0.62881 0.47510 0 0 0 g056
102.15069 38.43016 32.55174 -4.26014 -0.58379 0.69618 0.64232 0.61291 0 0 0 g057
101.74354 38.30140 32.69161 -4.30764 -0.19119 0.76572 0.68533 0.97967 0 0 0 g058
102.10825 38.28037 32.32478 -4.98811 -0.34452 0.77977 0.64065 1.69121 0 0 0 g060
102.64424 37.78121 33.03949 -4.80968 0.16727 0.73220 0.63011 0.60524 0 0 0 g063
102.31710 37.95821 33.05752 -4.67289 -0.27090 0.66516 0.63227 0.74583 0 0 0 g064
102.97886 37.14827 36.27766 -4.54906 0.10502 0.76369 0.61177 0.81129 0 0 0 g073
104.15687 35.88296 36.39745 -5.72521 -0.11619 0.93525 0.71392 1.52634 0 0 0 g104
102.78749 35.87536 37.45053 -4.07971 0.81715 1.02608 0.68420 1.20469 0 0 0 g105
102.81230 35.26242 37.04120 -4.20725 0.02977 1.08791 0.64483 1.05334 0 0 0 g113
102.31836 38.70449 31.50887 -5.32856 0.36812 0.71456 0.62408 0.50404 0 0 0 g134
101.14178 38.92862 31.10315 -4.26343 0.01729 0.81310 0.67004 1.09066 0 0 0 g141
105.38028 35.14083 34.49501 -8.95975 0.95300 1.07267 0.98746 1.28236 0 0 0 g029
102.83166 27.99946 36.28974 -12.33008 0.17097 1.17316 1.39939 1.26119 0 0 0 leve
100.75419 26.67991 35.99083 -17.25150 -0.61675 1.78719 0.86263 1.23846 0 0 0 leve
12.57781 43.35012 21.75663 17.99837 -0.10380 0.77175 0.66886 1.24511 0 0 0 gub2
101.61277 34.71652 38.38227 -2.22935 0.26104 1.00798 0.63311 0.93674 0 0 0 j001
115.89248 39.60861 30.49658 -10.53559 2.00489 0.82508 0.76088 0.87487 0 0 0 bjfs
78.01347 30.32905 33.71025 33.83834 1.57966 0.88085 1.30888 1.43332 0 0 0 wih2
81.20069 29.47417 33.15792 26.63500 2.24535 1.65226 0.73132 1.90565 0 0 0 byna
74.75109 42.99850 27.50410 2.64229 0.37451 0.61860 0.21894 0.70701 0 0 0 chum
69.29500 41.32792 26.73066 4.19469 0.12615 0.91985 0.56522 0.33348 0 0 0 tash
88.56910 27.36548 39.64936 28.36842 -4.44524 1.56531 1.89532 1.52000 0 0 0 gbsk
104.60432 35.55404 36.30443 -6.94312 0.11636 0.52023 0.47511 0.63427 0 0 0 gsdx
102.88947 37.45447 34.22221 -5.00729 0.78675 0.43777 0.47806 0.59324 0 0 0 gsgl
102.05813 34.02000 40.98327 -4.58641 -0.05534 0.91629 0.62931 0.56558 0 0 0 gsma
106.58655 35.54789 34.86375 -9.38765 0.24527 0.80195 0.50680 0.60544 0 0 0 gspl
105.64607 36.55371 34.67503 -6.88304 -1.29687 0.53025 0.53862 0.59238 0 0 0 nxhy
106.27349 38.49391 32.23242 -8.06689 -3.57412 0.39638 0.60707 0.78301 0 0 0 nxyc
100.13011 37.33319 37.57401 -2.42375 -0.14302 0.51513 0.52617 0.56422 0 0 0 qhgc
92.43797 34.20990 49.54249 7.19370 -0.21624 0.93783 0.91413 1.21282 0 0 0 qhtt
84.06941 32.29328 36.62392 18.69274 0.29156 0.67796 0.71831 1.91854 0 0 0 xzgz
97.84732 24.00284 23.68284 -7.34030 -1.35004 0.88374 0.97464 0.89720 0 0 0 ynrl
102.75128 24.11841 32.62110 -13.72364 0.07826 1.42736 0.93338 0.51575 0 0 0 ynth
94.68340 40.14242 30.68122 0.42586 -0.36853 0.27110 0.39952 1.29745 0 0 0 gsdh
77.57363 34.71388 26.39014 20.65144 2.18000 1.64087 0.99247 0.41000 0 0 0 pan2
102.49831 23.71155 31.41375 -13.48200 -3.04052 1.33992 1.29138 1.37437 0 0 0 hb07
98.21474 39.80922 31.26126 -1.95050 0.95515 0.36656 0.39763 0.90838 0 0 0 gsjy
20.85073 39.66350 21.67612 11.39046 -0.44845 0.65281 0.70615 0.91451 0 0 0 ioan
24.38731 40.93380 24.17323 9.94848 0.97662 0.53364 0.80378 0.89483 0 0 0 kava
22.85087 36.80548 6.22035 -13.23602 -0.58347 0.43581 0.35570 1.12731 0 0 0 mola
21.73227 38.24005 8.22957 -6.99032 -1.13387 0.64594 1.03713 2.42583 0 0 0 patr
22.36925 37.50820 6.78501 -12.20168 -1.26103 1.09523 1.33745 2.03739 0 0 0 trip
36.09992 29.13887 26.74667 23.62520 1.24000 0.36296 0.36123 0.69700 0 0 0 haly
34.89019 32.48826 22.25809 19.73667 0.55446 0.27762 0.30342 0.29153 0 0 0 csar
34.78090 32.06800 22.82798 19.86931 1.14348 0.40826 0.43501 0.61432 0 0 0 tela
34.92827 30.99157 23.25050 19.51578 2.05029 0.28484 0.41214 0.28491 0 0 0 yrcm
16.60404 40.90727 23.57193 19.47934 0.27229 0.21273 0.25448 0.43009 0 0 0 amur
10.21110 42.75290 20.49295 16.20572 -0.21693 0.32465 0.20943 2.71371 0 0 0 elba
9.89200 43.42630 20.97897 16.18957 -0.00342 0.19946 0.24829 0.59549 0 0 0 grog
14.54372 46.04813 21.05202 17.27266 0.23788 0.22841 0.20228 0.68672 0 0 0 gsr1
6.66187 44.66225 20.13925 15.96203 0.77542 0.36912 0.28045 0.73423 0 0 0 guil
6.51070 46.08442 19.54366 16.31339 0.31384 0.27078 0.30788 0.50216 0 0 0 marg
5.71736 43.92416 20.00714 16.09177 0.21326 0.14621 0.16526 0.36740 0 0 0 mich
15.15857 41.37117 23.26765 19.15079 0.55020 0.31868 0.28337 0.67959 0 0 0 moco
6.71009 45.21378 19.98730 15.65342 1.80969 0.18841 0.24633 0.42758 0 0 0 moda
7.29998 43.72550 20.59344 16.00827 -0.04272 0.17854 0.18744 0.36877 0 0 0 nice
10.31219 44.76457 21.57616 17.36032 -0.38227 0.24383 0.34089 1.11453 0 0 0 parm
11.09913 43.88556 21.45727 17.39149 0.01581 0.15858 0.15728 0.39812 0 0 0 prat
10.91977 45.05100 20.78988 16.85088 -0.59002 0.27234 0.40638 0.60486 0 0 0 sbpo
16.58306 47.68365 22.02061 15.14531 -0.03216 0.28837 0.45271 0.86957 0 0 0 sprn
11.67727 45.34276 20.77241 17.23810 -0.18067 0.25989 0.37147 0.43841 0 0 0 teol
12.79904 46.41471 20.92070 16.24490 1.10251 0.36280 0.44429 0.50402 0 0 0 ampe
11.52537 45.86631 20.89784 16.32736 0.17564 0.65794 0.63231 1.51079 0 0 0 asia
8.20320 44.90570 20.33620 16.25096 -0.03301 0.38569 0.34125 1.00871 0 0 0 asti
12.56362 46.19310 20.65234 16.97294 0.87194 0.39827 0.51337 0.93810 0 0 0 barc
13.06942 45.67189 20.95243 17.61187 -1.28768 0.39090 0.39199 0.97840 0 0 0 beva
8.04806 45.56075 20.05193 15.79707 0.48772 0.24165 0.29289 0.97201 0 0 0 biel
11.03429 45.59980 20.62299 16.59727 0.15707 0.35520 0.31267 0.57909 0 0 0 bocn
10.69600 44.30619 22.15159 17.22639 0.13324 0.50093 0.53882 0.61977 0 0 0 bor0
10.42653 45.36820 20.71331 16.69922 -0.18059 0.65495 0.53061 0.67791 0 0 0 car1
