lon lat veast_eu vnorth_eu vup_itrf14 seast snorth sup covassumed0 covassumed0 covassumed0 sta
5.48370 43.94096 19.92765 16.07790 0.04007 0.27828 0.28803 0.51089 0 0 0 rst2
86.19046 41.79073 31.00312 8.30332 0.99401 0.74385 0.60055 0.67118 0 0 0 leve
23.31729 38.31646 8.82927 -8.10304 1.56642 0.70635 0.80264 2.25359 0 0 0 thiv
11.21618 43.79369 21.29920 17.54935 0.12876 0.45471 0.42781 0.90286 0 0 0 fipr
12.40812 42.78345 20.22955 16.84985 0.48512 0.90176 0.69475 1.22430 0 0 0 reto
101.63098 36.97624 37.80342 -4.12240 0.11660 0.76632 0.58479 1.37480 0 0 0 g080
103.33106 35.93230 37.04235 -4.50161 0.88310 0.99438 0.69235 1.15316 0 0 0 g101
26.12574 44.46395 23.03886 12.40322 2.21782 0.52972 0.58693 0.46188 0 0 0 bucu
99.81311 39.40998 30.82346 -3.60080 0.60242 0.71168 0.60183 0.72377 0 0 0 g140
12.10619 42.41950 20.28060 16.21058 1.00859 0.61950 0.66111 1.45541 0 0 0 virb
87.60064 43.80760 31.29227 5.52961 0.67899 0.76906 0.91870 0.74437 0 0 0 urum
87.27208 26.51973 39.17817 33.62518 -1.39910 0.69172 0.76420 4.01981 0 0 0 brn2
80.62639 29.17669 34.59039 33.89114 0.20496 1.40813 0.83524 2.44266 0 0 0 gntw
82.49114 27.95077 37.21400 33.62870 0.99657 0.77565 1.60639 2.67121 0 0 0 grhi
82.19244 29.27793 33.21442 26.10364 2.16809 0.82626 0.39879 1.12067 0 0 0 jmla
87.70982 27.35213 38.35424 31.20227 1.51759 0.87038 0.44832 0.78381 0 0 0 tplj
101.05940 41.95980 31.06827 -5.13979 0.58010 0.52854 0.53622 1.55161 0 0 0 nmej
91.10193 30.47973 46.38913 14.58968 0.39719 0.76622 1.20485 0.98630 0 0 0 xzdx
101.32591 25.72823 32.19325 -16.40078 0.73340 1.21346 0.83393 1.10033 0 0 0 ynya
90.25595 42.89346 31.96184 4.34264 -0.55950 0.62695 0.71296 0.71566 0 0 0 xjss
77.01690 43.17873 28.61960 3.97839 0.45008 0.70484 0.60181 2.52641 0 0 0 sele
81.59554 28.11732 36.62641 36.19971 -1.28599 0.87327 0.97345 1.08697 0 0 0 ｎｐｇｊ
85.31388 28.20736 36.61923 25.87746 4.82293 1.98200 4.99096 3.10656 0 0 0 chlm
31.31360 51.51894 22.45850 12.98663 0.95450 0.30398 0.29068 1.40050 0 0 0 cniv
12.89348 50.35689 19.71891 15.40140 0.23254 0.16732 0.18186 0.50133 0 0 0 marj
24.01449 49.83559 21.60864 14.02381 0.15285 0.12041 0.11842 0.34719 0 0 0 sulp
16.59284 49.20590 20.88483 15.07913 0.38395 0.13770 0.18530 0.48658 0 0 0 tubo
11.11309 44.12217 21.46322 17.29293 0.77393 0.18719 0.25652 0.43099 0 0 0 bras
19.45951 51.77872 20.89344 14.57931 -0.59942 0.25829 0.26002 1.25155 0 0 0 lodz
7.66128 45.06337 20.29716 15.92771 0.61481 0.16092 0.15065 0.34403 0 0 0 tori
22.58578 49.43291 21.83920 14.15495 -0.23129 0.32047 0.31063 0.82099 0 0 0 usdl
102.71937 27.06141 37.28979 -16.94385 -0.33642 0.77728 0.73206 1.36098 0 0 0 leve
22.11040 37.03389 3.92984 -13.03700 -0.34702 0.57255 0.75091 1.31089 0 0 0 kalm
22.01439 39.56474 20.98440 5.94493 -0.37691 0.25856 0.33819 0.89277 0 0 0 klok
22.38791 39.61411 20.96135 4.89800 -0.39373 0.49781 0.45606 1.48180 0 0 0 larm
26.26520 39.24572 5.07278 0.02998 0.06635 0.41648 0.49759 0.94707 0 0 0 prkv
24.07056 35.53319 7.51577 -12.17237 0.91155 2.67837 1.00494 5.75367 0 0 0 tuc2
20.87911 37.78077 12.27963 -0.96475 0.10043 0.98830 1.15151 1.86934 0 0 0 zak_
39.77558 40.99474 25.38376 13.52950 -0.05922 0.26445 0.39795 0.41340 0 0 0 trab
15.85892 47.92797 21.20733 15.33176 -0.31669 0.29876 0.29312 1.62239 0 0 0 trf2
7.32605 45.73767 20.01857 15.73689 1.52141 0.58356 0.64373 1.20738 0 0 0 ao01
9.13623 45.20296 20.39999 16.21452 -0.36186 0.32102 0.21525 0.78394 0 0 0 pavi
23.00372 40.56682 24.96206 6.95229 -1.45391 0.30268 0.48424 0.44044 0 0 0 aut1
25.18057 39.89722 8.38609 0.06490 0.01536 0.73108 1.03592 0.63472 0 0 0 lemn
18.41386 43.86733 23.11454 15.99943 0.01981 0.30880 0.46781 1.09433 0 0 0 srjv
11.33687 46.49886 20.38262 16.10317 1.43506 0.22992 0.20021 0.58601 0 0 0 bzrg
11.57256 48.14743 20.39455 15.86723 0.56401 0.22212 0.19129 0.50684 0 0 0 0256
33.99041 44.41247 24.37216 12.35479 0.07752 0.29082 0.33904 0.58389 0 0 0 crao
12.69977 42.95507 21.12932 17.43005 0.01910 0.50095 0.58635 0.76629 0 0 0 fol1
12.58218 44.04834 22.40784 18.94523 -0.73960 0.72764 1.77372 0.87875 0 0 0 itr2
9.40693 45.85729 19.88739 15.98486 0.71991 0.92520 0.28476 0.77017 0 0 0 lec1
11.11752 46.09205 20.83016 16.31548 0.21835 0.42217 0.41951 0.51369 0 0 0 tntn
12.25403 45.66255 20.63562 17.25087 0.02755 0.40168 0.30892 0.69521 0 0 0 trev
100.87954 24.42799 28.92475 -15.26928 -0.72847 1.22502 0.93885 1.77335 0 0 0 leve
80.35422 42.68547 31.03696 8.08696 0.24740 0.55753 0.37396 3.01286 0 0 0 leve
21.78706 38.28481 7.87035 -6.35904 -0.66047 0.69007 0.90677 1.83824 0 0 0 012a
28.98740 40.86757 21.07051 12.73975 1.20211 1.14261 0.90892 1.72098 0 0 0 ysst
97.92193 39.85356 30.40829 -2.65992 0.76542 0.59473 0.52203 0.91547 0 0 0 g137
10.23268 45.56492 20.54230 16.23698 0.86206 0.35694 0.33286 0.73553 0 0 0 brea
13.25302 46.03743 20.71029 17.54016 0.02551 0.42174 0.44401 0.54469 0 0 0 udi1
105.59456 33.69678 34.23333 -9.90296 0.31353 0.82891 0.86256 3.37255 0 0 0 h005
105.80432 35.96017 34.84247 -9.96962 0.80458 0.80821 0.91047 0.86576 0 0 0 g018
101.10852 36.44582 37.50370 -2.39759 1.42241 0.84714 0.64326 2.19761 0 0 0 g100
13.78799 45.66057 21.11129 17.72371 -0.12282 0.32882 0.25054 0.75639 0 0 0 rtri
100.08416 23.87533 27.05957 -13.93361 -1.22766 2.25591 0.91364 1.62400 0 0 0 leve
80.58168 28.75420 37.90161 35.14898 -1.87711 0.59712 0.67667 1.60239 0 0 0 dngd
83.60311 27.76703 36.89581 34.79873 0.73965 0.38935 0.44894 0.85710 0 0 0 kldn
87.39202 26.86631 39.42616 35.43220 -1.50889 0.55449 0.44962 1.22517 0 0 0 odre
