lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 sta
17.06420 40.78890 23.87270 19.18620 0.75807 0.31813 0.16016 0.79257 0 0 0 noci
10.45972 52.29620 18.92517 15.71151 -0.07510 0.12844 0.14161 0.47812 0 0 0 ptbb
93.49913 37.90193 35.69329 4.16892 0.61052 0.93017 0.58449 0.75561 0 0 0 g170
94.99802 40.54916 30.90859 0.09180 -0.49915 0.60765 0.53894 0.50675 0 0 0 g160
95.60641 39.70978 31.29385 -0.02673 -0.32021 0.72629 0.65151 0.76216 0 0 0 g145
95.71215 40.07999 30.34347 -0.54589 -0.14187 0.64970 0.64807 1.58236 0 0 0 g131
96.74773 39.90286 30.64278 -1.26906 0.28643 0.77162 0.63284 1.42338 0 0 0 g139
97.44007 40.02706 30.35160 -2.02672 0.08265 0.66305 0.78665 0.33556 0 0 0 g129
97.67741 40.27088 30.41002 -2.79970 -0.09285 0.63625 0.60365 1.16268 0 0 0 g127
97.92105 39.85410 30.33806 -2.69102 0.44997 0.59396 0.52356 0.49689 0 0 0 g137
98.18803 39.84085 30.93650 -2.33993 0.06198 0.71162 0.66040 1.71474 0 0 0 g136
98.50118 39.71286 30.19859 -3.27616 1.12590 0.79325 0.59536 1.42200 0 0 0 g135
98.65641 37.57820 36.54621 -0.85999 -0.28389 0.70571 0.64401 2.12231 0 0 0 g150
98.85366 37.97919 35.60190 -1.16888 0.03659 0.93814 0.55260 1.26917 0 0 0 g149
99.06724 36.79501 37.02393 -0.39338 -0.50970 1.02038 0.58727 2.60932 0 0 0 g158
99.07488 40.27501 30.29956 -3.54695 0.20925 0.66347 0.69859 0.50416 0 0 0 g041
31.97283 46.97280 23.62403 12.20809 0.23570 0.23216 0.21855 0.34772 0 0 0 mikl
16.08516 40.19011 23.14751 19.02784 1.11311 0.39043 0.27713 0.59264 0 0 0 schr
14.23416 41.41521 22.18773 18.50419 0.67456 0.88294 1.62210 0.52222 0 0 0 vaga
106.11589 39.03351 31.26235 -7.63729 -1.46811 0.83071 0.71022 0.69000 0 0 0 d088
