lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 name type
2.43014 41.53752 19.73871 16.48699 -0.37020 0.04088 0.07648 0.26926 0 0 0 mare GNSS
15.64887 46.56201 22.21599 15.84568 0.24731 0.11414 0.19736 0.21659 0 0 0 mari GNSS
13.19823 46.40673 20.76285 16.60242 1.00227 0.05212 0.17098 0.36625 0 0 0 mogg GNSS
11.61597 50.64260 19.39020 15.45757 0.57936 0.08581 0.11499 0.52068 0 0 0 mox2 GNSS
9.49454 40.91167 21.34829 16.20134 -1.02754 0.07903 0.16534 0.16819 0 0 0 olb2 GNSS
13.51500 42.13800 21.24641 19.37056 0.45607 0.09274 0.21694 0.67581 0 0 0 ovra GNSS
8.08105 44.44600 20.88243 15.84994 0.31258 0.13405 0.07272 0.23966 0 0 0 par0 GNSS
11.90200 46.19300 20.30126 16.28777 0.59203 0.09147 0.04170 0.26119 0 0 0 pas2 GNSS
13.34828 38.10570 21.45001 19.41725 0.38765 0.12813 0.15198 0.49600 0 0 0 paun GNSS
12.39400 43.11100 21.18214 17.63845 1.05815 0.08048 0.16041 0.38093 0 0 0 peru GNSS
12.66120 45.95680 20.60282 17.44580 -0.17017 0.11721 0.18128 0.68577 0 0 0 pord GNSS
14.17150 46.34356 21.39960 16.63542 0.52884 0.16556 0.23413 0.38054 0 0 0 rado GNSS
14.39463 40.62881 21.64155 17.00730 -0.51904 0.08051 0.25724 0.84192 0 0 0 sorr GNSS
15.25900 41.74000 23.33640 18.72299 0.28739 0.06635 0.15779 0.27763 0 0 0 spci GNSS
13.59267 46.50235 21.06063 16.43148 1.22059 0.21232 0.21887 0.60756 0 0 0 tarv GNSS
13.76352 45.70980 20.77103 17.78206 -0.29813 0.15511 0.05386 0.35063 0 0 0 trie GNSS
9.19700 44.82300 20.54499 16.59935 0.43044 0.09395 0.11797 0.15815 0 0 0 varz GNSS
13.49800 42.73500 23.63109 18.94112 0.04877 0.40409 0.37977 0.20548 0 0 0 vcra GNSS
103.73200 32.36100 35.49666 -9.34869 0.31237 0.88652 0.30264 0.64000 0 0 0 h034 GNSS
104.44400 31.80200 34.55970 -9.38911 -2.11847 0.25318 0.28733 0.86000 0 0 0 h035 GNSS
103.16600 32.07500 36.41610 -9.04690 3.20000 0.18722 0.34986 0.30000 0 0 0 h037 GNSS
100.72812 31.86250 40.30164 -7.30025 0.30581 0.54822 0.12042 0.26252 0 0 0 h039 GNSS
101.61500 31.77000 38.17599 -7.95558 0.54148 0.81749 0.19078 0.76000 0 0 0 h040 GNSS
101.07100 32.31900 40.84656 -5.98534 0.03230 0.30618 0.17798 0.86000 0 0 0 h041 GNSS
103.61200 31.47400 35.86088 -9.33735 1.99104 0.29499 0.54593 0.84000 0 0 0 h045 GNSS
102.09600 31.46600 37.32883 -8.81939 2.30000 0.27039 0.23168 0.60000 0 0 0 h047 GNSS
104.44100 31.15700 34.65653 -9.79981 -1.67943 0.51024 0.47163 1.14000 0 0 0 h048 GNSS
103.14500 31.00800 35.75612 -9.62083 5.23034 0.28594 0.33976 0.83000 0 0 0 h050 GNSS
102.77500 30.99200 35.57068 -9.10826 3.88516 0.81506 0.15900 0.92876 0 0 0 h051 GNSS
100.29700 31.64700 44.05162 -9.62218 2.41065 0.67223 0.24755 0.40567 0 0 0 h056 GNSS
104.07700 30.73200 33.67017 -8.42006 -3.01504 0.19911 0.66878 0.29932 0 0 0 h058 GNSS
101.48600 30.07500 41.20323 -17.58615 -0.61053 0.88856 0.84123 2.09563 0 0 0 h067 GNSS
99.16800 30.09400 43.41469 -12.09592 0.67948 0.28627 0.26974 0.68933 0 0 0 h069 GNSS
101.55800 29.84600 39.78635 -18.04830 -0.45571 0.30822 0.64256 2.06684 0 0 0 h074 GNSS
100.39000 29.69524 42.66919 -17.31328 0.22418 0.37366 0.32875 0.71992 0 0 0 h075 GNSS
100.12100 29.17500 40.97687 -17.43538 1.68378 0.25551 0.35108 0.70791 0 0 0 h080 GNSS
103.26200 29.22800 34.66349 -8.94405 1.19882 0.58214 0.61028 0.38018 0 0 0 h081 GNSS
102.43900 29.26300 37.54456 -13.06350 3.17885 1.39322 0.27617 2.31515 0 0 0 h082 GNSS
102.12600 28.51500 37.78255 -17.32451 1.01327 0.48386 0.55480 0.11753 0 0 0 h092 GNSS
102.83300 27.99900 36.48496 -12.06850 0.84287 0.62094 0.47046 0.60950 0 0 0 h094 GNSS
101.23800 27.65600 37.79007 -18.18731 -0.11240 0.35964 0.62488 0.83583 0 0 0 h096 GNSS
100.65300 27.74800 36.76442 -20.43758 1.78768 0.54511 0.19165 0.46929 0 0 0 h097 GNSS
103.89200 27.76900 34.18713 -9.95721 0.35769 0.50538 0.32705 0.07395 0 0 0 h098 GNSS
102.54900 27.37100 36.75416 -16.40829 1.27238 0.38723 0.46339 0.75787 0 0 0 h102 GNSS
100.06500 27.10900 32.64790 -20.74368 2.27718 0.95766 0.48096 1.09753 0 0 0 h107 GNSS
102.90700 26.93100 35.19658 -14.15378 2.51204 0.30790 0.38079 0.31406 0 0 0 h108 GNSS
102.61100 26.62000 35.72837 -18.32138 1.57680 0.01541 0.30095 0.39090 0 0 0 h109 GNSS
102.26300 26.69000 35.57574 -18.06410 0.20185 0.12631 0.59660 0.61976 0 0 0 h110 GNSS
102.10000 26.82600 36.26275 -18.35483 -1.08804 0.22304 1.44291 1.57478 0 0 0 h111 GNSS
101.95900 27.04900 36.90817 -18.26640 -0.04787 0.50458 1.31978 0.51637 0 0 0 h112 GNSS
101.85500 26.68928 35.57039 -18.68102 2.01685 0.11848 0.33722 0.30716 0 0 0 h113 GNSS
103.22700 26.40500 34.33049 -12.39224 1.08663 0.11722 0.62891 0.26877 0 0 0 h119 GNSS
100.56000 25.79723 31.45985 -16.82371 1.84115 0.19862 0.18812 0.07403 0 0 0 h131 GNSS
98.59900 29.67100 43.86666 -12.42149 0.12416 0.13966 0.34641 0.38928 0 0 0 h186 GNSS
98.68700 29.24400 42.19012 -13.60493 0.91383 0.12081 0.23993 0.51925 0 0 0 h187 GNSS
99.25400 28.84400 40.26693 -16.35533 1.13352 0.40528 0.95870 0.67427 0 0 0 h188 GNSS
99.75700 28.32000 38.60348 -18.46326 2.29312 0.17493 0.24899 0.33241 0 0 0 h190 GNSS
98.91500 28.44200 38.90248 -15.69696 1.60821 0.18215 0.56992 0.29349 0 0 0 h191 GNSS
99.02700 27.61100 34.96253 -16.20377 1.69757 0.19061 0.68518 0.69787 0 0 0 h193 GNSS
98.66823 27.75900 35.44746 -14.27833 0.63768 0.33484 0.23104 0.67670 0 0 0 h194 GNSS
99.93300 26.45000 30.28564 -18.50956 2.06666 0.65327 0.18467 0.48764 0 0 0 h198 GNSS
98.92300 26.54800 28.91340 -15.20493 1.13674 0.56860 0.51084 0.49876 0 0 0 h200 GNSS
99.98700 26.14400 29.67440 -18.16697 1.05142 0.72605 0.28774 0.44615 0 0 0 h201 GNSS
99.92400 25.71600 27.94501 -16.58418 1.14108 0.37244 0.26197 0.41408 0 0 0 h204 GNSS
99.11000 25.65200 26.02040 -15.53797 0.17103 0.42217 0.08294 0.38926 0 0 0 h206 GNSS
99.14800 25.07000 26.12177 -14.97262 0.36057 0.62998 1.04462 1.37078 0 0 0 h207 GNSS
99.64300 24.83800 28.25079 -14.58645 0.56039 0.22599 0.39007 0.99878 0 0 0 h210 GNSS
98.30300 24.80800 24.03287 -10.21355 1.15036 0.36997 0.43453 0.27574 0 0 0 h212 GNSS
98.28700 24.25600 23.75143 -8.92172 0.79992 0.27792 0.63436 0.23764 0 0 0 h217 GNSS
95.60100 29.93900 46.96098 -1.43435 4.02436 0.19636 0.50648 0.43917 0 0 0 j011 GNSS
103.88900 33.27600 38.49710 -5.33691 2.93372 0.27164 0.52410 0.61000 0 0 0 jb33 GNSS
102.30600 31.70600 36.77828 -7.98986 1.37139 0.18891 0.56972 0.62000 0 0 0 jb34 GNSS
101.49700 30.49500 41.08282 -15.38176 1.25478 0.22258 0.30122 0.25736 0 0 0 jb35 GNSS
100.17000 26.88300 31.85727 -20.30180 2.49700 0.25053 0.62933 0.41302 0 0 0 jb38 GNSS
98.49800 25.01800 24.43669 -11.41903 1.28053 0.19064 0.28228 0.17351 0 0 0 jb41 GNSS
100.67956 21.59267 29.64684 -11.31465 2.55555 0.56785 1.14047 1.44000 0 0 0 hb15 GNSS
113.98906 41.10472 29.19475 -10.24221 1.28468 0.26048 0.05787 0.57000 0 0 0 a010 GNSS
114.70811 41.17589 28.64762 -10.75814 1.88477 0.15892 0.24368 0.56000 0 0 0 a014 GNSS
113.65717 39.05528 30.73848 -10.91692 1.91192 0.12046 0.23638 0.63000 0 0 0 a033 GNSS
113.15367 37.90800 30.83900 -11.34745 4.76034 0.25974 0.35920 0.87000 0 0 0 d016 GNSS
109.79500 41.21700 29.78990 -9.35028 0.37741 0.33069 0.18159 0.31632 0 0 0 d043 GNSS
109.48400 40.64300 30.04521 -9.71070 -2.63797 0.38886 0.22679 0.85693 0 0 0 d048 GNSS
108.64400 40.86500 30.50915 -9.24361 -1.16282 0.21814 0.19487 0.75682 0 0 0 d049 GNSS
107.94800 40.78700 30.39863 -9.34714 -0.33787 0.45837 0.23179 0.23788 0 0 0 d050 GNSS
107.99800 39.08800 31.03342 -9.24263 0.93098 0.11697 0.25211 0.64125 0 0 0 d057 GNSS
109.82400 35.58800 32.56936 -10.21246 1.98853 0.12154 0.13773 0.77642 0 0 0 d064 GNSS
108.23300 34.49600 33.61357 -10.51434 -0.99450 0.22756 0.21460 0.61000 0 0 0 d072 GNSS
107.58000 34.43300 32.83570 -10.43966 -0.68460 0.31429 0.52303 0.80000 0 0 0 d073 GNSS
108.90800 34.05075 32.93986 -9.33961 -1.74758 0.30096 0.28113 1.31921 0 0 0 d079 GNSS
106.71800 39.48800 31.37258 -8.50740 -4.74749 0.45112 0.25138 1.15000 0 0 0 d086 GNSS
107.98200 33.52900 34.01814 -9.92238 -0.68796 0.18158 0.25626 0.30942 0 0 0 f053 GNSS
106.15900 34.74900 34.07949 -10.06730 -0.50000 0.88851 0.24742 0.30000 0 0 0 g034 GNSS
100.15100 39.72400 30.21658 -4.44966 0.70000 0.41723 0.25300 0.20000 0 0 0 g044 GNSS
104.13100 36.84800 37.99530 -6.15594 0.65443 0.22969 0.17799 0.71667 0 0 0 g078 GNSS
99.56500 38.44500 32.42794 -2.87921 1.04108 0.18176 0.51704 0.31000 0 0 0 g148 GNSS
101.24500 26.67700 35.73275 -17.84876 1.80684 0.29664 0.30264 0.43013 0 0 0 h114 GNSS
88.83700 29.35900 41.61389 20.51500 0.92392 0.13882 0.58946 0.58196 0 0 0 j037 GNSS
109.96800 34.34600 32.88023 -11.26835 1.19264 0.13335 0.33676 0.99115 0 0 0 d075 GNSS
105.64100 36.82800 33.56733 -6.55735 0.24441 0.21816 0.64432 0.34731 0 0 0 g345 GNSS
105.37000 35.99600 35.91845 -9.17107 -0.34118 0.14896 0.29835 1.51230 0 0 0 g352 GNSS
106.34300 35.39300 34.07058 -9.29977 1.19679 0.27459 0.45734 0.74000 0 0 0 g355 GNSS
101.70700 35.05200 38.70702 -2.62881 0.80000 0.91793 0.26748 0.20000 0 0 0 g360 GNSS
100.73900 38.43700 32.67355 -4.08106 -1.21447 0.33917 0.48779 1.50286 0 0 0 g329 GNSS
100.34400 38.16700 33.58441 -3.47145 -0.29465 0.22763 0.25754 1.33866 0 0 0 g330 GNSS
100.89800 37.66100 36.10987 -3.89136 -2.62500 0.24391 0.34245 2.43184 0 0 0 g338 GNSS
85.28800 27.68200 39.20642 32.83594 -9.82000 0.24762 1.02181 0.52000 0 0 0 kirt GNSS
44.50293 40.22646 28.82058 17.21742 0.30094 0.18966 0.15204 0.36187 0 0 0 nssp GNSS
11.27815 45.25790 20.67173 17.11343 -4.11914 0.12254 0.18200 1.18982 0 0 0 btac GNSS
20.32294 49.03471 21.15930 14.33265 0.10459 0.18014 0.19020 0.13047 0 0 0 ganp GNSS
9.47275 45.28685 20.74816 16.32269 0.51040 0.14165 0.07526 0.28314 0 0 0 lod0 GNSS
83.82600 27.45700 36.41685 35.95843 -0.60307 0.32722 0.46368 0.37273 0 0 0 belt GNSS
84.26500 27.97300 37.39076 34.00888 0.45759 0.11407 0.09130 0.33481 0 0 0 dmau GNSS
94.31100 39.15800 34.10683 1.06094 0.70000 0.64856 1.17826 0.20000 0 0 0 g314 GNSS
90.72800 38.86900 31.27702 5.12578 -1.43417 0.22058 0.57823 0.26429 0 0 0 g316 GNSS
94.61300 38.33000 35.57344 1.10080 0.52546 0.27558 0.35916 0.97663 0 0 0 g325 GNSS
92.41900 38.07200 35.57719 6.14122 -0.06500 0.68510 0.51327 0.12788 0 0 0 g332 GNSS
91.67700 37.85300 36.48659 8.16022 -0.49500 0.33167 0.34865 0.13816 0 0 0 g335 GNSS
87.51500 47.13400 29.32410 3.19227 0.48115 0.12574 0.48173 0.39620 0 0 0 i012 GNSS
85.87000 47.43600 28.74428 2.58994 0.20633 0.18871 0.28949 0.63085 0 0 0 i014 GNSS
89.00500 44.92200 29.58101 2.44813 2.38480 0.29874 0.32836 0.65496 0 0 0 i019 GNSS
87.93900 44.15200 30.74344 4.87177 -3.20569 0.22215 0.27101 0.82454 0 0 0 i021 GNSS
88.63000 42.81600 31.68989 4.68935 -1.70000 0.32017 0.26359 0.40000 0 0 0 i027 GNSS
87.19400 40.83500 30.57782 7.33219 -1.16568 0.50239 0.49305 0.48000 0 0 0 i032 GNSS
83.59400 45.93700 29.70019 3.14047 0.04542 0.15789 0.32726 0.79237 0 0 0 i038 GNSS
82.12800 44.90000 29.51328 4.86023 0.07478 0.09833 0.83734 0.25292 0 0 0 i041 GNSS
83.91100 44.47200 30.74469 5.01557 0.01451 0.13815 0.13383 0.66939 0 0 0 i043 GNSS
84.86700 44.35200 31.35175 5.60696 0.28444 0.41732 0.61806 1.05930 0 0 0 i044 GNSS
80.85900 44.06500 29.29174 5.90282 -0.70074 0.22811 0.26678 0.98093 0 0 0 i048 GNSS
81.12500 43.14200 30.41611 6.81388 1.40734 0.65200 0.21986 0.80000 0 0 0 i052 GNSS
78.24600 37.55900 26.19568 19.87457 0.21985 0.28311 0.44807 0.45000 0 0 0 i086 GNSS
77.94900 40.87700 29.91647 14.90751 4.12219 0.46766 0.34513 1.32509 0 0 0 i388 GNSS
76.00900 39.56000 29.69671 18.10367 -4.96370 0.46446 0.35215 2.88322 0 0 0 i396 GNSS
84.52400 37.13300 27.50919 11.56924 0.60963 0.47536 0.32438 0.38598 0 0 0 i412 GNSS
83.60000 36.72300 26.97237 13.81487 -0.48066 0.69295 0.66814 0.22101 0 0 0 i415 GNSS
84.82700 35.46700 34.70648 14.75437 -4.65155 0.27957 0.24807 0.22419 0 0 0 j343 GNSS
94.79700 35.92500 36.71080 4.72875 -2.59245 0.18372 0.50115 0.69000 0 0 0 j383 GNSS
114.14486 40.11929 29.97398 -9.92557 -0.45270 0.70263 0.70147 0.29460 0 0 0 heyy GNSS
72.77750 40.53000 27.54170 8.60062 -0.45681 0.28746 0.22814 0.33668 0 0 0 oshk GNSS
68.12300 37.56200 23.68167 6.56266 -1.91095 0.12556 0.30272 0.22149 0 0 0 shtz GNSS
103.65600 25.02200 33.08510 -10.78164 0.41556 0.55293 0.88294 1.79031 0 0 0 h132 GNSS
104.86300 26.58600 34.82139 -8.57111 -0.79467 0.40089 0.44647 0.39485 0 0 0 gzsc GNSS
97.44857 25.43483 24.12448 -6.36855 -2.24290 0.87753 0.74421 0.39710 0 0 0 mmmz GNSS
87.18400 29.26852 39.96864 20.84879 2.21642 0.35431 0.43108 0.52551 0 0 0 xzar GNSS
84.15600 29.68000 35.74089 22.69263 1.91005 0.45110 0.48915 0.45826 0 0 0 xzzb GNSS
100.88100 24.43700 29.58830 -15.69256 -0.76068 0.25081 0.38148 0.19473 0 0 0 ynjd GNSS
99.95400 22.56000 28.73363 -9.95277 -2.83541 0.48466 0.46835 0.41201 0 0 0 ynla GNSS
101.67500 23.41600 30.89885 -14.81077 -0.04945 0.34877 0.16848 0.32618 0 0 0 ynmj GNSS
98.43800 24.95500 25.06859 -10.60936 0.07867 0.60188 0.19228 0.22594 0 0 0 yntc GNSS
100.75400 26.68300 35.99024 -16.97150 -0.37818 0.33211 0.28802 0.40056 0 0 0 ynys GNSS
113.10500 34.52100 32.32871 -11.78413 0.14170 0.34294 0.11830 0.20480 0 0 0 zhnz GNSS
105.85300 32.43900 33.95973 -8.85336 -0.38565 0.70359 0.04207 0.31547 0 0 0 scgy GNSS
90.97900 46.15100 31.29384 2.40241 -0.67417 0.18165 0.44065 0.41536 0 0 0 xjqh GNSS
103.38200 24.39600 35.34500 -8.88401 -1.28364 0.25449 0.25459 0.70761 0 0 0 ynml GNSS
26.97517 36.95624 8.14857 -13.09178 0.50930 0.23403 0.25918 1.08917 0 0 0 kalu GNSS
23.91249 41.59812 24.42962 10.67893 0.80000 0.24670 0.22454 1.16000 0 0 0 sato GNSS
94.47500 26.22000 37.65915 21.85824 0.43296 0.35107 0.35791 0.20000 0 0 0 luma GNSS
24.56469 38.90444 9.84258 -10.18596 0.85964 0.27457 0.59102 0.20524 0 0 0 092a GNSS
24.91261 34.98083 8.80089 -14.62596 -1.09112 0.24620 0.20274 0.40658 0 0 0 akyr GNSS
25.85348 40.84918 23.74671 11.62165 0.60357 0.20912 0.39715 0.31391 0 0 0 alex GNSS
24.73709 37.88637 7.34355 -12.33779 -0.95632 0.12553 0.19634 1.07803 0 0 0 andr GNSS
24.09600 35.21800 8.38472 -11.23949 0.54434 0.23693 0.14932 0.28892 0 0 0 anop GNSS
26.12783 38.36784 5.11986 -9.53121 -0.43235 0.31219 0.27403 0.44657 0 0 0 chio GNSS
22.93350 42.93180 23.24525 11.59598 -0.33617 0.20555 0.22337 0.58209 0 0 0 drag GNSS
25.14150 35.32410 7.86081 -13.41798 -1.43919 0.19084 0.21518 0.45210 0 0 0 hera GNSS
22.43000 38.43119 10.40450 -2.53534 -1.00418 0.09171 0.10542 0.29754 0 0 0 itea GNSS
23.38604 37.56100 6.91668 -12.77092 -0.95319 0.12661 0.25415 0.59108 0 0 0 mena GNSS
24.43130 36.74220 7.10154 -13.06206 -0.59942 0.16389 0.12245 0.75942 0 0 0 milo GNSS
23.06016 36.50931 6.66052 -13.06876 0.17365 0.19123 0.12907 0.53649 0 0 0 neab GNSS
21.67810 40.51139 24.39979 8.64181 0.20673 0.36702 0.28772 0.20351 0 0 0 ptol GNSS
21.69530 36.91419 2.05405 -12.87021 -0.89875 0.15911 0.19818 0.13871 0 0 0 pylo GNSS
21.46220 37.67880 4.87336 -12.18672 -0.15503 0.19857 0.26827 0.37865 0 0 0 pyrg GNSS
25.35708 36.35770 7.25489 -14.22280 0.83181 0.10207 0.19807 0.46031 0 0 0 sntr GNSS
23.79080 40.52020 24.25365 6.78242 1.28362 0.47575 0.35091 0.70200 0 0 0 stra GNSS
21.89926 37.43040 5.07841 -12.65100 0.19430 0.23027 0.28331 0.31803 0 0 0 vass GNSS
22.88720 39.35300 19.57020 2.09568 1.24050 0.14643 0.19530 0.51432 0 0 0 volo GNSS
30.66640 36.88845 11.95111 7.07510 -0.55261 0.18246 0.05906 0.26244 0 0 0 antl GNSS
27.89363 39.63937 3.25917 6.95813 -0.01671 0.17535 0.20000 0.17097 0 0 0 balk GNSS
29.12378 36.62621 10.66217 -2.93256 -2.16251 0.06374 0.14013 0.30160 0 0 0 feth GNSS
30.14640 36.30220 15.28266 7.08648 -1.07000 0.16137 0.16493 0.60161 0 0 0 fini GNSS
23.55504 41.07417 24.23908 10.22436 -3.11530 0.47267 0.45856 0.75750 0 0 0 tei1 GNSS
25.45093 36.38513 6.96156 -16.90924 3.65130 0.56313 0.76447 0.96014 0 0 0 thir GNSS
27.24170 39.93594 5.35634 4.07611 -0.79341 0.22344 0.20243 0.12006 0 0 0 yenc GNSS
44.43840 33.34140 24.71532 27.58389 -0.71800 0.19173 0.24198 0.22477 0 0 0 isba GNSS
35.68829 32.99524 22.42823 22.71980 -0.01678 0.06561 0.11100 0.48992 0 0 0 katz GNSS
34.60665 31.70794 22.52268 19.40707 1.37382 0.03922 0.04755 0.22291 0 0 0 alon GNSS
35.02300 32.77900 22.23604 19.99839 0.66937 0.12036 0.08249 0.27687 0 0 0 bshm GNSS
34.92060 29.50928 25.30755 20.86718 0.42768 0.07129 0.06297 0.39426 0 0 0 elat GNSS
35.41648 32.47932 22.22921 20.80987 1.07124 0.14691 0.22194 0.26082 0 0 0 gilb GNSS
35.20245 31.77115 23.03808 20.07909 1.80908 0.04843 0.13036 0.24695 0 0 0 jslm GNSS
18.34621 39.83444 23.76395 18.65013 0.07367 0.10099 0.03622 0.33694 0 0 0 casr GNSS
18.43000 40.12440 23.92495 18.73909 -0.17358 0.14622 0.23333 0.27319 0 0 0 giur GNSS
16.68718 40.36430 23.02533 19.27084 -0.04024 0.13989 0.30610 0.20112 0 0 0 mnia GNSS
23.42523 42.47669 24.12891 12.13227 -0.32000 0.15705 0.71135 0.70000 0 0 0 pla1 GNSS
16.68852 39.03594 24.41331 18.17150 0.68632 0.09691 0.04998 0.17739 0 0 0 sers GNSS
18.11149 40.33492 23.90967 18.80116 -0.24755 0.19943 0.20163 0.18423 0 0 0 usal GNSS
95.48200 37.21600 36.47673 3.71989 0.14323 0.32142 0.43845 0.39088 0 0 0 g341 GNSS
96.91800 41.23300 30.75347 -2.51152 -0.42253 0.26093 0.31417 0.55877 0 0 0 g305 GNSS
3.31560 42.31884 20.17501 16.20861 0.06466 0.13266 0.04937 0.30401 0 0 0 creu GNSS
78.61903 50.71400 26.86726 0.87905 0.15733 0.17914 0.26909 0.20627 0 0 0 krtv GNSS
16.37309 48.21890 21.21898 15.58701 -0.05187 0.18216 0.11360 0.32044 0 0 0 wien GNSS
97.95900 35.50100 41.34067 2.46272 -0.36653 0.22248 0.16586 0.98801 0 0 0 j401 GNSS
23.56917 41.82250 24.33236 10.65387 2.03000 0.11867 0.18635 1.76000 0 0 0 dob1 GNSS
83.61000 39.01500 28.91624 11.43931 -0.09814 0.45018 0.42000 0.77000 0 0 0 i064 GNSS
83.15900 38.25700 27.03431 12.27734 0.36082 0.37435 0.69585 3.22000 0 0 0 i065 GNSS
79.99000 36.39900 25.33238 17.41911 0.75411 0.30160 0.36490 0.26418 0 0 0 i418 GNSS
95.23100 35.74000 40.52413 5.04034 -0.69136 0.35933 0.38106 0.98825 0 0 0 j385 GNSS
96.41600 35.72700 40.18543 3.92627 0.56863 0.35483 0.12577 0.11644 0 0 0 j391 GNSS
76.33900 43.89400 27.52494 2.51054 1.29683 0.15189 0.15042 5.00000 0 0 0 kury GNSS
15.94236 40.78670 23.43510 19.36927 0.15075 0.09444 0.07736 0.25857 0 0 0 acer GNSS
9.97294 44.20890 21.25968 16.31854 0.03557 0.11378 0.07388 0.13132 0 0 0 aull GNSS
5.33320 43.49120 20.04711 16.33038 -0.36028 0.11012 0.16014 0.21584 0 0 0 axpv GNSS
6.64960 44.38770 20.22054 15.50852 -0.28655 0.08161 0.07417 0.26730 0 0 0 bact GNSS
8.60990 50.22800 19.03275 15.83038 0.03119 0.08792 0.06909 0.25492 0 0 0 badh GNSS
19.15100 48.75180 21.16355 14.71403 0.03534 0.10333 0.23548 0.11474 0 0 0 bbys GNSS
7.65820 48.70880 19.39292 15.78125 0.09231 0.04529 0.13870 0.32386 0 0 0 biw2 GNSS
11.76600 44.22482 22.41298 19.04614 0.90069 0.16961 0.11984 0.89507 0 0 0 bris GNSS
5.98939 47.24690 19.40981 16.10779 0.06962 0.04284 0.06388 0.39150 0 0 0 bscn GNSS
5.37193 49.18418 18.65403 16.32884 0.51241 0.17051 0.06875 0.32848 0 0 0 bvsm GNSS
16.43908 46.38710 22.21745 15.91391 0.09946 0.24070 0.21949 0.32003 0 0 0 cako GNSS
13.12400 43.11200 22.87122 18.66127 0.75546 0.14678 0.05273 0.14041 0 0 0 came GNSS
15.89393 38.26030 23.79659 18.53255 -0.18390 0.10233 0.32233 0.80698 0 0 0 cell GNSS
10.97951 43.79560 21.70909 17.18403 -0.07524 0.11025 0.09329 0.33370 0 0 0 crmi GNSS
14.68021 49.40980 20.47294 14.96547 0.15227 0.08625 0.06081 0.34271 0 0 0 ctab GNSS
7.49729 43.77440 20.35063 16.06694 -0.64437 0.06676 0.06550 0.18987 0 0 0 ezev GNSS
2.79490 43.04816 19.26887 16.38793 0.47538 0.23778 0.02971 0.13388 0 0 0 fjcp GNSS
15.05990 41.07284 22.24295 17.84807 1.14557 0.03550 0.04783 0.10720 0 0 0 grot GNSS
11.14808 44.26483 21.80411 18.61486 -0.01713 0.28707 0.25740 0.42028 0 0 0 grzm GNSS
14.70358 36.79181 21.56876 19.48009 -0.39216 0.04297 0.09637 0.18582 0 0 0 hsci GNSS
14.35640 38.53390 21.66553 19.71598 -0.82411 0.04457 0.12064 0.31221 0 0 0 iacl GNSS
14.57529 38.56420 22.83112 18.64323 -1.01430 0.05211 0.13936 0.42470 0 0 0 ifil GNSS
6.71000 44.91036 20.33331 15.60619 1.29551 0.27088 0.14675 0.13907 0 0 0 janu GNSS
15.20093 49.10729 20.87106 15.64895 0.02084 0.08138 0.03776 0.22509 0 0 0 kunz GNSS
5.62465 45.91608 19.64799 16.19873 0.35697 0.06828 0.02472 0.19542 0 0 0 lebe GNSS
5.39847 45.11663 19.78280 16.10722 0.19793 0.15065 0.05115 0.26690 0 0 0 lfaz GNSS
10.62909 45.77538 20.30740 16.34614 0.12628 0.12575 0.17043 0.15806 0 0 0 maga GNSS
15.12710 41.70600 23.01972 18.81352 -0.37760 0.09089 0.10167 0.39418 0 0 0 mela GNSS
12.11140 42.91300 20.57839 17.02572 0.19692 0.15366 0.05098 0.16634 0 0 0 mgab GNSS
12.58430 38.00817 21.66220 18.34401 0.11191 0.29215 0.17648 0.20843 0 0 0 milo GNSS
7.22726 43.70326 20.55385 16.01740 -0.19743 0.11108 0.07812 0.33904 0 0 0 nica GNSS
14.55640 40.87046 21.24344 16.95593 -0.86789 0.06325 0.06214 0.13144 0 0 0 paca GNSS
4.81039 43.37600 19.83959 16.46956 -1.25504 0.26079 0.03746 0.21011 0 0 0 pali GNSS
13.59500 45.22600 21.25413 18.02280 -0.29786 0.13848 0.08611 0.25346 0 0 0 pore GNSS
17.67550 45.33282 23.06046 15.81895 -0.04505 0.06359 0.02007 0.16757 0 0 0 poze GNSS
16.06090 40.53200 23.23918 19.13153 0.92018 0.08345 0.13572 0.26404 0 0 0 ptrp GNSS
6.47900 44.85770 20.18636 16.10222 1.06258 0.16501 0.02311 0.11822 0 0 0 puya GNSS
6.97708 44.26782 20.55400 15.90750 0.45607 0.06154 0.04523 0.10025 0 0 0 rabu GNSS
15.74390 41.75461 23.23474 19.09394 -0.01439 0.09732 0.05775 0.21902 0 0 0 sgrt GNSS
3.26826 43.91980 19.63388 16.35808 0.17388 0.04137 0.07069 0.09827 0 0 0 slvt GNSS
7.05410 43.61140 20.51849 16.00617 -0.21875 0.06599 0.08742 0.13589 0 0 0 soph GNSS
7.68382 48.62170 19.43248 15.99441 -0.30606 0.07879 0.05887 0.42539 0 0 0 stj9 GNSS
7.46265 48.25492 19.43668 15.90093 -0.34360 0.10988 0.07531 0.41968 0 0 0 tanz GNSS
6.60100 43.21948 20.34886 16.16342 -0.59293 0.03380 0.06411 0.08290 0 0 0 trop GNSS
5.55182 45.07252 19.57835 16.27836 -0.22450 0.15129 0.06258 0.11654 0 0 0 vilr GNSS
32.50512 38.02209 7.80021 12.27989 0.64000 0.19195 0.19083 0.78000 0 0 0 knya GNSS
31.53600 39.44626 2.54799 9.85100 0.45000 0.18866 0.12859 0.80000 0 0 0 sih1 GNSS
