lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 sta
103.44398 37.14902 7.60596 1.57376 0.51490 0.82775 0.65719 0.76404 0 0 0 g091
102.88698 36.32697 9.02554 2.72905 0.57560 0.81619 0.68466 0.55456 0 0 0 g093
100.96200 36.40000 8.69973 3.62248 -0.30000 0.87282 0.74823 0.20000 0 0 0 g094
101.98808 36.21278 9.06081 2.94043 -1.89204 0.78315 0.64456 1.20000 0 0 0 g096
100.54512 36.22266 9.26150 3.95658 -0.99203 0.92553 0.82524 2.39000 0 0 0 g097
102.25623 36.11895 9.20667 2.53670 -1.11218 0.86846 0.63573 1.79000 0 0 0 g098
103.33114 35.93291 8.69090 1.78881 1.03365 0.99799 0.68945 1.14968 0 0 0 g101
102.02813 35.92320 9.23560 2.79848 2.49755 1.22595 0.96620 2.13000 0 0 0 g102
101.44200 36.07500 8.91713 2.10260 0.70000 1.09001 1.10633 0.30000 0 0 0 g103
104.15705 35.88285 8.07832 0.74973 0.15645 0.93724 0.71637 2.06729 0 0 0 g104
102.54300 35.83600 8.89094 2.49795 1.20000 1.33003 0.64615 0.50000 0 0 0 g106
103.34393 35.41424 7.92970 1.71826 1.40903 1.14088 0.70041 0.80867 0 0 0 g112
102.43680 35.12463 9.19251 2.50001 4.44640 0.89067 0.69450 0.86000 0 0 0 g115
103.70611 35.28516 7.66986 1.02188 1.31303 0.79841 0.79954 0.69649 0 0 0 g117
106.82101 34.89410 5.71224 -2.54499 0.19270 0.77787 0.72901 1.12338 0 0 0 g032
105.36804 34.79284 6.04861 -1.52422 -0.43973 1.05455 0.97717 0.79410 0 0 0 g035
105.69692 34.59407 6.06109 -2.15410 -0.16540 1.01390 0.86882 0.98234 0 0 0 g037
105.81182 34.25183 5.76755 -2.27086 -0.11179 0.95459 0.81822 1.75281 0 0 0 g039
102.88600 34.94600 8.82262 1.77233 1.50000 0.76482 0.74254 0.30000 0 0 0 g118
104.07308 34.40286 7.73993 -0.50792 0.78203 0.84672 0.70402 0.64333 0 0 0 h014
102.50200 34.58900 9.01898 2.11851 0.90000 0.95573 0.95842 0.30000 0 0 0 h015
32.75847 39.88737 -23.24733 -1.26742 -1.05303 0.86344 0.65797 0.48269 0 0 0 ankr
26.12572 44.46395 -0.69135 -1.20202 2.28444 0.55870 0.60955 0.46420 0 0 0 bucu
14.98980 36.87588 -1.72069 4.64225 -0.71003 0.29987 0.35411 0.44624 0 0 0 not1
6.92060 43.75473 0.03539 0.13500 0.11884 0.16731 0.20587 0.38714 0 0 0 gras
86.18938 41.79201 2.08293 9.83107 0.50286 0.74887 0.59902 0.88833 0 0 0 xjke
5.80964 52.17841 -0.06270 0.18174 -0.49072 0.33396 0.26000 0.74490 0 0 0 kosg
80.58180 28.75442 8.84269 35.16620 -2.01263 0.61320 0.69452 1.63712 0 0 0 dngd
80.62615 29.17650 6.00249 33.70214 -0.39235 1.49567 0.85092 2.43493 0 0 0 gntw
83.60330 27.76688 7.97454 35.49571 0.42009 0.39010 0.44813 0.92846 0 0 0 kldn
86.55000 27.30510 8.23760 32.35389 2.13225 1.17329 1.17744 2.39495 0 0 0 rmjt
89.63483 27.47192 12.61730 30.41705 -2.27211 0.92425 1.64234 1.66903 0 0 0 timp
87.70981 27.35216 9.36345 33.31940 1.62206 0.87960 0.48477 0.77625 0 0 0 tplj
104.64600 34.99500 7.21589 -0.46015 0.59553 0.49751 0.46123 0.41540 0 0 0 gslx
104.02300 34.43000 9.40847 0.43949 0.13020 0.67798 0.53331 0.45079 0 0 0 gsmx
106.21200 34.74600 5.19224 -1.43994 -0.30790 0.59767 0.45262 0.82660 0 0 0 gsqs
100.25482 25.60804 1.70594 -11.25738 0.65977 1.18814 0.84929 1.03540 0 0 0 xiag
88.13495 47.85540 0.38012 5.76278 0.71472 0.79517 0.59950 1.32370 0 0 0 xjal
79.04512 37.16204 -2.99577 18.48592 -0.00433 0.28701 0.62535 1.45831 0 0 0 xjht
82.97851 41.72506 2.44925 11.27740 -1.78151 0.95159 1.01298 0.99249 0 0 0 xjkc
83.65933 38.96866 0.15842 12.28723 -0.21708 0.40945 0.39970 0.97917 0 0 0 xjtz
86.71918 42.92289 3.55412 8.41561 1.02286 0.42887 0.38427 0.73445 0 0 0 xjwl
81.52620 43.97231 1.40282 6.97128 -0.71141 0.76932 0.72086 2.28591 0 0 0 xjyn
81.96905 36.43288 -3.76479 14.69019 -0.87541 0.42058 0.60399 1.41309 0 0 0 xjyt
80.36425 42.67634 2.52266 8.03287 1.15581 0.46357 0.43472 1.39758 0 0 0 xjzs
82.87554 46.82386 0.01608 2.36596 0.62802 0.62527 0.58522 0.97286 0 0 0 xjtc
80.99884 44.96006 0.93183 4.09858 0.82194 0.38576 0.43902 0.68971 0 0 0 xjwq
86.85605 47.69488 1.09663 4.76840 -0.37729 0.41263 0.46262 0.66150 0 0 0 xjbe
98.21521 39.80819 2.73925 3.02177 0.46648 0.36862 0.39741 0.95499 0 0 0 gsjy
105.90500 34.48500 6.55971 -2.06802 -0.13269 0.60262 0.58512 1.00801 0 0 0 gsts
100.20077 40.98387 2.76467 0.72647 1.47484 0.60722 0.68306 1.73179 0 0 0 dxin
