lon lat veast_eu vnorth_eu seast snorth covassumed0 sta
36.75390 34.91386 21.08118 24.20187 0.61035 0.50075 0 blan
36.68070 36.66353 19.09643 23.02509 0.61361 0.43867 0 rajo
36.57793 35.44892 21.18914 24.02434 0.51634 0.53032 0 khsk
36.57310 34.93373 21.26124 24.08286 0.45603 0.45893 0 telf
36.56980 35.63779 20.82018 24.02681 0.45010 0.44770 0 hass
36.55000 34.05926 22.62255 23.99855 0.70440 0.58940 0 mshr
36.50802 36.14602 19.74739 23.34283 0.58123 0.60646 0 hrem
36.50320 34.96550 21.16959 23.39620 0.45635 0.46917 0 hmry
36.46670 34.17369 20.68593 23.22917 0.94736 1.18398 0 arsl
36.41870 35.11837 21.22729 22.94617 0.60996 0.47494 0 ders
36.40405 34.94800 22.14684 23.24038 0.48379 0.69974 0 bren
36.39950 33.87871 23.11786 23.75811 0.48063 0.49358 0 asal
36.36860 34.41213 20.80998 22.80327 1.67850 0.91708 0 hrml
36.34300 34.95660 20.26715 23.07086 0.53425 0.45342 0 bmra
36.26950 35.21452 20.91479 22.71803 0.52833 0.51261 0 daly
36.26893 34.88499 20.83351 22.22103 0.47196 0.46708 0 msah
36.20395 35.09002 21.11908 23.23840 0.44241 0.44539 0 bnba
36.15560 34.88156 20.99597 23.32318 0.43618 0.47574 0 ajsh
36.14310 34.19398 20.70268 22.44266 0.82211 0.85274 0 brka
36.09120 35.24727 20.87856 22.47167 0.47122 0.67195 0 bath
36.03320 34.91536 21.06533 22.31219 0.52246 0.54223 0 hbab
35.95440 34.83802 20.63990 22.07738 0.48889 0.59279 0 mjdl
35.92190 33.73983 20.29434 22.74427 1.07328 0.77508 0 anjr
35.88000 33.85875 19.42689 23.25003 0.93847 0.96652 0 hzrt
35.82940 34.01505 20.50502 21.64909 0.90502 1.03192 0 frya
35.76880 35.65938 19.62849 22.31013 0.46532 0.47791 0 rshm
26.30910 42.07494 24.31636 12.50019 1.27706 1.48237 0 topo
66.12940 26.18228 34.66807 29.38923 0.79741 0.70426 0 shfd
35.31330 29.70410 25.74233 22.71350 0.74886 0.68279 0 rom0
35.08290 29.74580 25.09200 22.76367 0.99281 1.37306 0 jem0
34.95780 29.78080 25.10850 20.72883 0.65798 0.59334 0 tim0
35.67820 30.16650 25.06017 23.66333 0.79346 0.92140 0 man0
36.19440 30.25900 25.22783 23.89783 0.75737 0.66938 0 jfr0
35.26590 30.28190 24.70800 21.89533 0.69086 0.63340 0 abk0
35.13380 30.28920 24.53267 20.44367 0.67916 0.65230 0 mnh0
35.51360 30.30800 25.24167 23.16517 0.71508 0.60667 0 qul0
34.96460 30.32070 23.31583 20.61383 0.71312 0.70965 0 map0
35.43800 30.44300 24.74000 23.04350 0.99729 0.85622 0 sul0
34.60460 30.50680 23.65867 19.24733 0.62734 0.65887 0 bor0
35.29570 30.95100 23.94217 19.80533 0.78873 0.60073 0 tam0
35.78160 30.95880 24.14633 23.42150 0.69230 0.70856 0 ayn0
35.64380 30.98140 24.07933 23.55500 1.11990 1.57552 0 bur0
35.07500 31.02710 23.32683 18.89883 0.67456 0.63303 0 dim0
34.98243 29.68143 25.26167 21.20333 0.54206 0.49109 0 av02
35.37530 30.93010 23.05267 20.61533 0.41385 1.24488 0 neo1
35.42753 31.82805 23.49567 21.09300 0.32656 0.32244 0 vrdj
35.61695 32.70752 22.86500 21.90167 0.46791 0.81984 0 tlkz
35.64385 32.70255 23.17000 22.88500 0.39648 0.37545 0 tk02
35.10390 30.29120 23.77283 20.59617 0.40473 0.29918 0 mnha
35.13820 30.41350 23.99450 19.81283 0.40677 0.26909 0 brak
35.07760 31.31780 22.88417 19.23117 0.41728 0.23628 0 masa
105.13700 31.76700 33.99984 -9.51372 1.60539 1.37806 0 f365
108.04300 32.07800 33.49229 -10.18673 0.53833 0.62566 0 f389
108.85500 31.52600 33.56545 -10.10485 1.28698 1.17326 0 f395
107.48100 34.78200 34.61907 -11.01832 0.30221 0.49214 0 sn02
