lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 sta
100.13012 37.33340 9.08299 2.78886 0.04310 0.48163 0.61543 0.58705 0 0 0 qhgc
100.75354 26.68464 7.93985 -11.59641 0.07995 0.58484 0.36752 1.23900 0 0 0 ynys
97.37776 37.38052 7.83101 6.08531 0.42272 0.86430 0.68225 0.99462 0 0 0 dlha
94.87332 36.43241 7.53359 8.15840 0.91625 1.62012 0.99163 1.96491 0 0 0 jb30
101.12259 30.97873 15.23460 -6.99975 0.87877 1.08069 0.95186 1.54802 0 0 0 scdf
94.33583 42.84887 4.17317 3.98040 0.35870 0.34652 0.51103 0.45583 0 0 0 xjjj
85.27886 27.80069 8.31018 34.14208 1.21133 0.50526 0.50197 1.52382 0 0 0 kkn4
77.44578 37.85032 -1.81720 20.06121 -0.32584 0.73846 0.85756 0.77731 0 0 0 xjyc
102.49705 23.71561 3.29055 -7.72223 -1.99125 1.41631 1.42667 2.00297 0 0 0 hb07
89.53925 46.99897 1.53817 5.21623 0.08249 0.37902 0.34954 0.58133 0 0 0 xjfy
34.86666 31.37802 -3.53555 7.29881 1.74592 0.29686 0.38207 0.52861 0 0 0 klhv
51.33410 35.69728 -1.07315 11.51580 1.23790 0.47798 0.54456 0.36638 0 0 0 tehn
95.76119 40.51618 2.59612 3.42430 -0.36006 0.43155 0.58203 0.51825 0 0 0 gsax
97.17578 31.13613 21.59697 -0.31622 1.16771 0.51283 0.48735 1.40217 0 0 0 leve
56.11234 22.18646 6.13677 24.91168 -0.50608 0.68948 0.50783 0.62601 0 0 0 yibl
35.20903 32.10341 -3.66291 8.43271 1.13967 0.31728 0.29762 0.81485 0 0 0 yosh
88.86617 29.24886 13.25790 22.36579 0.98793 0.95207 0.72716 1.58504 0 0 0 ｘｚｒｋ
33.39645 35.14099 -6.46521 3.25977 0.15217 0.35302 0.15987 0.36159 0 0 0 nico
98.09649 36.29627 9.24166 7.02058 -0.14977 0.34201 0.67250 0.48666 0 0 0 qhdl
105.20100 35.21773 6.63385 -1.14045 1.63500 0.97264 0.93749 1.88739 0 0 0 leve
106.56227 34.73214 6.12448 -1.70529 5.60000 0.84626 0.94035 1.45302 0 0 0 leve
93.00315 39.28736 2.96733 6.01493 0.04875 0.98498 0.57055 2.41808 0 0 0 g165
90.29599 43.80938 3.95428 5.75988 0.64252 0.49176 0.64482 0.57805 0 0 0 xjml
108.08616 35.05830 4.17633 -2.32411 1.17400 0.59098 0.55912 1.61269 0 0 0 jb08
105.69920 38.43928 3.38057 -0.51675 0.63375 0.69751 0.68136 1.49410 0 0 0 leve
106.22123 36.02359 5.47324 -2.30705 1.58500 0.61526 0.78653 2.50741 0 0 0 leve
105.81464 33.89180 6.18239 -3.34205 0.56700 0.69106 0.67840 2.30704 0 0 0 leve
