lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 sta
91.67518 32.24825 48.65416 9.44294 1.17786 0.76816 0.65754 1.21371 0 0 0 leve
105.17830 37.58100 31.90088 -6.70351 0.86750 0.97107 0.77836 1.73395 0 0 0 g004
101.06311 22.50456 29.19660 -12.30148 -0.60917 0.94248 0.80554 1.66355 0 0 0 hb13
87.27208 26.51973 39.13374 33.47526 -1.52181 0.71221 0.69068 4.06105 0 0 0 brn2
80.58169 28.75422 37.88859 35.25275 -1.82550 0.58222 0.68345 1.59844 0 0 0 dngd
94.25802 39.41261 32.67205 1.29749 1.56000 1.06936 0.82410 0.61838 0 0 0 g312
94.31095 39.15860 34.28814 0.97182 0.43000 0.83856 0.86688 0.79994 0 0 0 g314
94.67226 43.24209 31.66283 -0.33128 1.27625 0.57791 0.84603 1.13633 0 0 0 i001
91.47352 43.48482 31.90029 2.34872 1.39000 0.68986 0.78285 1.70112 0 0 0 i003
86.97689 38.50802 28.79416 7.52962 -0.66375 0.84649 0.95237 2.52971 0 0 0 i035
81.66431 36.83979 25.26748 14.11014 0.87750 0.64045 0.77729 1.41679 0 0 0 i068
82.99303 36.73878 25.82542 13.12540 0.49125 0.81765 2.28422 2.23628 0 0 0 i069
81.47821 36.45501 25.20800 15.05013 0.21125 0.99666 1.14897 1.88774 0 0 0 i070
77.00475 36.57665 25.23339 21.77807 0.53625 0.97913 0.86185 1.42776 0 0 0 j047
101.05850 41.95950 31.07978 -5.25199 -0.10593 0.63664 0.60345 1.52299 0 0 0 nmej
100.24900 34.47800 42.39842 -1.71188 -0.26918 0.60417 0.27377 0.41295 0 0 0 qhmq
104.51560 28.17915 35.29974 -8.94905 -0.34037 0.27313 0.25771 0.70390 0 0 0 scju
102.51135 28.65090 38.53182 -13.31243 -1.59728 0.38678 0.43742 1.78191 0 0 0 scyx
86.94043 28.35733 39.29980 24.09867 1.12830 0.89077 0.60499 1.27241 0 0 0 xzzf
99.95339 22.56029 29.01935 -10.21688 -1.89403 0.86269 0.41667 1.04282 0 0 0 ynla
101.67458 23.41625 31.26890 -14.94609 0.26661 0.50927 0.49270 0.72363 0 0 0 ynmj
100.67330 31.38870 47.18560 -11.59726 0.73053 0.76189 0.74955 1.40955 0 0 0 sclh
90.97888 46.15072 31.61895 2.20992 0.05774 0.42404 0.61525 0.99615 0 0 0 xjqh
75.23787 39.73987 29.33426 14.63403 0.25293 0.50726 0.52879 0.87191 0 0 0 xjwu
74.97113 38.65090 24.95316 21.88190 1.57111 0.69136 0.50696 1.15342 0 0 0 xjbl
105.90500 34.48400 34.76540 -9.36146 -0.92316 0.47693 0.55760 2.25529 0 0 0 gsts
89.19577 38.71718 29.45806 5.99420 1.60625 0.96754 0.77339 1.76802 0 0 0 g172
98.68635 29.24596 42.07977 -13.56953 0.31583 0.77417 0.81192 2.04070 0 0 0 leve
102.00988 35.51604 37.56891 -1.26790 2.04837 1.21406 1.10844 1.28795 0 0 0 qhtr
97.08429 40.28547 29.99868 -1.84154 0.41125 0.91784 0.80143 1.89827 0 0 0 leve
102.35510 29.23060 38.66419 -12.45651 0.69926 0.39659 0.32758 1.45078 0 0 0 leve
35.39222 31.59338 23.06431 20.27106 3.02860 0.27952 0.23233 0.25652 0 0 0 drag
97.50133 34.02120 46.16356 -0.13413 0.89667 1.33054 0.92698 1.24647 0 0 0 j399
94.99797 38.05652 34.40419 1.76119 1.32000 1.29742 0.66480 1.28950 0 0 0 g169
100.13678 24.44406 27.75947 -14.52480 0.03750 1.03847 0.90874 2.29575 0 0 0 leve
106.21571 37.27668 32.47851 -8.31122 0.56000 1.03873 0.70431 1.38459 0 0 0 g340
106.62466 37.11672 33.13780 -8.89535 1.83500 1.06670 0.78594 0.63304 0 0 0 g342
106.67786 36.56692 32.49381 -9.14472 1.19500 0.70782 0.94621 0.95996 0 0 0 g348
107.05233 47.86506 28.53922 -8.33722 0.76500 0.77048 0.69105 0.64792 0 0 0 ulab
100.26879 36.61770 36.82997 -1.99535 -0.78375 0.63401 0.78733 1.27659 0 0 0 g090
100.96240 36.40000 37.00714 -2.48785 0.36250 0.67709 0.80201 1.55224 0 0 0 g094
99.89502 36.69307 37.15443 -1.73872 -0.28000 0.76325 0.69134 1.73137 0 0 0 g157
99.97152 35.62166 38.43269 -1.24904 0.84500 0.99041 0.90201 1.57880 0 0 0 j003
98.60402 35.01553 43.49636 -0.61751 1.80500 0.81207 0.77422 1.17403 0 0 0 j404
97.67755 40.27077 30.51580 -2.93900 -0.97000 0.68111 0.65613 1.72658 0 0 0 g127
95.71231 40.07999 30.26233 -0.58631 0.21625 0.78808 0.65465 1.83738 0 0 0 g131
98.50135 39.71271 30.25469 -3.26427 0.22625 0.79134 0.55632 1.78150 0 0 0 g135
96.74746 39.90271 30.45916 -1.38751 -0.01375 0.84059 0.63169 1.44292 0 0 0 g139
95.60655 39.70957 31.07873 -0.33535 1.14125 0.76265 0.70390 2.22921 0 0 0 g145
98.85355 37.97937 34.92355 -1.31304 0.76875 0.87566 0.67046 1.55330 0 0 0 g149
98.65654 37.57841 36.06411 -1.01567 0.50875 0.81574 0.73690 2.32868 0 0 0 g150
94.99804 40.54932 30.73865 -0.10804 0.22000 0.74492 0.57486 1.39975 0 0 0 g160
93.49927 37.90185 35.49369 4.18233 0.98500 0.90753 0.87083 1.31379 0 0 0 g170
92.99731 43.60159 31.75491 1.21360 -0.76125 0.83988 1.05944 1.60756 0 0 0 i002
83.81073 37.59381 26.87334 11.65300 0.52375 0.88292 0.93453 0.92671 0 0 0 i066
98.09765 36.27026 37.61473 1.98920 0.94625 0.92942 0.66425 2.44715 0 0 0 j002
95.52820 34.55201 49.49837 1.64979 1.82750 1.13478 1.81551 1.71290 0 0 0 j004
93.41200 38.80900 35.00317 2.48252 0.93333 1.12867 0.70841 1.18999 0 0 0 jb31
100.27762 29.99326 41.97191 -15.31691 1.97250 0.96831 1.04656 2.05947 0 0 0 jb40
102.56383 36.88803 37.08529 -3.93166 -0.13875 0.65534 0.59201 2.71865 0 0 0 leve
102.50046 32.78577 39.80467 -6.67326 2.02500 0.91853 0.83822 1.15327 0 0 0 leve
